"baseline","survey","country","variable","records","missing_records","regions","regions_with_any_missing","regions_with_all_missing"
"eligible_MAP","GN52FL","GIN","urban_pct",35908,0,8,0,0
"eligible_MAP","GN52FL","GIN","dtp3_pct",35908,0,8,0,0
"eligible_MAP","GN52FL","GIN","measles_pct",35908,0,8,0,0
"eligible_MAP","GN52FL","GIN","facility_delivery_pct",35908,0,8,0,0
"eligible_MAP","GN52FL","GIN","short_birth_interval_pct",35908,0,8,0,0
"eligible_MAP","GN52FL","GIN","improved_water_pct",35908,0,8,0,0
"eligible_MAP","GN52FL","GIN","improved_sanitation_pct",35908,0,8,0,0
"eligible_MAP","GN52FL","GIN","electricity_pct",35908,0,8,0,0
"eligible_MAP","GN52FL","GIN","log_hiv_incidence",35908,0,8,0,0
"eligible_MAP","GN52FL","GIN","log_gdp_pc",35908,0,8,0,0
"eligible_MAP","GN52FL","GIN","log_health_expenditure_pc",35908,0,8,0,0
"eligible_MAP","GN52FL","GIN","political_stability",35908,8565,8,8,0
"regional_baseline","GN52FL","GIN","male_pct",27343,0,8,0,0
"regional_baseline","GN52FL","GIN","multiple_birth_pct",27343,0,8,0,0
"regional_baseline","GN52FL","GIN","mean_birth_order",27343,0,8,0,0
"regional_baseline","GN52FL","GIN","mean_maternal_age_birth",27343,0,8,0,0
"regional_baseline","GN52FL","GIN","mean_maternal_education_years",27343,0,8,0,0
"regional_baseline","GN52FL","GIN","mean_wealth_quintile",27343,0,8,0,0
"regional_baseline","GN52FL","GIN","urban_pct",27343,0,8,0,0
"regional_baseline","GN52FL","GIN","dtp3_pct",27343,0,8,0,0
"regional_baseline","GN52FL","GIN","measles_pct",27343,0,8,0,0
"regional_baseline","GN52FL","GIN","facility_delivery_pct",27343,0,8,0,0
"regional_baseline","GN52FL","GIN","short_birth_interval_pct",27343,0,8,0,0
"regional_baseline","GN52FL","GIN","improved_water_pct",27343,0,8,0,0
"regional_baseline","GN52FL","GIN","improved_sanitation_pct",27343,0,8,0,0
"regional_baseline","GN52FL","GIN","electricity_pct",27343,0,8,0,0
"regional_baseline","GN52FL","GIN","log_hiv_incidence",27343,0,8,0,0
"regional_baseline","GN52FL","GIN","log_gdp_pc",27343,0,8,0,0
"regional_baseline","GN52FL","GIN","log_health_expenditure_pc",27343,0,8,0,0
"regional_baseline","GN52FL","GIN","political_stability",27343,0,8,0,0
"previous_primary","GN62FL","GIN","male_pct",39920,0,8,0,0
"previous_primary","GN62FL","GIN","multiple_birth_pct",39920,0,8,0,0
"previous_primary","GN62FL","GIN","mean_birth_order",39920,0,8,0,0
"previous_primary","GN62FL","GIN","mean_maternal_age_birth",39920,0,8,0,0
"previous_primary","GN62FL","GIN","mean_maternal_education_years",39920,0,8,0,0
"previous_primary","GN62FL","GIN","mean_wealth_quintile",39920,0,8,0,0
"previous_primary","GN62FL","GIN","urban_pct",39920,0,8,0,0
"previous_primary","GN62FL","GIN","dtp3_pct",39920,0,8,0,0
"previous_primary","GN62FL","GIN","measles_pct",39920,0,8,0,0
"previous_primary","GN62FL","GIN","facility_delivery_pct",39920,0,8,0,0
"previous_primary","GN62FL","GIN","short_birth_interval_pct",39920,0,8,0,0
"previous_primary","GN62FL","GIN","improved_water_pct",39920,0,8,0,0
"previous_primary","GN62FL","GIN","improved_sanitation_pct",39920,0,8,0,0
"previous_primary","GN62FL","GIN","electricity_pct",39920,0,8,0,0
"previous_primary","GN62FL","GIN","log_hiv_incidence",39920,0,8,0,0
"previous_primary","GN62FL","GIN","log_gdp_pc",39920,0,8,0,0
"previous_primary","GN62FL","GIN","log_health_expenditure_pc",39920,0,8,0,0
"previous_primary","GN62FL","GIN","political_stability",39920,0,8,0,0
"eligible_MAP","GN62FL","GIN","male_pct",39920,0,8,0,0
"eligible_MAP","GN62FL","GIN","multiple_birth_pct",39920,0,8,0,0
"eligible_MAP","GN62FL","GIN","mean_birth_order",39920,0,8,0,0
"eligible_MAP","GN62FL","GIN","mean_maternal_age_birth",39920,0,8,0,0
"eligible_MAP","GN62FL","GIN","mean_maternal_education_years",39920,0,8,0,0
"eligible_MAP","GN62FL","GIN","mean_wealth_quintile",39920,0,8,0,0
"eligible_MAP","GN62FL","GIN","urban_pct",39920,0,8,0,0
"eligible_MAP","GN62FL","GIN","dtp3_pct",39920,0,8,0,0
"eligible_MAP","GN62FL","GIN","measles_pct",39920,0,8,0,0
"eligible_MAP","GN62FL","GIN","facility_delivery_pct",39920,0,8,0,0
"eligible_MAP","GN62FL","GIN","short_birth_interval_pct",39920,0,8,0,0
"eligible_MAP","GN62FL","GIN","improved_water_pct",39920,0,8,0,0
"eligible_MAP","GN62FL","GIN","improved_sanitation_pct",39920,0,8,0,0
"eligible_MAP","GN62FL","GIN","electricity_pct",39920,0,8,0,0
"eligible_MAP","GN62FL","GIN","log_hiv_incidence",39920,0,8,0,0
"eligible_MAP","GN62FL","GIN","log_gdp_pc",39920,0,8,0,0
"eligible_MAP","GN62FL","GIN","log_health_expenditure_pc",39920,0,8,0,0
"eligible_MAP","GN62FL","GIN","political_stability",39920,0,8,0,0
"regional_baseline","GN62FL","GIN","male_pct",39920,0,8,0,0
"regional_baseline","GN62FL","GIN","multiple_birth_pct",39920,0,8,0,0
"regional_baseline","GN62FL","GIN","mean_birth_order",39920,0,8,0,0
"regional_baseline","GN62FL","GIN","mean_maternal_age_birth",39920,0,8,0,0
"regional_baseline","GN62FL","GIN","mean_maternal_education_years",39920,0,8,0,0
"regional_baseline","GN62FL","GIN","mean_wealth_quintile",39920,0,8,0,0
"regional_baseline","GN62FL","GIN","urban_pct",39920,0,8,0,0
"regional_baseline","GN62FL","GIN","dtp3_pct",39920,0,8,0,0
"regional_baseline","GN62FL","GIN","measles_pct",39920,0,8,0,0
"regional_baseline","GN62FL","GIN","facility_delivery_pct",39920,0,8,0,0
"regional_baseline","GN62FL","GIN","short_birth_interval_pct",39920,0,8,0,0
"regional_baseline","GN62FL","GIN","improved_water_pct",39920,0,8,0,0
"regional_baseline","GN62FL","GIN","improved_sanitation_pct",39920,0,8,0,0
"regional_baseline","GN62FL","GIN","electricity_pct",39920,0,8,0,0
"regional_baseline","GN62FL","GIN","log_hiv_incidence",39920,0,8,0,0
"regional_baseline","GN62FL","GIN","log_gdp_pc",39920,0,8,0,0
"regional_baseline","GN62FL","GIN","log_health_expenditure_pc",39920,0,8,0,0
"regional_baseline","GN62FL","GIN","political_stability",39920,0,8,0,0
"previous_primary","GN71FL","GIN","male_pct",46902,0,8,0,0
"previous_primary","GN71FL","GIN","multiple_birth_pct",46902,0,8,0,0
"previous_primary","GN71FL","GIN","mean_birth_order",46902,0,8,0,0
"previous_primary","GN71FL","GIN","mean_maternal_age_birth",46902,0,8,0,0
"previous_primary","GN71FL","GIN","mean_maternal_education_years",46902,0,8,0,0
"previous_primary","GN71FL","GIN","mean_wealth_quintile",46902,0,8,0,0
"previous_primary","GN71FL","GIN","urban_pct",46902,0,8,0,0
"previous_primary","GN71FL","GIN","dtp3_pct",46902,0,8,0,0
"previous_primary","GN71FL","GIN","measles_pct",46902,0,8,0,0
"previous_primary","GN71FL","GIN","facility_delivery_pct",46902,0,8,0,0
"previous_primary","GN71FL","GIN","short_birth_interval_pct",46902,0,8,0,0
"previous_primary","GN71FL","GIN","improved_water_pct",46902,0,8,0,0
"previous_primary","GN71FL","GIN","improved_sanitation_pct",46902,0,8,0,0
"previous_primary","GN71FL","GIN","electricity_pct",46902,0,8,0,0
"previous_primary","GN71FL","GIN","log_hiv_incidence",46902,0,8,0,0
"previous_primary","GN71FL","GIN","log_gdp_pc",46902,0,8,0,0
"previous_primary","GN71FL","GIN","log_health_expenditure_pc",46902,0,8,0,0
"previous_primary","GN71FL","GIN","political_stability",46902,0,8,0,0
