"label","n_hh","w_hh","matched","numeric_code","group_rule_improved","svkey","v113_class"
"other",3,2.826878,FALSE,FALSE,NA,"ZM81FL","character"
"piped into dwelling",473,546.497708,TRUE,FALSE,NA,"ZM81FL","character"
"piped to neighbor",555,608.891236000001,TRUE,FALSE,NA,"ZM81FL","character"
"piped to yard/plot",865,1044.879016,TRUE,FALSE,NA,"ZM81FL","character"
"protected spring",25,21.28401,TRUE,FALSE,NA,"ZM81FL","character"
"protected well",759,762.345358,TRUE,FALSE,NA,"ZM81FL","character"
"public tap/standpipe",370,443.562133999999,TRUE,FALSE,NA,"ZM81FL","character"
"rainwater",10,6.687304,TRUE,FALSE,NA,"ZM81FL","character"
"river/dam/lake/ponds/stream/canal/irrigation channel",851,713.101065999999,FALSE,FALSE,NA,"ZM81FL","character"
"sachet water",27,44.914435,TRUE,FALSE,NA,"ZM81FL","character"
"tanker truck",1,1.512457,FALSE,FALSE,NA,"ZM81FL","character"
"tube well or borehole",2824,2603.94849499999,TRUE,FALSE,NA,"ZM81FL","character"
"unprotected spring",224,194.753046,FALSE,FALSE,NA,"ZM81FL","character"
"unprotected well",1803,1647.24339099999,FALSE,FALSE,NA,"ZM81FL","character"
"water kiosk",56,52.587103,FALSE,FALSE,NA,"ZM81FL","character"
"cart with small tank",15,13.237422,FALSE,FALSE,NA,"ZW52FL","character"
"not dejure resident",71,70.508261,FALSE,FALSE,NA,"ZW52FL","character"
"piped into dwelling",1344,1461.970236,TRUE,FALSE,NA,"ZW52FL","character"
"piped into tap in yard/plot",514,548.058487999999,TRUE,FALSE,NA,"ZW52FL","character"
"protected dug well",597,635.507779,TRUE,FALSE,NA,"ZW52FL","character"
"protected spring",23,29.292732,TRUE,FALSE,NA,"ZW52FL","character"
"public tap",238,255.9315,TRUE,FALSE,NA,"ZW52FL","character"
"rainwater",1,1.111078,TRUE,FALSE,NA,"ZW52FL","character"
"surface water(river/dam/lake/pond/stream/canal/irrigation channel",464,405.380716,FALSE,FALSE,NA,"ZW52FL","character"
"tanker truck",7,4.879992,FALSE,FALSE,NA,"ZW52FL","character"
"tube well or borehole",1445,1294.960349,TRUE,FALSE,NA,"ZW52FL","character"
"unprotected dug well",724,743.251238,FALSE,FALSE,NA,"ZW52FL","character"
"unprotected spring",140,139.628589,FALSE,FALSE,NA,"ZW52FL","character"
"bottled water",2,3.907634,TRUE,FALSE,NA,"ZW62FL","character"
"cart with small tank",2,2.50752,FALSE,FALSE,NA,"ZW62FL","character"
"not a dejure resident",133,131.153257,FALSE,FALSE,NA,"ZW62FL","character"
"other",9,8.040626,FALSE,FALSE,NA,"ZW62FL","character"
"piped into dwelling",1156,1108.736656,TRUE,FALSE,NA,"ZW62FL","character"
"piped to yard/plot",565,547.452986,TRUE,FALSE,NA,"ZW62FL","character"
"protected spring",45,48.571043,TRUE,FALSE,NA,"ZW62FL","character"
"protected well",806,935.582866999999,TRUE,FALSE,NA,"ZW62FL","character"
"public tap/standpipe",268,269.035622,TRUE,FALSE,NA,"ZW62FL","character"
"rainwater",3,2.102714,TRUE,FALSE,NA,"ZW62FL","character"
"river/dam/lake/ponds/stream/canal/irrigation channel",420,366.13988,FALSE,FALSE,NA,"ZW62FL","character"
"tanker truck",10,11.70376,FALSE,FALSE,NA,"ZW62FL","character"
"tube well or borehole",1742,1702.00799600001,TRUE,FALSE,NA,"ZW62FL","character"
"unprotected spring",146,140.808954,FALSE,FALSE,NA,"ZW62FL","character"
"unprotected well",735,800.330797999999,FALSE,FALSE,NA,"ZW62FL","character"
"bottled water",25,32.994772,TRUE,FALSE,NA,"ZW72FL","character"
"cart with small tank",1,1.778188,FALSE,FALSE,NA,"ZW72FL","character"
"not a dejure resident",160,152.975417,FALSE,FALSE,NA,"ZW72FL","character"
"other",5,9.28138,FALSE,FALSE,NA,"ZW72FL","character"
"piped into dwelling",1284,911.696494999999,TRUE,FALSE,NA,"ZW72FL","character"
"piped to yard/plot",812,644.606403,TRUE,FALSE,NA,"ZW72FL","character"
"protected spring",70,78.373287,TRUE,FALSE,NA,"ZW72FL","character"
"protected well",928,1058.194781,TRUE,FALSE,NA,"ZW72FL","character"
"public tap/standpipe",436,447.653341,TRUE,FALSE,NA,"ZW72FL","character"
"rainwater",2,3.850734,TRUE,FALSE,NA,"ZW72FL","character"
"river/dam/lake/ponds/stream/canal/irrigation channel",392,498.390527,FALSE,FALSE,NA,"ZW72FL","character"
"tanker truck",15,16.760683,FALSE,FALSE,NA,"ZW72FL","character"
"tube well or borehole",1653,1827.40845200001,TRUE,FALSE,NA,"ZW72FL","character"
"unprotected spring",175,217.180383,FALSE,FALSE,NA,"ZW72FL","character"
"unprotected well",574,708.845002000002,FALSE,FALSE,NA,"ZW72FL","character"
