"survey","country","variable","regions","missing_regions","recoverable_regions","regions_without_donors","missing_records","recoverable_records","no_donor_records"
"ZM81FL","ZMB","mean_birth_order",10,0,0,0,0,0,0
"ZM81FL","ZMB","mean_maternal_age_birth",10,0,0,0,0,0,0
"ZM81FL","ZMB","mean_maternal_education_years",10,0,0,0,0,0,0
"ZM81FL","ZMB","mean_wealth_quintile",10,0,0,0,0,0,0
"ZM81FL","ZMB","urban_pct",10,0,0,0,0,0,0
"ZM81FL","ZMB","dtp3_pct",10,0,0,0,0,0,0
"ZM81FL","ZMB","measles_pct",10,0,0,0,0,0,0
"ZM81FL","ZMB","facility_delivery_pct",10,0,0,0,0,0,0
"ZM81FL","ZMB","exclusive_breastfeeding_pct",10,0,0,0,0,0,0
"ZM81FL","ZMB","short_birth_interval_pct",10,0,0,0,0,0,0
"ZM81FL","ZMB","improved_water_pct",10,0,0,0,0,0,0
"ZM81FL","ZMB","improved_sanitation_pct",10,0,0,0,0,0,0
"ZM81FL","ZMB","electricity_pct",10,0,0,0,0,0,0
"ZW52FL","ZWE","male_pct",10,0,0,0,0,0,0
"ZW52FL","ZWE","multiple_birth_pct",10,0,0,0,0,0,0
"ZW52FL","ZWE","mean_birth_order",10,0,0,0,0,0,0
"ZW52FL","ZWE","mean_maternal_age_birth",10,0,0,0,0,0,0
"ZW52FL","ZWE","mean_maternal_education_years",10,0,0,0,0,0,0
"ZW52FL","ZWE","mean_wealth_quintile",10,0,0,0,0,0,0
"ZW52FL","ZWE","urban_pct",10,0,0,0,0,0,0
"ZW52FL","ZWE","dtp3_pct",10,0,0,0,0,0,0
"ZW52FL","ZWE","measles_pct",10,0,0,0,0,0,0
"ZW52FL","ZWE","facility_delivery_pct",10,1,1,0,3607,3607,0
"ZW52FL","ZWE","exclusive_breastfeeding_pct",10,0,0,0,0,0,0
"ZW52FL","ZWE","short_birth_interval_pct",10,1,1,0,3607,3607,0
"ZW52FL","ZWE","improved_water_pct",10,1,1,0,3607,3607,0
"ZW52FL","ZWE","improved_sanitation_pct",10,1,1,0,3607,3607,0
"ZW52FL","ZWE","electricity_pct",10,1,1,0,3607,3607,0
"ZW62FL","ZWE","male_pct",10,0,0,0,0,0,0
"ZW62FL","ZWE","multiple_birth_pct",10,0,0,0,0,0,0
"ZW62FL","ZWE","mean_birth_order",10,0,0,0,0,0,0
"ZW62FL","ZWE","mean_maternal_age_birth",10,0,0,0,0,0,0
"ZW62FL","ZWE","mean_maternal_education_years",10,0,0,0,0,0,0
"ZW62FL","ZWE","mean_wealth_quintile",10,0,0,0,0,0,0
"ZW62FL","ZWE","urban_pct",10,0,0,0,0,0,0
"ZW62FL","ZWE","dtp3_pct",10,0,0,0,0,0,0
"ZW62FL","ZWE","measles_pct",10,0,0,0,0,0,0
"ZW62FL","ZWE","facility_delivery_pct",10,1,1,0,2922,2922,0
"ZW62FL","ZWE","exclusive_breastfeeding_pct",10,0,0,0,0,0,0
"ZW62FL","ZWE","short_birth_interval_pct",10,1,1,0,2922,2922,0
"ZW62FL","ZWE","improved_water_pct",10,1,1,0,2922,2922,0
"ZW62FL","ZWE","improved_sanitation_pct",10,1,1,0,2922,2922,0
"ZW62FL","ZWE","electricity_pct",10,1,1,0,2922,2922,0
"ZW72FL","ZWE","male_pct",9,0,0,0,0,0,0
"ZW72FL","ZWE","multiple_birth_pct",9,0,0,0,0,0,0
"ZW72FL","ZWE","mean_birth_order",9,0,0,0,0,0,0
"ZW72FL","ZWE","mean_maternal_age_birth",9,0,0,0,0,0,0
"ZW72FL","ZWE","mean_maternal_education_years",9,0,0,0,0,0,0
"ZW72FL","ZWE","mean_wealth_quintile",9,0,0,0,0,0,0
"ZW72FL","ZWE","urban_pct",9,0,0,0,0,0,0
"ZW72FL","ZWE","dtp3_pct",9,0,0,0,0,0,0
"ZW72FL","ZWE","measles_pct",9,0,0,0,0,0,0
"ZW72FL","ZWE","facility_delivery_pct",9,0,0,0,0,0,0
"ZW72FL","ZWE","exclusive_breastfeeding_pct",9,0,0,0,0,0,0
"ZW72FL","ZWE","short_birth_interval_pct",9,0,0,0,0,0,0
"ZW72FL","ZWE","improved_water_pct",9,0,0,0,0,0,0
"ZW72FL","ZWE","improved_sanitation_pct",9,0,0,0,0,0,0
"ZW72FL","ZWE","electricity_pct",9,0,0,0,0,0,0
