"survey","regkey","variable","source_rows","consistent","source_labels","recall","data_ids"
"ML7AFL","koulikoro","interval_7_17_pct",1,TRUE,"..Koulikoro","NA","3885604"
"ML7AFL","sikasso","interval_7_17_pct",1,TRUE,"..Sikasso","NA","167925"
"ML7AFL","segou","interval_7_17_pct",1,TRUE,"..Ségou","NA","5819953"
"ML7AFL","mopti","interval_7_17_pct",1,TRUE,"..Mopti","NA","1534840"
"ML7AFL","kidal","interval_7_17_pct",1,TRUE,"....Kidal","NA","675724"
"ML7AFL","gao","interval_7_17_pct",1,TRUE,"....Gao","NA","2857192"
"ML7AFL","tombouctou","interval_7_17_pct",1,TRUE,"....Tombouctou","NA","7535652"
"ML7AFL","bamako","interval_7_17_pct",1,TRUE,"Bamako","NA","5867962"
"ML7AFL","kayes","interval_18_23_pct",1,TRUE,"..Kayes","NA","598619"
"ML7AFL","koulikoro","interval_18_23_pct",1,TRUE,"..Koulikoro","NA","3885605"
"ML7AFL","sikasso","interval_18_23_pct",1,TRUE,"..Sikasso","NA","167933"
"ML7AFL","segou","interval_18_23_pct",1,TRUE,"..Ségou","NA","5819956"
"ML7AFL","mopti","interval_18_23_pct",1,TRUE,"..Mopti","NA","1534841"
"ML7AFL","kidal","interval_18_23_pct",1,TRUE,"....Kidal","NA","675723"
"ML7AFL","gao","interval_18_23_pct",1,TRUE,"....Gao","NA","2857195"
"ML7AFL","tombouctou","interval_18_23_pct",1,TRUE,"....Tombouctou","NA","7535666"
"ML7AFL","bamako","interval_18_23_pct",1,TRUE,"Bamako","NA","5867964"
"ML8AFL","kayes","dtp3_pct",1,TRUE,"..Kayes","NA","4462462"
"ML8AFL","koulikoro","dtp3_pct",1,TRUE,"..Koulikoro","NA","7912042"
"ML8AFL","sikasso","dtp3_pct",1,TRUE,"..Sikasso","NA","6492529"
"ML8AFL","segou","dtp3_pct",1,TRUE,"..Ségou","NA","2603572"
"ML8AFL","mopti","dtp3_pct",1,TRUE,"..Mopti","NA","7325467"
"ML8AFL","gao","dtp3_pct",1,TRUE,"....Gao","NA","7634280"
"ML8AFL","tombouctou","dtp3_pct",1,TRUE,"....Tombouctou","NA","4598287"
"ML8AFL","bamako","dtp3_pct",1,TRUE,"Bamako","NA","7988405"
"ML8AFL","kayes","measles_pct",1,TRUE,"..Kayes","NA","4462469"
"ML8AFL","koulikoro","measles_pct",1,TRUE,"..Koulikoro","NA","7912046"
"ML8AFL","sikasso","measles_pct",1,TRUE,"..Sikasso","NA","6492540"
"ML8AFL","segou","measles_pct",1,TRUE,"..Ségou","NA","2603587"
"ML8AFL","mopti","measles_pct",1,TRUE,"..Mopti","NA","7325472"
"ML8AFL","gao","measles_pct",1,TRUE,"....Gao","NA","7634286"
"ML8AFL","tombouctou","measles_pct",1,TRUE,"....Tombouctou","NA","4598306"
"ML8AFL","bamako","measles_pct",1,TRUE,"Bamako","NA","7988415"
"ML8AFL","kayes","facility_delivery_pct",1,TRUE,"..Kayes","Three years preceding the survey","1149926"
"ML8AFL","koulikoro","facility_delivery_pct",1,TRUE,"..Koulikoro","Three years preceding the survey","3632513"
"ML8AFL","sikasso","facility_delivery_pct",1,TRUE,"..Sikasso","Three years preceding the survey","6128796"
"ML8AFL","segou","facility_delivery_pct",1,TRUE,"..Ségou","Three years preceding the survey","6263768"
"ML8AFL","mopti","facility_delivery_pct",1,TRUE,"..Mopti","Three years preceding the survey","6924475"
"ML8AFL","gao","facility_delivery_pct",1,TRUE,"....Gao","Three years preceding the survey","2594863"
"ML8AFL","tombouctou","facility_delivery_pct",1,TRUE,"....Tombouctou","Three years preceding the survey","126867"
"ML8AFL","bamako","facility_delivery_pct",1,TRUE,"Bamako","Three years preceding the survey","4821295"
"ML8AFL","kayes","exclusive_breastfeeding_pct",1,TRUE,"..Kayes","NA","2679780"
"ML8AFL","koulikoro","exclusive_breastfeeding_pct",1,TRUE,"..Koulikoro","NA","5034589"
"ML8AFL","sikasso","exclusive_breastfeeding_pct",1,TRUE,"..Sikasso","NA","6906063"
"ML8AFL","segou","exclusive_breastfeeding_pct",1,TRUE,"..Ségou","NA","7870487"
"ML8AFL","mopti","exclusive_breastfeeding_pct",1,TRUE,"..Mopti","NA","7117406"
"ML8AFL","gao","exclusive_breastfeeding_pct",1,TRUE,"....Gao","NA","6968979"
"ML8AFL","tombouctou","exclusive_breastfeeding_pct",1,TRUE,"....Tombouctou","NA","1321139"
"ML8AFL","bamako","exclusive_breastfeeding_pct",1,TRUE,"Bamako","NA","76060"
"ML8AFL","kayes","improved_water_pct",1,TRUE,"..Kayes","NA","175465"
"ML8AFL","koulikoro","improved_water_pct",1,TRUE,"..Koulikoro","NA","6934089"
"ML8AFL","sikasso","improved_water_pct",1,TRUE,"..Sikasso","NA","4977006"
"ML8AFL","segou","improved_water_pct",1,TRUE,"..Ségou","NA","4560310"
"ML8AFL","mopti","improved_water_pct",1,TRUE,"..Mopti","NA","2601484"
"ML8AFL","gao","improved_water_pct",1,TRUE,"....Gao","NA","1417562"
"ML8AFL","tombouctou","improved_water_pct",1,TRUE,"....Tombouctou","NA","3475510"
"ML8AFL","bamako","improved_water_pct",1,TRUE,"Bamako","NA","6810577"
"ML8AFL","kayes","improved_sanitation_pct",1,TRUE,"..Kayes","NA","2595195"
"ML8AFL","koulikoro","improved_sanitation_pct",1,TRUE,"..Koulikoro","NA","2589765"
"ML8AFL","sikasso","improved_sanitation_pct",1,TRUE,"..Sikasso","NA","5853130"
"ML8AFL","segou","improved_sanitation_pct",1,TRUE,"..Ségou","NA","7819897"
"ML8AFL","mopti","improved_sanitation_pct",1,TRUE,"..Mopti","NA","7530639"
"ML8AFL","gao","improved_sanitation_pct",1,TRUE,"....Gao","NA","2595226"
"ML8AFL","tombouctou","improved_sanitation_pct",1,TRUE,"....Tombouctou","NA","6385473"
"ML8AFL","bamako","improved_sanitation_pct",1,TRUE,"Bamako","NA","4512548"
"ML8AFL","kayes","electricity_pct",1,TRUE,"..Kayes","NA","6974505"
"ML8AFL","koulikoro","electricity_pct",1,TRUE,"..Koulikoro","NA","538827"
"ML8AFL","sikasso","electricity_pct",1,TRUE,"..Sikasso","NA","7396229"
"ML8AFL","segou","electricity_pct",1,TRUE,"..Ségou","NA","333287"
"ML8AFL","mopti","electricity_pct",1,TRUE,"..Mopti","NA","3373332"
"ML8AFL","gao","electricity_pct",1,TRUE,"....Gao","NA","4198358"
"ML8AFL","tombouctou","electricity_pct",1,TRUE,"....Tombouctou","NA","207170"
"ML8AFL","bamako","electricity_pct",1,TRUE,"Bamako","NA","5633917"
"ML8AFL","kayes","interval_7_17_pct",1,TRUE,"..Kayes","NA","1471112"
"ML8AFL","koulikoro","interval_7_17_pct",1,TRUE,"..Koulikoro","NA","2844431"
"ML8AFL","sikasso","interval_7_17_pct",1,TRUE,"..Sikasso","NA","538901"
"ML8AFL","segou","interval_7_17_pct",1,TRUE,"..Ségou","NA","2616440"
"ML8AFL","mopti","interval_7_17_pct",1,TRUE,"..Mopti","NA","4247009"
"ML8AFL","gao","interval_7_17_pct",1,TRUE,"....Gao","NA","4227818"
"ML8AFL","tombouctou","interval_7_17_pct",1,TRUE,"....Tombouctou","NA","6516427"
"ML8AFL","bamako","interval_7_17_pct",1,TRUE,"Bamako","NA","7993100"
"ML8AFL","kayes","interval_18_23_pct",1,TRUE,"..Kayes","NA","1471115"
"ML8AFL","koulikoro","interval_18_23_pct",1,TRUE,"..Koulikoro","NA","2844442"
"ML8AFL","sikasso","interval_18_23_pct",1,TRUE,"..Sikasso","NA","538895"
"ML8AFL","segou","interval_18_23_pct",1,TRUE,"..Ségou","NA","2616441"
"ML8AFL","mopti","interval_18_23_pct",1,TRUE,"..Mopti","NA","4247011"
"ML8AFL","gao","interval_18_23_pct",1,TRUE,"....Gao","NA","4227816"
"ML8AFL","tombouctou","interval_18_23_pct",1,TRUE,"....Tombouctou","NA","6516429"
"ML8AFL","bamako","interval_18_23_pct",1,TRUE,"Bamako","NA","7993071"
"MR71FL","easternbasinregion","dtp3_pct",1,TRUE,"Hodh Echargui","NA","4878338"
"MR71FL","westernbasinregion","dtp3_pct",1,TRUE,"Hodh Gharbi","NA","5168846"
"MR71FL","assaba","dtp3_pct",1,TRUE,"Assaba","NA","4688676"
"MR71FL","gorgol","dtp3_pct",1,TRUE,"Gorgol","NA","6778895"
"MR71FL","brakna","dtp3_pct",1,TRUE,"Brakna","NA","1403297"
"MR71FL","trarza","dtp3_pct",1,TRUE,"Trarza","NA","127529"
"MR71FL","adrar","dtp3_pct",1,TRUE,"Adrar","NA","7086507"
"MR71FL","tagant","dtp3_pct",1,TRUE,"Tagant","NA","6618086"
"MR71FL","guidimagha","dtp3_pct",1,TRUE,"Guidimagha","NA","1348828"
"MR71FL","tiriszemourandinchiri","dtp3_pct",1,TRUE,"Tiris Zemour et Inchiri","NA","6699074"
"MR71FL","westnouakchott","dtp3_pct",1,TRUE,"Nouakchott Ouest","NA","2419298"
"MR71FL","northnouakchott","dtp3_pct",1,TRUE,"Nouakchott Nord","NA","28382"
"MR71FL","southnouakchott","dtp3_pct",1,TRUE,"Nouakchott Sud","NA","5102601"
"MR71FL","easternbasinregion","measles_pct",1,TRUE,"Hodh Echargui","NA","4878352"
"MR71FL","westernbasinregion","measles_pct",1,TRUE,"Hodh Gharbi","NA","5168850"
"MR71FL","assaba","measles_pct",1,TRUE,"Assaba","NA","4688680"
"MR71FL","gorgol","measles_pct",1,TRUE,"Gorgol","NA","6778908"
"MR71FL","brakna","measles_pct",1,TRUE,"Brakna","NA","1403301"
"MR71FL","trarza","measles_pct",1,TRUE,"Trarza","NA","127533"
"MR71FL","adrar","measles_pct",1,TRUE,"Adrar","NA","7086511"
"MR71FL","tagant","measles_pct",1,TRUE,"Tagant","NA","6618112"
"MR71FL","guidimagha","measles_pct",1,TRUE,"Guidimagha","NA","1348832"
"MR71FL","tiriszemourandinchiri","measles_pct",1,TRUE,"Tiris Zemour et Inchiri","NA","6699078"
"MR71FL","westnouakchott","measles_pct",1,TRUE,"Nouakchott Ouest","NA","2419308"
"MR71FL","northnouakchott","measles_pct",1,TRUE,"Nouakchott Nord","NA","28386"
"MR71FL","southnouakchott","measles_pct",1,TRUE,"Nouakchott Sud","NA","5102623"
"MR71FL","easternbasinregion","facility_delivery_pct",1,TRUE,"Hodh Echargui","Five years preceding the survey","7531562"
"MR71FL","westernbasinregion","facility_delivery_pct",1,TRUE,"Hodh Gharbi","Five years preceding the survey","674754"
"MR71FL","assaba","facility_delivery_pct",1,TRUE,"Assaba","Five years preceding the survey","6393123"
"MR71FL","gorgol","facility_delivery_pct",1,TRUE,"Gorgol","Five years preceding the survey","1136355"
"MR71FL","brakna","facility_delivery_pct",1,TRUE,"Brakna","Five years preceding the survey","2525012"
"MR71FL","trarza","facility_delivery_pct",1,TRUE,"Trarza","Five years preceding the survey","7394203"
"MR71FL","adrar","facility_delivery_pct",1,TRUE,"Adrar","Five years preceding the survey","2530482"
"MR71FL","tagant","facility_delivery_pct",1,TRUE,"Tagant","Five years preceding the survey","5296307"
"MR71FL","guidimagha","facility_delivery_pct",1,TRUE,"Guidimagha","Five years preceding the survey","6354415"
"MR71FL","tiriszemourandinchiri","facility_delivery_pct",1,TRUE,"Tiris Zemour et Inchiri","Five years preceding the survey","7413033"
"MR71FL","westnouakchott","facility_delivery_pct",1,TRUE,"Nouakchott Ouest","Five years preceding the survey","2525020"
"MR71FL","northnouakchott","facility_delivery_pct",1,TRUE,"Nouakchott Nord","Five years preceding the survey","7083355"
"MR71FL","southnouakchott","facility_delivery_pct",1,TRUE,"Nouakchott Sud","Five years preceding the survey","2530512"
"MR71FL","easternbasinregion","improved_water_pct",1,TRUE,"Hodh Echargui","NA","5110900"
"MR71FL","westernbasinregion","improved_water_pct",1,TRUE,"Hodh Gharbi","NA","1882335"
"MR71FL","assaba","improved_water_pct",1,TRUE,"Assaba","NA","1889354"
"MR71FL","gorgol","improved_water_pct",1,TRUE,"Gorgol","NA","6852017"
"MR71FL","brakna","improved_water_pct",1,TRUE,"Brakna","NA","6734489"
"MR71FL","trarza","improved_water_pct",1,TRUE,"Trarza","NA","5118661"
"MR71FL","adrar","improved_water_pct",1,TRUE,"Adrar","NA","6142864"
"MR71FL","tagant","improved_water_pct",1,TRUE,"Tagant","NA","4408799"
"MR71FL","guidimagha","improved_water_pct",1,TRUE,"Guidimagha","NA","1897108"
"MR71FL","tiriszemourandinchiri","improved_water_pct",1,TRUE,"Tiris Zemour et Inchiri","NA","6120978"
"MR71FL","westnouakchott","improved_water_pct",1,TRUE,"Nouakchott Ouest","NA","1897125"
"MR71FL","northnouakchott","improved_water_pct",1,TRUE,"Nouakchott Nord","NA","5421986"
"MR71FL","southnouakchott","improved_water_pct",1,TRUE,"Nouakchott Sud","NA","7978598"
"MR71FL","easternbasinregion","improved_sanitation_pct",1,TRUE,"Hodh Echargui","NA","5981622"
"MR71FL","westernbasinregion","improved_sanitation_pct",1,TRUE,"Hodh Gharbi","NA","358749"
"MR71FL","assaba","improved_sanitation_pct",1,TRUE,"Assaba","NA","6595410"
"MR71FL","gorgol","improved_sanitation_pct",1,TRUE,"Gorgol","NA","1904463"
"MR71FL","brakna","improved_sanitation_pct",1,TRUE,"Brakna","NA","6015795"
"MR71FL","trarza","improved_sanitation_pct",1,TRUE,"Trarza","NA","5314679"
"MR71FL","adrar","improved_sanitation_pct",1,TRUE,"Adrar","NA","4996057"
"MR71FL","tagant","improved_sanitation_pct",1,TRUE,"Tagant","NA","448961"
"MR71FL","guidimagha","improved_sanitation_pct",1,TRUE,"Guidimagha","NA","6739707"
"MR71FL","tiriszemourandinchiri","improved_sanitation_pct",1,TRUE,"Tiris Zemour et Inchiri","NA","1882473"
"MR71FL","westnouakchott","improved_sanitation_pct",1,TRUE,"Nouakchott Ouest","NA","124970"
"MR71FL","northnouakchott","improved_sanitation_pct",1,TRUE,"Nouakchott Nord","NA","1889467"
"MR71FL","southnouakchott","improved_sanitation_pct",1,TRUE,"Nouakchott Sud","NA","5018346"
"MR71FL","easternbasinregion","electricity_pct",1,TRUE,"Hodh Echargui","NA","3343860"
"MR71FL","westernbasinregion","electricity_pct",1,TRUE,"Hodh Gharbi","NA","4909528"
"MR71FL","assaba","electricity_pct",1,TRUE,"Assaba","NA","1589129"
"MR71FL","gorgol","electricity_pct",1,TRUE,"Gorgol","NA","5758779"
"MR71FL","brakna","electricity_pct",1,TRUE,"Brakna","NA","5087190"
"MR71FL","trarza","electricity_pct",1,TRUE,"Trarza","NA","1897362"
"MR71FL","adrar","electricity_pct",1,TRUE,"Adrar","NA","1889673"
"MR71FL","tagant","electricity_pct",1,TRUE,"Tagant","NA","6599616"
"MR71FL","guidimagha","electricity_pct",1,TRUE,"Guidimagha","NA","6357765"
"MR71FL","tiriszemourandinchiri","electricity_pct",1,TRUE,"Tiris Zemour et Inchiri","NA","6092999"
"MR71FL","westnouakchott","electricity_pct",1,TRUE,"Nouakchott Ouest","NA","395568"
"MR71FL","northnouakchott","electricity_pct",1,TRUE,"Nouakchott Nord","NA","3495565"
"MR71FL","southnouakchott","electricity_pct",1,TRUE,"Nouakchott Sud","NA","1355724"
"MR71FL","easternbasinregion","interval_7_17_pct",1,TRUE,"Hodh Echargui","NA","1257692"
"MR71FL","westernbasinregion","interval_7_17_pct",1,TRUE,"Hodh Gharbi","NA","1604920"
"MR71FL","assaba","interval_7_17_pct",1,TRUE,"Assaba","NA","5102071"
"MR71FL","gorgol","interval_7_17_pct",1,TRUE,"Gorgol","NA","4106323"
"MR71FL","brakna","interval_7_17_pct",1,TRUE,"Brakna","NA","396884"
"MR71FL","trarza","interval_7_17_pct",1,TRUE,"Trarza","NA","2157615"
"MR71FL","adrar","interval_7_17_pct",1,TRUE,"Adrar","NA","6650299"
"MR71FL","tagant","interval_7_17_pct",1,TRUE,"Tagant","NA","4881374"
"MR71FL","guidimagha","interval_7_17_pct",1,TRUE,"Guidimagha","NA","5529772"
"MR71FL","tiriszemourandinchiri","interval_7_17_pct",1,TRUE,"Tiris Zemour et Inchiri","NA","5431925"
"MR71FL","westnouakchott","interval_7_17_pct",1,TRUE,"Nouakchott Ouest","NA","7551952"
"MR71FL","northnouakchott","interval_7_17_pct",1,TRUE,"Nouakchott Nord","NA","1356975"
"MR71FL","southnouakchott","interval_7_17_pct",1,TRUE,"Nouakchott Sud","NA","6365894"
"MR71FL","easternbasinregion","interval_18_23_pct",1,TRUE,"Hodh Echargui","NA","1257628"
"MR71FL","westernbasinregion","interval_18_23_pct",1,TRUE,"Hodh Gharbi","NA","1604921"
"MR71FL","assaba","interval_18_23_pct",1,TRUE,"Assaba","NA","5102073"
"MR71FL","gorgol","interval_18_23_pct",1,TRUE,"Gorgol","NA","4106326"
"MR71FL","brakna","interval_18_23_pct",1,TRUE,"Brakna","NA","396901"
"MR71FL","trarza","interval_18_23_pct",1,TRUE,"Trarza","NA","2157614"
"MR71FL","adrar","interval_18_23_pct",1,TRUE,"Adrar","NA","6650300"
"MR71FL","tagant","interval_18_23_pct",1,TRUE,"Tagant","NA","4881375"
"MR71FL","guidimagha","interval_18_23_pct",1,TRUE,"Guidimagha","NA","5529773"
"MR71FL","tiriszemourandinchiri","interval_18_23_pct",1,TRUE,"Tiris Zemour et Inchiri","NA","5431927"
"MR71FL","westnouakchott","interval_18_23_pct",1,TRUE,"Nouakchott Ouest","NA","7551945"
"MR71FL","northnouakchott","interval_18_23_pct",1,TRUE,"Nouakchott Nord","NA","1356976"
"MR71FL","southnouakchott","interval_18_23_pct",1,TRUE,"Nouakchott Sud","NA","6365875"
"MW41FL","northern","dtp3_pct",1,TRUE,"Northern","NA","3755478"
"MW41FL","central","dtp3_pct",1,TRUE,"Central","NA","7776881"
"MW41FL","southern","dtp3_pct",1,TRUE,"Southern","NA","7118584"
"MW41FL","northern","measles_pct",1,TRUE,"Northern","NA","3755415"
"MW41FL","central","measles_pct",1,TRUE,"Central","NA","7776882"
"MW41FL","southern","measles_pct",1,TRUE,"Southern","NA","7118585"
"MW41FL","northern","facility_delivery_pct",1,TRUE,"Northern","Five years preceding the survey","5764874"
"MW41FL","central","facility_delivery_pct",1,TRUE,"Central","Five years preceding the survey","6548837"
"MW41FL","southern","facility_delivery_pct",1,TRUE,"Southern","Five years preceding the survey","7471289"
"MW41FL","northern","improved_water_pct",1,TRUE,"Northern","NA","4717539"
"MW41FL","central","improved_water_pct",1,TRUE,"Central","NA","7860932"
"MW41FL","southern","improved_water_pct",1,TRUE,"Southern","NA","3088913"
"MW41FL","northern","improved_sanitation_pct",1,TRUE,"Northern","NA","3727129"
"MW41FL","central","improved_sanitation_pct",1,TRUE,"Central","NA","7776157"
"MW41FL","southern","improved_sanitation_pct",1,TRUE,"Southern","NA","498397"
"MW41FL","northern","electricity_pct",1,TRUE,"Northern","NA","5074687"
"MW41FL","central","electricity_pct",1,TRUE,"Central","NA","4180126"
"MW41FL","southern","electricity_pct",1,TRUE,"Southern","NA","6613216"
"MW41FL","northern","interval_7_17_pct",1,TRUE,"Northern","NA","2166217"
"MW41FL","central","interval_7_17_pct",1,TRUE,"Central","NA","6433339"
"MW41FL","southern","interval_7_17_pct",1,TRUE,"Southern","NA","5111256"
"MW41FL","northern","interval_18_23_pct",1,TRUE,"Northern","NA","2166216"
"MW41FL","central","interval_18_23_pct",1,TRUE,"Central","NA","6433341"
"MW41FL","southern","interval_18_23_pct",1,TRUE,"Southern","NA","5111255"
"MW4EFL","northern","dtp3_pct",1,TRUE,"Northern","NA","2852678"
"MW4EFL","central","dtp3_pct",1,TRUE,"Central","NA","2348356"
"MW4EFL","southern","dtp3_pct",1,TRUE,"Southern","NA","6952085"
"MW4EFL","northern","measles_pct",1,TRUE,"Northern","NA","2852679"
"MW4EFL","central","measles_pct",1,TRUE,"Central","NA","2348357"
"MW4EFL","southern","measles_pct",1,TRUE,"Southern","NA","6952086"
"MW4EFL","northern","facility_delivery_pct",1,TRUE,"Northern","Five years preceding the survey","6725368"
"MW4EFL","central","facility_delivery_pct",1,TRUE,"Central","Five years preceding the survey","2857188"
"MW4EFL","southern","facility_delivery_pct",1,TRUE,"Southern","Five years preceding the survey","3906006"
"MW4EFL","northern","improved_water_pct",1,TRUE,"Northern","NA","7034976"
"MW4EFL","central","improved_water_pct",1,TRUE,"Central","NA","6499182"
"MW4EFL","southern","improved_water_pct",1,TRUE,"Southern","NA","3089060"
"MW4EFL","northern","improved_sanitation_pct",1,TRUE,"Northern","NA","5573069"
"MW4EFL","central","improved_sanitation_pct",1,TRUE,"Central","NA","1367448"
"MW4EFL","southern","improved_sanitation_pct",1,TRUE,"Southern","NA","273044"
"MW4EFL","northern","electricity_pct",1,TRUE,"Northern","NA","6262381"
"MW4EFL","central","electricity_pct",1,TRUE,"Central","NA","3313883"
"MW4EFL","southern","electricity_pct",1,TRUE,"Southern","NA","5431977"
"MW4EFL","northern","interval_7_17_pct",1,TRUE,"Northern","NA","5838388"
"MW4EFL","central","interval_7_17_pct",1,TRUE,"Central","NA","6924970"
"MW4EFL","southern","interval_7_17_pct",1,TRUE,"Southern","NA","2175395"
"MW4EFL","northern","interval_18_23_pct",1,TRUE,"Northern","NA","5838389"
"MW4EFL","central","interval_18_23_pct",1,TRUE,"Central","NA","6924972"
"MW4EFL","southern","interval_18_23_pct",1,TRUE,"Southern","NA","2175396"
"MW61FL","northern","dtp3_pct",1,TRUE,"Northern","NA","5065794"
"MW61FL","central","dtp3_pct",1,TRUE,"Central","NA","2360413"
"MW61FL","southern","dtp3_pct",1,TRUE,"Southern","NA","4783318"
"MW61FL","northern","measles_pct",1,TRUE,"Northern","NA","5065795"
"MW61FL","central","measles_pct",1,TRUE,"Central","NA","2360420"
"MW61FL","southern","measles_pct",1,TRUE,"Southern","NA","4783323"
"MW61FL","northern","facility_delivery_pct",1,TRUE,"Northern","Five years preceding the survey","5348372"
"MW61FL","central","facility_delivery_pct",1,TRUE,"Central","Five years preceding the survey","1160635"
"MW61FL","southern","facility_delivery_pct",1,TRUE,"Southern","Five years preceding the survey","7176166"
"MW61FL","northern","improved_water_pct",1,TRUE,"Northern","NA","3095529"
"MW61FL","central","improved_water_pct",1,TRUE,"Central","NA","6899898"
"MW61FL","southern","improved_water_pct",1,TRUE,"Southern","NA","3071538"
"MW61FL","northern","improved_sanitation_pct",1,TRUE,"Northern","NA","7221581"
"MW61FL","central","improved_sanitation_pct",1,TRUE,"Central","NA","4761003"
"MW61FL","southern","improved_sanitation_pct",1,TRUE,"Southern","NA","6767171"
"MW61FL","northern","electricity_pct",1,TRUE,"Northern","NA","6882935"
"MW61FL","central","electricity_pct",1,TRUE,"Central","NA","6456609"
"MW61FL","southern","electricity_pct",1,TRUE,"Southern","NA","6436514"
"MW61FL","northern","interval_7_17_pct",1,TRUE,"Northern","NA","681942"
"MW61FL","central","interval_7_17_pct",1,TRUE,"Central","NA","7595493"
"MW61FL","southern","interval_7_17_pct",1,TRUE,"Southern","NA","3637738"
"MW61FL","northern","interval_18_23_pct",1,TRUE,"Northern","NA","681944"
"MW61FL","central","interval_18_23_pct",1,TRUE,"Central","NA","7595494"
"MW61FL","southern","interval_18_23_pct",1,TRUE,"Southern","NA","3637740"
"MW7AFL","northern","dtp3_pct",1,TRUE,"Northern","NA","6537405"
"MW7AFL","central","dtp3_pct",1,TRUE,"Central","NA","7551712"
"MW7AFL","southern","dtp3_pct",1,TRUE,"Southern","NA","5844879"
"MW7AFL","northern","measles_pct",1,TRUE,"Northern","NA","6537409"
"MW7AFL","central","measles_pct",1,TRUE,"Central","NA","7551670"
"MW7AFL","southern","measles_pct",1,TRUE,"Southern","NA","5844883"
"MW7AFL","northern","facility_delivery_pct",1,TRUE,"Northern","Five years preceding the survey","5625039"
