"survey","country","regkey","variable","value","eligible_n","observed_n","missing_n","weighted_n","population","source","small_denominator","low_precision"
"GH5AFL","GHA","volta","mean_maternal_education_years",5.46604042271943,181,180,1,179.961074,"mothers_with_birth_last_60_months","local_BR_weighted_summary",FALSE,FALSE
"GH5AFL","GHA","eastern","mean_maternal_education_years",6.42388448596285,187,187,0,185.377228,"mothers_with_birth_last_60_months","local_BR_weighted_summary",FALSE,FALSE
"GH5AFL","GHA","ashanti","mean_maternal_education_years",6.63355997357127,318,317,1,394.160811000001,"mothers_with_birth_last_60_months","local_BR_weighted_summary",FALSE,FALSE
"GH5AFL","GHA","brongahafo","mean_maternal_education_years",5.10177826077747,207,205,2,213.722703,"mothers_with_birth_last_60_months","local_BR_weighted_summary",FALSE,FALSE
"GH5AFL","GHA","northern","mean_maternal_education_years",1.47110409960393,306,306,0,291.291944,"mothers_with_birth_last_60_months","local_BR_weighted_summary",FALSE,FALSE
"GH5AFL","GHA","uppereast","mean_maternal_education_years",2.23464952108076,181,181,0,118.653513,"mothers_with_birth_last_60_months","local_BR_weighted_summary",FALSE,FALSE
"GH5AFL","GHA","upperwest","mean_maternal_education_years",2.43872433151914,210,209,1,57.4226620000001,"mothers_with_birth_last_60_months","local_BR_weighted_summary",FALSE,FALSE
"GH5AFL","GHA","western","mean_wealth_quintile",3.05552687457305,189,189,0,189.298877,"mothers_with_birth_last_60_months","local_BR_weighted_summary",FALSE,FALSE
"GH5AFL","GHA","central","mean_wealth_quintile",3.00522544062191,158,158,0,199.910223,"mothers_with_birth_last_60_months","local_BR_weighted_summary",FALSE,FALSE
"GH5AFL","GHA","greateraccra","mean_wealth_quintile",4.39552337816076,210,210,0,262.11707,"mothers_with_birth_last_60_months","local_BR_weighted_summary",FALSE,FALSE
"GH5AFL","GHA","volta","mean_wealth_quintile",2.46739934184861,181,181,0,181.011545,"mothers_with_birth_last_60_months","local_BR_weighted_summary",FALSE,FALSE
"GH5AFL","GHA","eastern","mean_wealth_quintile",2.93095123851997,187,187,0,185.377228,"mothers_with_birth_last_60_months","local_BR_weighted_summary",FALSE,FALSE
"GH5AFL","GHA","ashanti","mean_wealth_quintile",3.1584910483075,318,318,0,395.746559000001,"mothers_with_birth_last_60_months","local_BR_weighted_summary",FALSE,FALSE
"GH5AFL","GHA","brongahafo","mean_wealth_quintile",2.55905149322393,207,207,0,217.900942,"mothers_with_birth_last_60_months","local_BR_weighted_summary",FALSE,FALSE
"GH5AFL","GHA","northern","mean_wealth_quintile",1.79193195950521,306,306,0,291.291944,"mothers_with_birth_last_60_months","local_BR_weighted_summary",FALSE,FALSE
"GH5AFL","GHA","uppereast","mean_wealth_quintile",1.65730072399964,181,181,0,118.653513,"mothers_with_birth_last_60_months","local_BR_weighted_summary",FALSE,FALSE
"GH5AFL","GHA","upperwest","mean_wealth_quintile",1.88304477349544,210,210,0,57.6548240000001,"mothers_with_birth_last_60_months","local_BR_weighted_summary",FALSE,FALSE
"GH5AFL","GHA","western","urban_pct",41.7178259330085,189,189,0,189.298877,"mothers_with_birth_last_60_months","local_BR_weighted_summary",FALSE,FALSE
"GH5AFL","GHA","central","urban_pct",28.0840009867829,158,158,0,199.910223,"mothers_with_birth_last_60_months","local_BR_weighted_summary",FALSE,FALSE
"GH5AFL","GHA","greateraccra","urban_pct",88.6588027250572,210,210,0,262.11707,"mothers_with_birth_last_60_months","local_BR_weighted_summary",FALSE,FALSE
"GH5AFL","GHA","volta","urban_pct",22.8883925608171,181,181,0,181.011545,"mothers_with_birth_last_60_months","local_BR_weighted_summary",FALSE,FALSE
"GH5AFL","GHA","eastern","urban_pct",34.7245115780887,187,187,0,185.377228,"mothers_with_birth_last_60_months","local_BR_weighted_summary",FALSE,FALSE
"GH5AFL","GHA","ashanti","urban_pct",46.2103899177552,318,318,0,395.746559000001,"mothers_with_birth_last_60_months","local_BR_weighted_summary",FALSE,FALSE
"GH5AFL","GHA","brongahafo","urban_pct",39.6559868933472,207,207,0,217.900942,"mothers_with_birth_last_60_months","local_BR_weighted_summary",FALSE,FALSE
"GH5AFL","GHA","northern","urban_pct",26.6818556437661,306,306,0,291.291944,"mothers_with_birth_last_60_months","local_BR_weighted_summary",FALSE,FALSE
"GH5AFL","GHA","uppereast","urban_pct",11.4861007107308,181,181,0,118.653513,"mothers_with_birth_last_60_months","local_BR_weighted_summary",FALSE,FALSE
"GH5AFL","GHA","upperwest","urban_pct",17.278538566001,210,210,0,57.6548240000001,"mothers_with_birth_last_60_months","local_BR_weighted_summary",FALSE,FALSE
"GH5AFL","GHA","western","exclusive_breastfeeding_pct",53.1008695819024,35,34,1,34.292687,"youngest_resident_child_age_0_5_months","local_BR_weighted_summary",FALSE,TRUE
"GH5AFL","GHA","central","exclusive_breastfeeding_pct",59.2169313040057,30,29,1,35.972374,"youngest_resident_child_age_0_5_months","local_BR_weighted_summary",FALSE,TRUE
"GH5AFL","GHA","greateraccra","exclusive_breastfeeding_pct",59.093303583702,35,34,1,39.719932,"youngest_resident_child_age_0_5_months","local_BR_weighted_summary",FALSE,TRUE
"GH5AFL","GHA","volta","exclusive_breastfeeding_pct",83.2966578741908,32,32,0,29.408857,"youngest_resident_child_age_0_5_months","local_BR_weighted_summary",FALSE,TRUE
"GH5AFL","GHA","eastern","exclusive_breastfeeding_pct",63.9599280509501,25,25,0,23.389329,"youngest_resident_child_age_0_5_months","local_BR_weighted_summary",FALSE,TRUE
"GH5AFL","GHA","ashanti","exclusive_breastfeeding_pct",45.1408395773287,35,35,0,40.140031,"youngest_resident_child_age_0_5_months","local_BR_weighted_summary",FALSE,TRUE
"GH5AFL","GHA","brongahafo","exclusive_breastfeeding_pct",61.807404940605,22,22,0,26.160723,"youngest_resident_child_age_0_5_months","local_BR_weighted_summary",TRUE,TRUE
"GH5AFL","GHA","northern","exclusive_breastfeeding_pct",68.3489877494898,53,53,0,51.136156,"youngest_resident_child_age_0_5_months","local_BR_weighted_summary",FALSE,FALSE
"GH5AFL","GHA","uppereast","exclusive_breastfeeding_pct",73.4472820196922,24,24,0,17.087633,"youngest_resident_child_age_0_5_months","local_BR_weighted_summary",TRUE,TRUE
"GH5AFL","GHA","upperwest","exclusive_breastfeeding_pct",82.1685377712635,27,26,1,7.220423,"youngest_resident_child_age_0_5_months","local_BR_weighted_summary",FALSE,TRUE
"GH72FL","GHA","western","male_pct",49.606433417391,582,582,0,573.667862000001,"live_births_last_60_months","local_BR_weighted_summary",FALSE,FALSE
"GH72FL","GHA","eastern","male_pct",54.0979881074961,545,545,0,532.192052,"live_births_last_60_months","local_BR_weighted_summary",FALSE,FALSE
"GH72FL","GHA","ashanti","male_pct",53.1657620745264,599,599,0,1064.913446,"live_births_last_60_months","local_BR_weighted_summary",FALSE,FALSE
"GH72FL","GHA","central","male_pct",51.1353764967695,603,603,0,622.372139999997,"live_births_last_60_months","local_BR_weighted_summary",FALSE,FALSE
"GH72FL","GHA","northern","male_pct",50.7226732947763,902,902,0,709.162706999999,"live_births_last_60_months","local_BR_weighted_summary",FALSE,FALSE
"GH72FL","GHA","volta","male_pct",53.3847618281953,481,481,0,435.922148999999,"live_births_last_60_months","local_BR_weighted_summary",FALSE,FALSE
"GH72FL","GHA","brongahafo","male_pct",51.2083886530976,653,653,0,497.454067,"live_births_last_60_months","local_BR_weighted_summary",FALSE,FALSE
"GH72FL","GHA","uppereast","male_pct",49.5054730481695,551,551,0,226.854572,"live_births_last_60_months","local_BR_weighted_summary",FALSE,FALSE
"GH72FL","GHA","upperwest","male_pct",57.6271283361299,508,508,0,152.142674,"live_births_last_60_months","local_BR_weighted_summary",FALSE,FALSE
"GH72FL","GHA","greateraccra","male_pct",52.9434029948157,460,460,0,880.211290999998,"live_births_last_60_months","local_BR_weighted_summary",FALSE,FALSE
"GH72FL","GHA","western","multiple_birth_pct",5.87707700453332,582,582,0,573.667862000001,"live_births_last_60_months","local_BR_weighted_summary",FALSE,FALSE
"GH72FL","GHA","eastern","multiple_birth_pct",3.73864884400791,545,545,0,532.192052,"live_births_last_60_months","local_BR_weighted_summary",FALSE,FALSE
"GH72FL","GHA","ashanti","multiple_birth_pct",5.76390675040834,599,599,0,1064.913446,"live_births_last_60_months","local_BR_weighted_summary",FALSE,FALSE
"GH72FL","GHA","central","multiple_birth_pct",3.53083799670083,603,603,0,622.372139999997,"live_births_last_60_months","local_BR_weighted_summary",FALSE,FALSE
"GH72FL","GHA","northern","multiple_birth_pct",5.09248944473896,902,902,0,709.162706999999,"live_births_last_60_months","local_BR_weighted_summary",FALSE,FALSE
"GH72FL","GHA","volta","multiple_birth_pct",6.85779928103632,481,481,0,435.922148999999,"live_births_last_60_months","local_BR_weighted_summary",FALSE,FALSE
"GH72FL","GHA","brongahafo","multiple_birth_pct",5.04215316828438,653,653,0,497.454067,"live_births_last_60_months","local_BR_weighted_summary",FALSE,FALSE
"GH72FL","GHA","uppereast","multiple_birth_pct",3.74200084448816,551,551,0,226.854572,"live_births_last_60_months","local_BR_weighted_summary",FALSE,FALSE
"GH72FL","GHA","upperwest","multiple_birth_pct",5.49574933854521,508,508,0,152.142674,"live_births_last_60_months","local_BR_weighted_summary",FALSE,FALSE
"GH72FL","GHA","greateraccra","multiple_birth_pct",5.32358656144529,460,460,0,880.211290999998,"live_births_last_60_months","local_BR_weighted_summary",FALSE,FALSE
"GH72FL","GHA","western","mean_birth_order",3.02725857074419,582,582,0,573.667862000001,"live_births_last_60_months","local_BR_weighted_summary",FALSE,FALSE
"GH72FL","GHA","eastern","mean_birth_order",3.29593780930798,545,545,0,532.192052,"live_births_last_60_months","local_BR_weighted_summary",FALSE,FALSE
"GH72FL","GHA","ashanti","mean_birth_order",3.36109293336879,599,599,0,1064.913446,"live_births_last_60_months","local_BR_weighted_summary",FALSE,FALSE
"GH72FL","GHA","central","mean_birth_order",3.29340130006463,603,603,0,622.372139999997,"live_births_last_60_months","local_BR_weighted_summary",FALSE,FALSE
"GH72FL","GHA","northern","mean_birth_order",3.81084973352949,902,902,0,709.162706999999,"live_births_last_60_months","local_BR_weighted_summary",FALSE,FALSE
"GH72FL","GHA","volta","mean_birth_order",3.21323159700243,481,481,0,435.922148999999,"live_births_last_60_months","local_BR_weighted_summary",FALSE,FALSE
"GH72FL","GHA","brongahafo","mean_birth_order",3.27611667309978,653,653,0,497.454067,"live_births_last_60_months","local_BR_weighted_summary",FALSE,FALSE
"GH72FL","GHA","uppereast","mean_birth_order",3.29833226372004,551,551,0,226.854572,"live_births_last_60_months","local_BR_weighted_summary",FALSE,FALSE
"GH72FL","GHA","upperwest","mean_birth_order",3.63810640004921,508,508,0,152.142674,"live_births_last_60_months","local_BR_weighted_summary",FALSE,FALSE
"GH72FL","GHA","greateraccra","mean_birth_order",2.51761784773562,460,460,0,880.211290999998,"live_births_last_60_months","local_BR_weighted_summary",FALSE,FALSE
"GH72FL","GHA","western","mean_maternal_age_birth",27.7629103997404,582,582,0,573.667862000001,"live_births_last_60_months","local_BR_weighted_summary",FALSE,FALSE
"GH72FL","GHA","eastern","mean_maternal_age_birth",28.1018012143606,545,545,0,532.192052,"live_births_last_60_months","local_BR_weighted_summary",FALSE,FALSE
"GH72FL","GHA","ashanti","mean_maternal_age_birth",29.1963063277915,599,599,0,1064.913446,"live_births_last_60_months","local_BR_weighted_summary",FALSE,FALSE
"GH72FL","GHA","central","mean_maternal_age_birth",28.3866940244145,603,603,0,622.372139999997,"live_births_last_60_months","local_BR_weighted_summary",FALSE,FALSE
"GH72FL","GHA","northern","mean_maternal_age_birth",28.6634878639589,902,902,0,709.162706999999,"live_births_last_60_months","local_BR_weighted_summary",FALSE,FALSE
"GH72FL","GHA","volta","mean_maternal_age_birth",28.349317589198,481,481,0,435.922148999999,"live_births_last_60_months","local_BR_weighted_summary",FALSE,FALSE
"GH72FL","GHA","brongahafo","mean_maternal_age_birth",28.364419047625,653,653,0,497.454067,"live_births_last_60_months","local_BR_weighted_summary",FALSE,FALSE
"GH72FL","GHA","uppereast","mean_maternal_age_birth",28.7057095154483,551,551,0,226.854572,"live_births_last_60_months","local_BR_weighted_summary",FALSE,FALSE
"GH72FL","GHA","upperwest","mean_maternal_age_birth",28.6777664912957,508,508,0,152.142674,"live_births_last_60_months","local_BR_weighted_summary",FALSE,FALSE
"GH72FL","GHA","greateraccra","mean_maternal_age_birth",28.8424211284062,460,460,0,880.211290999998,"live_births_last_60_months","local_BR_weighted_summary",FALSE,FALSE
"GH72FL","GHA","western","mean_maternal_education_years",6.53189332301242,431,431,0,427.150457,"mothers_with_birth_last_60_months","local_BR_weighted_summary",FALSE,FALSE
"GH72FL","GHA","eastern","mean_maternal_education_years",7.08626219491725,397,397,0,388.991979999999,"mothers_with_birth_last_60_months","local_BR_weighted_summary",FALSE,FALSE
"GH72FL","GHA","ashanti","mean_maternal_education_years",7.53347248386426,420,420,0,738.411843,"mothers_with_birth_last_60_months","local_BR_weighted_summary",FALSE,FALSE
"GH72FL","GHA","central","mean_maternal_education_years",6.78086029196142,436,436,0,455.057652,"mothers_with_birth_last_60_months","local_BR_weighted_summary",FALSE,FALSE
"GH72FL","GHA","northern","mean_maternal_education_years",1.59840739853486,622,622,0,479.924210000001,"mothers_with_birth_last_60_months","local_BR_weighted_summary",FALSE,FALSE
"GH72FL","GHA","volta","mean_maternal_education_years",5.87542678499012,346,346,0,315.225764999999,"mothers_with_birth_last_60_months","local_BR_weighted_summary",FALSE,FALSE
"GH72FL","GHA","brongahafo","mean_maternal_education_years",5.47670088872064,490,490,0,374.319535000001,"mothers_with_birth_last_60_months","local_BR_weighted_summary",FALSE,FALSE
"GH72FL","GHA","uppereast","mean_maternal_education_years",3.03001160443366,434,434,0,177.810487,"mothers_with_birth_last_60_months","local_BR_weighted_summary",FALSE,FALSE
"GH72FL","GHA","upperwest","mean_maternal_education_years",2.45547107190154,364,364,0,110.911922,"mothers_with_birth_last_60_months","local_BR_weighted_summary",FALSE,FALSE
"GH72FL","GHA","greateraccra","mean_maternal_education_years",8.24625639812404,354,354,0,674.160696999999,"mothers_with_birth_last_60_months","local_BR_weighted_summary",FALSE,FALSE
"GH72FL","GHA","western","mean_wealth_quintile",3.20651339956309,431,431,0,427.150457,"mothers_with_birth_last_60_months","local_BR_weighted_summary",FALSE,FALSE
"GH72FL","GHA","eastern","mean_wealth_quintile",2.79992704990988,397,397,0,388.991979999999,"mothers_with_birth_last_60_months","local_BR_weighted_summary",FALSE,FALSE
"GH72FL","GHA","ashanti","mean_wealth_quintile",3.55913514783646,420,420,0,738.411843,"mothers_with_birth_last_60_months","local_BR_weighted_summary",FALSE,FALSE
"GH72FL","GHA","central","mean_wealth_quintile",3.12193444886846,436,436,0,455.057652,"mothers_with_birth_last_60_months","local_BR_weighted_summary",FALSE,FALSE
"GH72FL","GHA","northern","mean_wealth_quintile",1.45067636825406,622,622,0,479.924210000001,"mothers_with_birth_last_60_months","local_BR_weighted_summary",FALSE,FALSE
"GH72FL","GHA","volta","mean_wealth_quintile",2.43497978663007,346,346,0,315.225764999999,"mothers_with_birth_last_60_months","local_BR_weighted_summary",FALSE,FALSE
"GH72FL","GHA","brongahafo","mean_wealth_quintile",2.44468930535511,490,490,0,374.319535000001,"mothers_with_birth_last_60_months","local_BR_weighted_summary",FALSE,FALSE
"GH72FL","GHA","uppereast","mean_wealth_quintile",1.45620118570397,434,434,0,177.810487,"mothers_with_birth_last_60_months","local_BR_weighted_summary",FALSE,FALSE
"GH72FL","GHA","upperwest","mean_wealth_quintile",1.70360304458523,364,364,0,110.911922,"mothers_with_birth_last_60_months","local_BR_weighted_summary",FALSE,FALSE
"GH72FL","GHA","greateraccra","mean_wealth_quintile",4.31636266241727,354,354,0,674.160696999999,"mothers_with_birth_last_60_months","local_BR_weighted_summary",FALSE,FALSE
"GH72FL","GHA","western","urban_pct",35.8324146660108,431,431,0,427.150457,"mothers_with_birth_last_60_months","local_BR_weighted_summary",FALSE,FALSE
"GH72FL","GHA","eastern","urban_pct",38.948053376319,397,397,0,388.991979999999,"mothers_with_birth_last_60_months","local_BR_weighted_summary",FALSE,FALSE
"GH72FL","GHA","ashanti","urban_pct",58.7479523943658,420,420,0,738.411843,"mothers_with_birth_last_60_months","local_BR_weighted_summary",FALSE,FALSE
"GH72FL","GHA","central","urban_pct",30.4555188536858,436,436,0,455.057652,"mothers_with_birth_last_60_months","local_BR_weighted_summary",FALSE,FALSE
"GH72FL","GHA","northern","urban_pct",23.1460023656652,622,622,0,479.924210000001,"mothers_with_birth_last_60_months","local_BR_weighted_summary",FALSE,FALSE
"GH72FL","GHA","volta","urban_pct",35.3319440750664,346,346,0,315.225764999999,"mothers_with_birth_last_60_months","local_BR_weighted_summary",FALSE,FALSE
"GH72FL","GHA","brongahafo","urban_pct",45.9316436690914,490,490,0,374.319535000001,"mothers_with_birth_last_60_months","local_BR_weighted_summary",FALSE,FALSE
"GH72FL","GHA","uppereast","urban_pct",21.2578429077696,434,434,0,177.810487,"mothers_with_birth_last_60_months","local_BR_weighted_summary",FALSE,FALSE
"GH72FL","GHA","upperwest","urban_pct",16.2230494932727,364,364,0,110.911922,"mothers_with_birth_last_60_months","local_BR_weighted_summary",FALSE,FALSE
"GH72FL","GHA","greateraccra","urban_pct",86.9819816861854,354,354,0,674.160696999999,"mothers_with_birth_last_60_months","local_BR_weighted_summary",FALSE,FALSE
"GH72FL","GHA","western","exclusive_breastfeeding_pct",27.6800084982553,67,67,0,63.373008,"youngest_resident_child_age_0_5_months","local_BR_weighted_summary",FALSE,FALSE
"GH72FL","GHA","eastern","exclusive_breastfeeding_pct",49.4339586434585,56,55,1,55.654944,"youngest_resident_child_age_0_5_months","local_BR_weighted_summary",FALSE,FALSE
