"age_band","records","deaths","complete_case_records","complete_case_deaths","baseline","survey","country"
"24-35",5040,41,0,0,"eligible_MAP","SN71FL","SEN"
"36-47",4814,28,0,0,"eligible_MAP","SN71FL","SEN"
"48-59",4639,12,0,0,"eligible_MAP","SN71FL","SEN"
"<1",6887,149,0,0,"regional_baseline","SN71FL","SEN"
"1-5",6249,55,0,0,"regional_baseline","SN71FL","SEN"
"6-11",6018,39,0,0,"regional_baseline","SN71FL","SEN"
"12-23",5219,49,0,0,"regional_baseline","SN71FL","SEN"
"24-35",5040,41,0,0,"regional_baseline","SN71FL","SEN"
"36-47",4814,28,0,0,"regional_baseline","SN71FL","SEN"
"48-59",4639,12,0,0,"regional_baseline","SN71FL","SEN"
"<1",7013,168,596,11,"previous_primary","SN7AFL","SEN"
"1-5",6360,68,234,2,"previous_primary","SN7AFL","SEN"
"6-11",6084,46,150,1,"previous_primary","SN7AFL","SEN"
"12-23",5358,45,0,0,"previous_primary","SN7AFL","SEN"
"24-35",5240,42,0,0,"previous_primary","SN7AFL","SEN"
"36-47",5095,31,0,0,"previous_primary","SN7AFL","SEN"
"48-59",5007,21,0,0,"previous_primary","SN7AFL","SEN"
"<1",7013,168,596,11,"eligible_MAP","SN7AFL","SEN"
"1-5",6360,68,234,2,"eligible_MAP","SN7AFL","SEN"
"6-11",6084,46,150,1,"eligible_MAP","SN7AFL","SEN"
"12-23",5358,45,0,0,"eligible_MAP","SN7AFL","SEN"
"24-35",5240,42,0,0,"eligible_MAP","SN7AFL","SEN"
"36-47",5095,31,0,0,"eligible_MAP","SN7AFL","SEN"
"48-59",5007,21,0,0,"eligible_MAP","SN7AFL","SEN"
"<1",7013,168,596,11,"regional_baseline","SN7AFL","SEN"
"1-5",6360,68,234,2,"regional_baseline","SN7AFL","SEN"
"6-11",6084,46,150,1,"regional_baseline","SN7AFL","SEN"
"12-23",5358,45,0,0,"regional_baseline","SN7AFL","SEN"
"24-35",5240,42,0,0,"regional_baseline","SN7AFL","SEN"
"36-47",5095,31,0,0,"regional_baseline","SN7AFL","SEN"
"48-59",5007,21,0,0,"regional_baseline","SN7AFL","SEN"
"<1",6751,160,2049,52,"previous_primary","SN7IFL","SEN"
"1-5",6131,68,1556,24,"previous_primary","SN7IFL","SEN"
"6-11",5826,29,1465,13,"previous_primary","SN7IFL","SEN"
"12-23",5102,30,657,0,"previous_primary","SN7IFL","SEN"
"24-35",5141,38,756,6,"previous_primary","SN7IFL","SEN"
"36-47",5004,18,724,1,"previous_primary","SN7IFL","SEN"
"48-59",4867,16,556,1,"previous_primary","SN7IFL","SEN"
"<1",6751,160,2049,52,"eligible_MAP","SN7IFL","SEN"
"1-5",6131,68,1556,24,"eligible_MAP","SN7IFL","SEN"
"6-11",5826,29,1465,13,"eligible_MAP","SN7IFL","SEN"
"12-23",5102,30,657,0,"eligible_MAP","SN7IFL","SEN"
"24-35",5141,38,756,6,"eligible_MAP","SN7IFL","SEN"
"36-47",5004,18,724,1,"eligible_MAP","SN7IFL","SEN"
"48-59",4867,16,556,1,"eligible_MAP","SN7IFL","SEN"
"<1",6751,160,2049,52,"regional_baseline","SN7IFL","SEN"
"1-5",6131,68,1556,24,"regional_baseline","SN7IFL","SEN"
"6-11",5826,29,1465,13,"regional_baseline","SN7IFL","SEN"
"12-23",5102,30,657,0,"regional_baseline","SN7IFL","SEN"
"24-35",5141,38,756,6,"regional_baseline","SN7IFL","SEN"
"36-47",5004,18,724,1,"regional_baseline","SN7IFL","SEN"
"48-59",4867,16,556,1,"regional_baseline","SN7IFL","SEN"
"<1",12190,347,6453,181,"previous_primary","SN7ZFL","SEN"
"1-5",11054,91,5510,46,"previous_primary","SN7ZFL","SEN"
"6-11",10644,56,5246,23,"previous_primary","SN7ZFL","SEN"
"12-23",9352,63,3894,23,"previous_primary","SN7ZFL","SEN"
"24-35",9388,33,3913,15,"previous_primary","SN7ZFL","SEN"
"36-47",9410,29,3824,7,"previous_primary","SN7ZFL","SEN"
"48-59",9247,23,3922,6,"previous_primary","SN7ZFL","SEN"
"<1",12197,348,6457,181,"eligible_MAP","SN7ZFL","SEN"
"1-5",11061,91,5514,46,"eligible_MAP","SN7ZFL","SEN"
"6-11",10649,56,5248,23,"eligible_MAP","SN7ZFL","SEN"
"12-23",9357,63,3895,23,"eligible_MAP","SN7ZFL","SEN"
"24-35",9393,33,3915,15,"eligible_MAP","SN7ZFL","SEN"
"36-47",9415,29,3826,7,"eligible_MAP","SN7ZFL","SEN"
"48-59",9251,23,3925,6,"eligible_MAP","SN7ZFL","SEN"
"<1",12197,348,6457,181,"regional_baseline","SN7ZFL","SEN"
"1-5",11061,91,5514,46,"regional_baseline","SN7ZFL","SEN"
"6-11",10649,56,5248,23,"regional_baseline","SN7ZFL","SEN"
"12-23",9357,63,3895,23,"regional_baseline","SN7ZFL","SEN"
"24-35",9393,33,3915,15,"regional_baseline","SN7ZFL","SEN"
"36-47",9415,29,3826,7,"regional_baseline","SN7ZFL","SEN"
"48-59",9251,23,3925,6,"regional_baseline","SN7ZFL","SEN"
"<1",6729,154,4813,126,"previous_primary","SN81FL","SEN"
"1-5",6153,55,4307,35,"previous_primary","SN81FL","SEN"
"6-11",5806,25,4146,15,"previous_primary","SN81FL","SEN"
"12-23",5085,32,3379,15,"previous_primary","SN81FL","SEN"
"24-35",5251,20,3317,11,"previous_primary","SN81FL","SEN"
"36-47",5187,18,3429,11,"previous_primary","SN81FL","SEN"
"48-59",5103,14,3369,10,"previous_primary","SN81FL","SEN"
"<1",6729,154,4813,126,"eligible_MAP","SN81FL","SEN"
"1-5",6153,55,4307,35,"eligible_MAP","SN81FL","SEN"
"6-11",5806,25,4146,15,"eligible_MAP","SN81FL","SEN"
"12-23",5085,32,3379,15,"eligible_MAP","SN81FL","SEN"
"24-35",5251,20,3317,11,"eligible_MAP","SN81FL","SEN"
"36-47",5187,18,3429,11,"eligible_MAP","SN81FL","SEN"
"48-59",5103,14,3369,10,"eligible_MAP","SN81FL","SEN"
"<1",6729,154,4813,126,"regional_baseline","SN81FL","SEN"
"1-5",6153,55,4307,35,"regional_baseline","SN81FL","SEN"
"6-11",5806,25,4146,15,"regional_baseline","SN81FL","SEN"
"12-23",5085,32,3379,15,"regional_baseline","SN81FL","SEN"
"24-35",5251,20,3317,11,"regional_baseline","SN81FL","SEN"
"36-47",5187,18,3429,11,"regional_baseline","SN81FL","SEN"
"48-59",5103,14,3369,10,"regional_baseline","SN81FL","SEN"
"<1",6094,139,5605,127,"previous_primary","SN8BFL","SEN"
"1-5",5549,36,5084,34,"previous_primary","SN8BFL","SEN"
"6-11",5276,18,4847,16,"previous_primary","SN8BFL","SEN"
"12-23",4633,21,4145,19,"previous_primary","SN8BFL","SEN"
"24-35",4589,17,4060,13,"previous_primary","SN8BFL","SEN"
"36-47",4645,10,4190,10,"previous_primary","SN8BFL","SEN"
"48-59",4546,2,4093,2,"previous_primary","SN8BFL","SEN"
"<1",6097,139,5607,127,"eligible_MAP","SN8BFL","SEN"
"1-5",5552,36,5086,34,"eligible_MAP","SN8BFL","SEN"
"6-11",5279,18,4850,16,"eligible_MAP","SN8BFL","SEN"
"12-23",4636,21,4147,19,"eligible_MAP","SN8BFL","SEN"
"24-35",4592,17,4063,13,"eligible_MAP","SN8BFL","SEN"
"36-47",4647,10,4192,10,"eligible_MAP","SN8BFL","SEN"
"48-59",4548,2,4095,2,"eligible_MAP","SN8BFL","SEN"
"<1",6097,139,5607,127,"regional_baseline","SN8BFL","SEN"
"1-5",5552,36,5086,34,"regional_baseline","SN8BFL","SEN"
"6-11",5279,18,4850,16,"regional_baseline","SN8BFL","SEN"
"12-23",4636,21,4147,19,"regional_baseline","SN8BFL","SEN"
"24-35",4592,17,4063,13,"regional_baseline","SN8BFL","SEN"
"36-47",4647,10,4192,10,"regional_baseline","SN8BFL","SEN"
"48-59",4548,2,4095,2,"regional_baseline","SN8BFL","SEN"
"<1",10531,257,10531,257,"previous_primary","SN8SFL","SEN"
"1-5",9546,63,9546,63,"previous_primary","SN8SFL","SEN"
"6-11",9347,32,9347,32,"previous_primary","SN8SFL","SEN"
"12-23",8267,13,8267,13,"previous_primary","SN8SFL","SEN"
"24-35",8254,30,8254,30,"previous_primary","SN8SFL","SEN"
"36-47",8072,16,8072,16,"previous_primary","SN8SFL","SEN"
"48-59",7917,11,7917,11,"previous_primary","SN8SFL","SEN"
"<1",10531,257,10531,257,"eligible_MAP","SN8SFL","SEN"
"1-5",9546,63,9546,63,"eligible_MAP","SN8SFL","SEN"
"6-11",9347,32,9347,32,"eligible_MAP","SN8SFL","SEN"
"12-23",8267,13,8267,13,"eligible_MAP","SN8SFL","SEN"
"24-35",8254,30,8254,30,"eligible_MAP","SN8SFL","SEN"
"36-47",8072,16,8072,16,"eligible_MAP","SN8SFL","SEN"
"48-59",7917,11,7917,11,"eligible_MAP","SN8SFL","SEN"
"<1",10531,257,10531,257,"regional_baseline","SN8SFL","SEN"
"1-5",9546,63,9546,63,"regional_baseline","SN8SFL","SEN"
"6-11",9347,32,9347,32,"regional_baseline","SN8SFL","SEN"
"12-23",8267,13,8267,13,"regional_baseline","SN8SFL","SEN"
"24-35",8254,30,8254,30,"regional_baseline","SN8SFL","SEN"
"36-47",8072,16,8072,16,"regional_baseline","SN8SFL","SEN"
"48-59",7917,11,7917,11,"regional_baseline","SN8SFL","SEN"
"<1",5648,212,0,0,"previous_primary","SL51FL","SLE"
"1-5",4938,116,0,0,"previous_primary","SL51FL","SLE"
"6-11",4603,124,0,0,"previous_primary","SL51FL","SLE"
"12-23",3851,87,0,0,"previous_primary","SL51FL","SLE"
"24-35",4091,61,0,0,"previous_primary","SL51FL","SLE"
"36-47",4044,35,0,0,"previous_primary","SL51FL","SLE"
"48-59",4110,18,0,0,"previous_primary","SL51FL","SLE"
"<1",5659,212,0,0,"eligible_MAP","SL51FL","SLE"
"1-5",4948,116,0,0,"eligible_MAP","SL51FL","SLE"
"6-11",4612,124,0,0,"eligible_MAP","SL51FL","SLE"
"12-23",3859,88,0,0,"eligible_MAP","SL51FL","SLE"
"24-35",4097,61,0,0,"eligible_MAP","SL51FL","SLE"
"36-47",4051,35,0,0,"eligible_MAP","SL51FL","SLE"
"48-59",4118,18,0,0,"eligible_MAP","SL51FL","SLE"
"<1",5659,212,0,0,"regional_baseline","SL51FL","SLE"
"1-5",4948,116,0,0,"regional_baseline","SL51FL","SLE"
"6-11",4612,124,0,0,"regional_baseline","SL51FL","SLE"
"12-23",3859,88,0,0,"regional_baseline","SL51FL","SLE"
"24-35",4097,61,0,0,"regional_baseline","SL51FL","SLE"
"36-47",4051,35,0,0,"regional_baseline","SL51FL","SLE"
"48-59",4118,18,0,0,"regional_baseline","SL51FL","SLE"
"<1",12012,441,0,0,"previous_primary","SL61FL","SLE"
"1-5",10747,268,0,0,"previous_primary","SL61FL","SLE"
"6-11",10426,283,0,0,"previous_primary","SL61FL","SLE"
"12-23",8878,231,0,0,"previous_primary","SL61FL","SLE"
"24-35",8895,174,0,0,"previous_primary","SL61FL","SLE"
"36-47",8539,80,0,0,"previous_primary","SL61FL","SLE"
"48-59",8532,55,0,0,"previous_primary","SL61FL","SLE"
"<1",12022,441,0,0,"eligible_MAP","SL61FL","SLE"
"1-5",10755,268,0,0,"eligible_MAP","SL61FL","SLE"
"6-11",10432,284,0,0,"eligible_MAP","SL61FL","SLE"
"12-23",8883,232,0,0,"eligible_MAP","SL61FL","SLE"
"24-35",8901,175,0,0,"eligible_MAP","SL61FL","SLE"
"36-47",8545,80,0,0,"eligible_MAP","SL61FL","SLE"
"48-59",8538,55,0,0,"eligible_MAP","SL61FL","SLE"
"<1",12022,441,0,0,"regional_baseline","SL61FL","SLE"
"1-5",10755,268,0,0,"regional_baseline","SL61FL","SLE"
"6-11",10432,284,0,0,"regional_baseline","SL61FL","SLE"
"12-23",8883,232,0,0,"regional_baseline","SL61FL","SLE"
"24-35",8901,175,0,0,"regional_baseline","SL61FL","SLE"
"36-47",8545,80,0,0,"regional_baseline","SL61FL","SLE"
"48-59",8538,55,0,0,"regional_baseline","SL61FL","SLE"
"<1",9911,294,9911,294,"previous_primary","SL7AFL","SLE"
"1-5",8925,198,8925,198,"previous_primary","SL7AFL","SLE"
"6-11",8659,181,8659,181,"previous_primary","SL7AFL","SLE"
"12-23",7323,120,7323,120,"previous_primary","SL7AFL","SLE"
"24-35",7433,125,7433,125,"previous_primary","SL7AFL","SLE"
"36-47",7434,44,7434,44,"previous_primary","SL7AFL","SLE"
"48-59",7395,35,7395,35,"previous_primary","SL7AFL","SLE"
"<1",9911,294,9911,294,"eligible_MAP","SL7AFL","SLE"
"1-5",8925,198,8925,198,"eligible_MAP","SL7AFL","SLE"
"6-11",8659,181,8659,181,"eligible_MAP","SL7AFL","SLE"
"12-23",7323,120,7323,120,"eligible_MAP","SL7AFL","SLE"
"24-35",7433,125,7433,125,"eligible_MAP","SL7AFL","SLE"
"36-47",7434,44,7434,44,"eligible_MAP","SL7AFL","SLE"
"48-59",7395,35,7395,35,"eligible_MAP","SL7AFL","SLE"
"<1",9911,294,9911,294,"regional_baseline","SL7AFL","SLE"
"1-5",8925,198,8925,198,"regional_baseline","SL7AFL","SLE"
"6-11",8659,181,8659,181,"regional_baseline","SL7AFL","SLE"
"12-23",7323,120,7323,120,"regional_baseline","SL7AFL","SLE"
"24-35",7433,125,7433,125,"regional_baseline","SL7AFL","SLE"
"36-47",7434,44,7434,44,"regional_baseline","SL7AFL","SLE"
"48-59",7395,35,7395,35,"regional_baseline","SL7AFL","SLE"
"<1",1939,29,0,0,"eligible_MAP","ST51FL","STP"
"1-5",1759,17,0,0,"eligible_MAP","ST51FL","STP"
"6-11",1656,16,0,0,"eligible_MAP","ST51FL","STP"
"12-23",1408,6,0,0,"eligible_MAP","ST51FL","STP"
"24-35",1395,11,0,0,"eligible_MAP","ST51FL","STP"
"36-47",1338,8,0,0,"eligible_MAP","ST51FL","STP"
"48-59",1344,5,0,0,"eligible_MAP","ST51FL","STP"
"<1",1979,38,0,0,"previous_primary","SZ51FL","SWZ"
"1-5",1786,78,0,0,"previous_primary","SZ51FL","SWZ"
"6-11",1622,40,0,0,"previous_primary","SZ51FL","SWZ"
"12-23",1337,17,0,0,"previous_primary","SZ51FL","SWZ"
"24-35",1390,15,0,0,"previous_primary","SZ51FL","SWZ"
"36-47",1323,6,0,0,"previous_primary","SZ51FL","SWZ"
"48-59",1288,7,0,0,"previous_primary","SZ51FL","SWZ"
"<1",2058,38,0,0,"eligible_MAP","SZ51FL","SWZ"
"1-5",1856,78,0,0,"eligible_MAP","SZ51FL","SWZ"
"6-11",1702,43,0,0,"eligible_MAP","SZ51FL","SWZ"
"12-23",1423,18,0,0,"eligible_MAP","SZ51FL","SWZ"
"24-35",1462,17,0,0,"eligible_MAP","SZ51FL","SWZ"
"36-47",1402,7,0,0,"eligible_MAP","SZ51FL","SWZ"
"48-59",1365,8,0,0,"eligible_MAP","SZ51FL","SWZ"
"<1",1982,38,0,0,"regional_baseline","SZ51FL","SWZ"
"1-5",1789,78,0,0,"regional_baseline","SZ51FL","SWZ"
"6-11",1624,40,0,0,"regional_baseline","SZ51FL","SWZ"
"12-23",1340,17,0,0,"regional_baseline","SZ51FL","SWZ"
"24-35",1391,15,0,0,"regional_baseline","SZ51FL","SWZ"
"36-47",1324,6,0,0,"regional_baseline","SZ51FL","SWZ"
"48-59",1289,7,0,0,"regional_baseline","SZ51FL","SWZ"
"<1",4325,157,0,0,"previous_primary","TD41FL","TCD"
"1-5",3669,86,0,0,"previous_primary","TD41FL","TCD"
"6-11",3428,121,0,0,"previous_primary","TD41FL","TCD"
"12-23",2775,89,0,0,"previous_primary","TD41FL","TCD"
"24-35",3055,96,0,0,"previous_primary","TD41FL","TCD"
"36-47",2662,32,0,0,"previous_primary","TD41FL","TCD"
"48-59",2770,28,0,0,"previous_primary","TD41FL","TCD"
"<1",5409,192,0,0,"eligible_MAP","TD41FL","TCD"
"1-5",4736,108,0,0,"eligible_MAP","TD41FL","TCD"
"6-11",4537,153,0,0,"eligible_MAP","TD41FL","TCD"
"12-23",3892,123,0,0,"eligible_MAP","TD41FL","TCD"
"24-35",3935,118,0,0,"eligible_MAP","TD41FL","TCD"
"36-47",3763,56,0,0,"eligible_MAP","TD41FL","TCD"
"48-59",3677,37,0,0,"eligible_MAP","TD41FL","TCD"
"<1",4326,157,0,0,"regional_baseline","TD41FL","TCD"
"1-5",3670,86,0,0,"regional_baseline","TD41FL","TCD"
"6-11",3430,121,0,0,"regional_baseline","TD41FL","TCD"
"12-23",2779,91,0,0,"regional_baseline","TD41FL","TCD"
"24-35",3056,96,0,0,"regional_baseline","TD41FL","TCD"
"36-47",2663,32,0,0,"regional_baseline","TD41FL","TCD"
"48-59",2774,28,0,0,"regional_baseline","TD41FL","TCD"
"<1",18042,538,0,0,"previous_primary","TD71FL","TCD"
"1-5",16113,284,0,0,"previous_primary","TD71FL","TCD"
"6-11",15554,322,0,0,"previous_primary","TD71FL","TCD"
"12-23",13947,273,0,0,"previous_primary","TD71FL","TCD"
"24-35",14455,278,0,0,"previous_primary","TD71FL","TCD"
"36-47",13977,167,0,0,"previous_primary","TD71FL","TCD"
"48-59",13927,100,0,0,"previous_primary","TD71FL","TCD"
"<1",18064,538,0,0,"eligible_MAP","TD71FL","TCD"
"1-5",16133,284,0,0,"eligible_MAP","TD71FL","TCD"
"6-11",15571,323,0,0,"eligible_MAP","TD71FL","TCD"
"12-23",13961,273,0,0,"eligible_MAP","TD71FL","TCD"
"24-35",14467,278,0,0,"eligible_MAP","TD71FL","TCD"
"36-47",13988,167,0,0,"eligible_MAP","TD71FL","TCD"
"48-59",13936,100,0,0,"eligible_MAP","TD71FL","TCD"
"<1",18064,538,0,0,"regional_baseline","TD71FL","TCD"
"1-5",16133,284,0,0,"regional_baseline","TD71FL","TCD"
"6-11",15571,323,0,0,"regional_baseline","TD71FL","TCD"
"12-23",13961,273,0,0,"regional_baseline","TD71FL","TCD"
"24-35",14467,278,0,0,"regional_baseline","TD71FL","TCD"
"36-47",13988,167,0,0,"regional_baseline","TD71FL","TCD"
"48-59",13936,100,0,0,"regional_baseline","TD71FL","TCD"
"<1",6257,158,64,1,"previous_primary","TG61FL","TGO"
"1-5",5667,62,0,0,"previous_primary","TG61FL","TGO"
"6-11",5376,60,0,0,"previous_primary","TG61FL","TGO"
"12-23",4564,59,0,0,"previous_primary","TG61FL","TGO"
"24-35",4673,64,0,0,"previous_primary","TG61FL","TGO"
"36-47",4652,56,0,0,"previous_primary","TG61FL","TGO"
"48-59",4647,23,0,0,"previous_primary","TG61FL","TGO"
"<1",6260,158,64,1,"eligible_MAP","TG61FL","TGO"
"1-5",5670,62,0,0,"eligible_MAP","TG61FL","TGO"
"6-11",5379,60,0,0,"eligible_MAP","TG61FL","TGO"
"12-23",4567,59,0,0,"eligible_MAP","TG61FL","TGO"
"24-35",4676,64,0,0,"eligible_MAP","TG61FL","TGO"
"36-47",4654,56,0,0,"eligible_MAP","TG61FL","TGO"
"48-59",4650,23,0,0,"eligible_MAP","TG61FL","TGO"
"<1",6260,158,64,1,"regional_baseline","TG61FL","TGO"
"1-5",5670,62,0,0,"regional_baseline","TG61FL","TGO"
"6-11",5379,60,0,0,"regional_baseline","TG61FL","TGO"
"12-23",4567,59,0,0,"regional_baseline","TG61FL","TGO"
"24-35",4676,64,0,0,"regional_baseline","TG61FL","TGO"
"36-47",4654,56,0,0,"regional_baseline","TG61FL","TGO"
"48-59",4650,23,0,0,"regional_baseline","TG61FL","TGO"
"<1",6805,219,0,0,"previous_primary","TZ4IFL","TZA"
"1-5",5952,101,0,0,"previous_primary","TZ4IFL","TZA"
"6-11",5555,92,0,0,"previous_primary","TZ4IFL","TZA"
"12-23",4583,86,0,0,"previous_primary","TZ4IFL","TZA"
"24-35",4273,67,0,0,"previous_primary","TZ4IFL","TZA"
"36-47",4191,34,0,0,"previous_primary","TZ4IFL","TZA"
"48-59",3855,13,0,0,"previous_primary","TZ4IFL","TZA"
"<1",8468,269,0,0,"eligible_MAP","TZ4IFL","TZA"
"1-5",7554,129,0,0,"eligible_MAP","TZ4IFL","TZA"
"6-11",7120,128,0,0,"eligible_MAP","TZ4IFL","TZA"
"12-23",6102,113,0,0,"eligible_MAP","TZ4IFL","TZA"
"24-35",5683,81,0,0,"eligible_MAP","TZ4IFL","TZA"
"36-47",5482,44,0,0,"eligible_MAP","TZ4IFL","TZA"
"48-59",5185,21,0,0,"eligible_MAP","TZ4IFL","TZA"
"<1",6805,219,0,0,"regional_baseline","TZ4IFL","TZA"
"1-5",5952,101,0,0,"regional_baseline","TZ4IFL","TZA"
"6-11",5555,92,0,0,"regional_baseline","TZ4IFL","TZA"
"12-23",4583,86,0,0,"regional_baseline","TZ4IFL","TZA"
"24-35",4273,67,0,0,"regional_baseline","TZ4IFL","TZA"
"36-47",4191,34,0,0,"regional_baseline","TZ4IFL","TZA"
"48-59",3855,13,0,0,"regional_baseline","TZ4IFL","TZA"
"<1",8031,226,0,0,"previous_primary","TZ63FL","TZA"
"1-5",7176,77,0,0,"previous_primary","TZ63FL","TZA"
"6-11",6932,91,0,0,"previous_primary","TZ63FL","TZA"
"12-23",6096,71,0,0,"previous_primary","TZ63FL","TZA"
"24-35",5943,41,0,0,"previous_primary","TZ63FL","TZA"
"36-47",5620,21,0,0,"previous_primary","TZ63FL","TZA"
"48-59",5327,14,0,0,"previous_primary","TZ63FL","TZA"
"<1",8031,226,0,0,"eligible_MAP","TZ63FL","TZA"
"1-5",7176,77,0,0,"eligible_MAP","TZ63FL","TZA"
"6-11",6932,91,0,0,"eligible_MAP","TZ63FL","TZA"
"12-23",6096,71,0,0,"eligible_MAP","TZ63FL","TZA"
"24-35",5943,41,0,0,"eligible_MAP","TZ63FL","TZA"
"36-47",5620,21,0,0,"eligible_MAP","TZ63FL","TZA"
"48-59",5327,14,0,0,"eligible_MAP","TZ63FL","TZA"
"<1",8031,226,0,0,"regional_baseline","TZ63FL","TZA"
"1-5",7176,77,0,0,"regional_baseline","TZ63FL","TZA"
"6-11",6932,91,0,0,"regional_baseline","TZ63FL","TZA"
"12-23",6096,71,0,0,"regional_baseline","TZ63FL","TZA"
"24-35",5943,41,0,0,"regional_baseline","TZ63FL","TZA"
"36-47",5620,21,0,0,"regional_baseline","TZ63FL","TZA"
"48-59",5327,14,0,0,"regional_baseline","TZ63FL","TZA"
"<1",10192,257,6065,155,"previous_primary","TZ7BFL","TZA"
"1-5",9188,79,5203,37,"previous_primary","TZ7BFL","TZA"
"6-11",8834,72,4966,43,"previous_primary","TZ7BFL","TZA"
"12-23",7417,72,3630,32,"previous_primary","TZ7BFL","TZA"
"24-35",7278,35,3553,14,"previous_primary","TZ7BFL","TZA"
"36-47",7126,30,3385,19,"previous_primary","TZ7BFL","TZA"
"48-59",6880,17,3344,8,"previous_primary","TZ7BFL","TZA"
"<1",10192,257,6065,155,"eligible_MAP","TZ7BFL","TZA"
"1-5",9188,79,5203,37,"eligible_MAP","TZ7BFL","TZA"
"6-11",8834,72,4966,43,"eligible_MAP","TZ7BFL","TZA"
"12-23",7417,72,3630,32,"eligible_MAP","TZ7BFL","TZA"
"24-35",7278,35,3553,14,"eligible_MAP","TZ7BFL","TZA"
"36-47",7127,30,3385,19,"eligible_MAP","TZ7BFL","TZA"
"48-59",6881,17,3344,8,"eligible_MAP","TZ7BFL","TZA"
"<1",10192,257,6065,155,"regional_baseline","TZ7BFL","TZA"
"1-5",9188,79,5203,37,"regional_baseline","TZ7BFL","TZA"
"6-11",8834,72,4966,43,"regional_baseline","TZ7BFL","TZA"
"12-23",7417,72,3630,32,"regional_baseline","TZ7BFL","TZA"
"24-35",7278,35,3553,14,"regional_baseline","TZ7BFL","TZA"
"36-47",7127,30,3385,19,"regional_baseline","TZ7BFL","TZA"
"48-59",6881,17,3344,8,"regional_baseline","TZ7BFL","TZA"
"<1",10796,261,10796,261,"previous_primary","TZ82FL","TZA"
"1-5",9791,51,9791,51,"previous_primary","TZ82FL","TZA"
"6-11",9440,31,9440,31,"previous_primary","TZ82FL","TZA"
"12-23",8192,31,8192,31,"previous_primary","TZ82FL","TZA"
"24-35",7983,21,7983,21,"previous_primary","TZ82FL","TZA"
"36-47",7898,21,7898,21,"previous_primary","TZ82FL","TZA"
"48-59",7623,9,7623,9,"previous_primary","TZ82FL","TZA"
"<1",10796,261,10796,261,"eligible_MAP","TZ82FL","TZA"
"1-5",9791,51,9791,51,"eligible_MAP","TZ82FL","TZA"
"6-11",9440,31,9440,31,"eligible_MAP","TZ82FL","TZA"
"12-23",8192,31,8192,31,"eligible_MAP","TZ82FL","TZA"
"24-35",7983,21,7983,21,"eligible_MAP","TZ82FL","TZA"
"36-47",7898,21,7898,21,"eligible_MAP","TZ82FL","TZA"
"48-59",7623,9,7623,9,"eligible_MAP","TZ82FL","TZA"
"<1",10796,261,10796,261,"regional_baseline","TZ82FL","TZA"
"1-5",9791,51,9791,51,"regional_baseline","TZ82FL","TZA"
"6-11",9440,31,9440,31,"regional_baseline","TZ82FL","TZA"
"12-23",8192,31,8192,31,"regional_baseline","TZ82FL","TZA"
"24-35",7983,21,7983,21,"regional_baseline","TZ82FL","TZA"
"36-47",7898,21,7898,21,"regional_baseline","TZ82FL","TZA"
"48-59",7623,9,7623,9,"regional_baseline","TZ82FL","TZA"
"<1",1427,44,0,0,"eligible_MAP","UG41FL","UGA"
"1-5",914,19,0,0,"eligible_MAP","UG41FL","UGA"
"6-11",774,24,0,0,"eligible_MAP","UG41FL","UGA"
"12-23",75,1,0,0,"eligible_MAP","UG41FL","UGA"
"24-35",80,1,0,0,"eligible_MAP","UG41FL","UGA"
"36-47",73,1,0,0,"eligible_MAP","UG41FL","UGA"
"48-59",74,1,0,0,"eligible_MAP","UG41FL","UGA"
"<1",7665,203,0,0,"previous_primary","UG52FL","UGA"
"1-5",6837,143,0,0,"previous_primary","UG52FL","UGA"
"6-11",6448,158,0,0,"previous_primary","UG52FL","UGA"
"12-23",5302,148,0,0,"previous_primary","UG52FL","UGA"
"24-35",5261,80,0,0,"previous_primary","UG52FL","UGA"
"36-47",5069,45,0,0,"previous_primary","UG52FL","UGA"
"48-59",4866,28,0,0,"previous_primary","UG52FL","UGA"
"<1",8394,228,0,0,"eligible_MAP","UG52FL","UGA"
"1-5",7539,159,0,0,"eligible_MAP","UG52FL","UGA"
"6-11",7092,186,0,0,"eligible_MAP","UG52FL","UGA"
"12-23",6068,173,0,0,"eligible_MAP","UG52FL","UGA"
"24-35",5923,91,0,0,"eligible_MAP","UG52FL","UGA"
"36-47",5723,52,0,0,"eligible_MAP","UG52FL","UGA"
"48-59",5400,30,0,0,"eligible_MAP","UG52FL","UGA"
"<1",7667,203,0,0,"regional_baseline","UG52FL","UGA"
"1-5",6839,143,0,0,"regional_baseline","UG52FL","UGA"
"6-11",6450,159,0,0,"regional_baseline","UG52FL","UGA"
"12-23",5303,148,0,0,"regional_baseline","UG52FL","UGA"
"24-35",5262,80,0,0,"regional_baseline","UG52FL","UGA"
"36-47",5071,45,0,0,"regional_baseline","UG52FL","UGA"
"48-59",4867,28,0,0,"regional_baseline","UG52FL","UGA"
"<1",3714,93,0,0,"previous_primary","UG5AFL","UGA"
"1-5",3345,42,0,0,"previous_primary","UG5AFL","UGA"
"6-11",3207,51,0,0,"previous_primary","UG5AFL","UGA"
"12-23",2767,36,0,0,"previous_primary","UG5AFL","UGA"
"24-35",2706,19,0,0,"previous_primary","UG5AFL","UGA"
"36-47",2547,10,0,0,"previous_primary","UG5AFL","UGA"
"48-59",2371,12,0,0,"previous_primary","UG5AFL","UGA"
"<1",3714,93,0,0,"eligible_MAP","UG5AFL","UGA"
