"survey","country","region","records","before_missing","after_missing","variable"
"NM41FL","NAM","NAM:NM41FL:omaheke",156,0,0,"urban_pct"
"NM41FL","NAM","NAM:NM41FL:omusati",95,0,0,"urban_pct"
"NM41FL","NAM","NAM:NM41FL:oshana",92,0,0,"urban_pct"
"NM41FL","NAM","NAM:NM41FL:oshikoto",101,0,0,"urban_pct"
"NM41FL","NAM","NAM:NM41FL:otjozondjupa",147,0,0,"urban_pct"
"NM41FL","NAM","NAM:NM41FL:khomas",94,0,0,"urban_pct"
"NM41FL","NAM","NAM:NM41FL:caprivi",72,0,0,"dtp3_pct"
"NM41FL","NAM","NAM:NM41FL:erongo",97,0,0,"dtp3_pct"
"NM41FL","NAM","NAM:NM41FL:kunene",164,0,0,"dtp3_pct"
"NM41FL","NAM","NAM:NM41FL:ohangwena",130,0,0,"dtp3_pct"
"NM41FL","NAM","NAM:NM41FL:kavango",118,0,0,"dtp3_pct"
"NM41FL","NAM","NAM:NM41FL:omaheke",156,0,0,"dtp3_pct"
"NM41FL","NAM","NAM:NM41FL:omusati",95,0,0,"dtp3_pct"
"NM41FL","NAM","NAM:NM41FL:oshana",92,0,0,"dtp3_pct"
"NM41FL","NAM","NAM:NM41FL:oshikoto",101,0,0,"dtp3_pct"
"NM41FL","NAM","NAM:NM41FL:otjozondjupa",147,0,0,"dtp3_pct"
"NM41FL","NAM","NAM:NM41FL:khomas",94,0,0,"dtp3_pct"
"NM41FL","NAM","NAM:NM41FL:caprivi",72,0,0,"measles_pct"
"NM41FL","NAM","NAM:NM41FL:erongo",97,0,0,"measles_pct"
"NM41FL","NAM","NAM:NM41FL:kunene",164,0,0,"measles_pct"
"NM41FL","NAM","NAM:NM41FL:ohangwena",130,0,0,"measles_pct"
"NM41FL","NAM","NAM:NM41FL:kavango",118,0,0,"measles_pct"
"NM41FL","NAM","NAM:NM41FL:omaheke",156,0,0,"measles_pct"
"NM41FL","NAM","NAM:NM41FL:omusati",95,0,0,"measles_pct"
"NM41FL","NAM","NAM:NM41FL:oshana",92,0,0,"measles_pct"
"NM41FL","NAM","NAM:NM41FL:oshikoto",101,0,0,"measles_pct"
"NM41FL","NAM","NAM:NM41FL:otjozondjupa",147,0,0,"measles_pct"
"NM41FL","NAM","NAM:NM41FL:khomas",94,0,0,"measles_pct"
"NM41FL","NAM","NAM:NM41FL:caprivi",72,0,0,"facility_delivery_pct"
"NM41FL","NAM","NAM:NM41FL:erongo",97,0,0,"facility_delivery_pct"
"NM41FL","NAM","NAM:NM41FL:kunene",164,0,0,"facility_delivery_pct"
"NM41FL","NAM","NAM:NM41FL:ohangwena",130,0,0,"facility_delivery_pct"
"NM41FL","NAM","NAM:NM41FL:kavango",118,0,0,"facility_delivery_pct"
"NM41FL","NAM","NAM:NM41FL:omaheke",156,0,0,"facility_delivery_pct"
"NM41FL","NAM","NAM:NM41FL:omusati",95,0,0,"facility_delivery_pct"
"NM41FL","NAM","NAM:NM41FL:oshana",92,0,0,"facility_delivery_pct"
"NM41FL","NAM","NAM:NM41FL:oshikoto",101,0,0,"facility_delivery_pct"
"NM41FL","NAM","NAM:NM41FL:otjozondjupa",147,0,0,"facility_delivery_pct"
"NM41FL","NAM","NAM:NM41FL:khomas",94,0,0,"facility_delivery_pct"
"NM41FL","NAM","NAM:NM41FL:caprivi",72,0,0,"short_birth_interval_pct"
"NM41FL","NAM","NAM:NM41FL:erongo",97,0,0,"short_birth_interval_pct"
"NM41FL","NAM","NAM:NM41FL:kunene",164,0,0,"short_birth_interval_pct"
"NM41FL","NAM","NAM:NM41FL:ohangwena",130,0,0,"short_birth_interval_pct"
"NM41FL","NAM","NAM:NM41FL:kavango",118,0,0,"short_birth_interval_pct"
"NM41FL","NAM","NAM:NM41FL:omaheke",156,0,0,"short_birth_interval_pct"
"NM41FL","NAM","NAM:NM41FL:omusati",95,0,0,"short_birth_interval_pct"
"NM41FL","NAM","NAM:NM41FL:oshana",92,0,0,"short_birth_interval_pct"
"NM41FL","NAM","NAM:NM41FL:oshikoto",101,0,0,"short_birth_interval_pct"
"NM41FL","NAM","NAM:NM41FL:otjozondjupa",147,0,0,"short_birth_interval_pct"
"NM41FL","NAM","NAM:NM41FL:khomas",94,0,0,"short_birth_interval_pct"
"NM41FL","NAM","NAM:NM41FL:caprivi",72,0,0,"improved_water_pct"
"NM41FL","NAM","NAM:NM41FL:erongo",97,0,0,"improved_water_pct"
"NM41FL","NAM","NAM:NM41FL:kunene",164,0,0,"improved_water_pct"
"NM41FL","NAM","NAM:NM41FL:ohangwena",130,0,0,"improved_water_pct"
"NM41FL","NAM","NAM:NM41FL:kavango",118,0,0,"improved_water_pct"
"NM41FL","NAM","NAM:NM41FL:omaheke",156,0,0,"improved_water_pct"
"NM41FL","NAM","NAM:NM41FL:omusati",95,0,0,"improved_water_pct"
"NM41FL","NAM","NAM:NM41FL:oshana",92,0,0,"improved_water_pct"
"NM41FL","NAM","NAM:NM41FL:oshikoto",101,0,0,"improved_water_pct"
"NM41FL","NAM","NAM:NM41FL:otjozondjupa",147,0,0,"improved_water_pct"
"NM41FL","NAM","NAM:NM41FL:khomas",94,0,0,"improved_water_pct"
"NM41FL","NAM","NAM:NM41FL:caprivi",72,0,0,"improved_sanitation_pct"
"NM41FL","NAM","NAM:NM41FL:erongo",97,0,0,"improved_sanitation_pct"
"NM41FL","NAM","NAM:NM41FL:kunene",164,0,0,"improved_sanitation_pct"
"NM41FL","NAM","NAM:NM41FL:ohangwena",130,0,0,"improved_sanitation_pct"
"NM41FL","NAM","NAM:NM41FL:kavango",118,0,0,"improved_sanitation_pct"
"NM41FL","NAM","NAM:NM41FL:omaheke",156,0,0,"improved_sanitation_pct"
"NM41FL","NAM","NAM:NM41FL:omusati",95,0,0,"improved_sanitation_pct"
"NM41FL","NAM","NAM:NM41FL:oshana",92,0,0,"improved_sanitation_pct"
"NM41FL","NAM","NAM:NM41FL:oshikoto",101,0,0,"improved_sanitation_pct"
"NM41FL","NAM","NAM:NM41FL:otjozondjupa",147,0,0,"improved_sanitation_pct"
"NM41FL","NAM","NAM:NM41FL:khomas",94,0,0,"improved_sanitation_pct"
"NM41FL","NAM","NAM:NM41FL:caprivi",72,0,0,"electricity_pct"
"NM41FL","NAM","NAM:NM41FL:erongo",97,0,0,"electricity_pct"
"NM41FL","NAM","NAM:NM41FL:kunene",164,0,0,"electricity_pct"
"NM41FL","NAM","NAM:NM41FL:ohangwena",130,0,0,"electricity_pct"
"NM41FL","NAM","NAM:NM41FL:kavango",118,0,0,"electricity_pct"
"NM41FL","NAM","NAM:NM41FL:omaheke",156,0,0,"electricity_pct"
"NM41FL","NAM","NAM:NM41FL:omusati",95,0,0,"electricity_pct"
"NM41FL","NAM","NAM:NM41FL:oshana",92,0,0,"electricity_pct"
"NM41FL","NAM","NAM:NM41FL:oshikoto",101,0,0,"electricity_pct"
"NM41FL","NAM","NAM:NM41FL:otjozondjupa",147,0,0,"electricity_pct"
"NM41FL","NAM","NAM:NM41FL:khomas",94,0,0,"electricity_pct"
"NM41FL","NAM","NAM:NM41FL:caprivi",72,0,0,"wasting_pct"
"NM41FL","NAM","NAM:NM41FL:erongo",97,0,0,"wasting_pct"
"NM41FL","NAM","NAM:NM41FL:kunene",164,0,0,"wasting_pct"
"NM41FL","NAM","NAM:NM41FL:ohangwena",130,0,0,"wasting_pct"
"NM41FL","NAM","NAM:NM41FL:kavango",118,0,0,"wasting_pct"
"NM41FL","NAM","NAM:NM41FL:omaheke",156,0,0,"wasting_pct"
"NM41FL","NAM","NAM:NM41FL:omusati",95,0,0,"wasting_pct"
"NM41FL","NAM","NAM:NM41FL:oshana",92,0,0,"wasting_pct"
"NM41FL","NAM","NAM:NM41FL:oshikoto",101,0,0,"wasting_pct"
"NM41FL","NAM","NAM:NM41FL:otjozondjupa",147,0,0,"wasting_pct"
"NM41FL","NAM","NAM:NM41FL:khomas",94,0,0,"wasting_pct"
"NM41FL","NAM","NAM:NM41FL:caprivi",72,0,0,"stunting_pct"
"NM41FL","NAM","NAM:NM41FL:erongo",97,0,0,"stunting_pct"
"NM41FL","NAM","NAM:NM41FL:kunene",164,0,0,"stunting_pct"
"NM41FL","NAM","NAM:NM41FL:ohangwena",130,0,0,"stunting_pct"
"NM41FL","NAM","NAM:NM41FL:kavango",118,0,0,"stunting_pct"
"NM41FL","NAM","NAM:NM41FL:omaheke",156,0,0,"stunting_pct"
"NM41FL","NAM","NAM:NM41FL:omusati",95,0,0,"stunting_pct"
"NM41FL","NAM","NAM:NM41FL:oshana",92,0,0,"stunting_pct"
"NM41FL","NAM","NAM:NM41FL:oshikoto",101,0,0,"stunting_pct"
"NM41FL","NAM","NAM:NM41FL:otjozondjupa",147,0,0,"stunting_pct"
"NM41FL","NAM","NAM:NM41FL:khomas",94,0,0,"stunting_pct"
"NM41FL","NAM","NAM:NM41FL:caprivi",72,0,0,"log_hiv_incidence"
"NM41FL","NAM","NAM:NM41FL:erongo",97,0,0,"log_hiv_incidence"
"NM41FL","NAM","NAM:NM41FL:kunene",164,0,0,"log_hiv_incidence"
"NM41FL","NAM","NAM:NM41FL:ohangwena",130,0,0,"log_hiv_incidence"
"NM41FL","NAM","NAM:NM41FL:kavango",118,0,0,"log_hiv_incidence"
"NM41FL","NAM","NAM:NM41FL:omaheke",156,0,0,"log_hiv_incidence"
"NM41FL","NAM","NAM:NM41FL:omusati",95,0,0,"log_hiv_incidence"
"NM41FL","NAM","NAM:NM41FL:oshana",92,0,0,"log_hiv_incidence"
"NM41FL","NAM","NAM:NM41FL:oshikoto",101,0,0,"log_hiv_incidence"
"NM41FL","NAM","NAM:NM41FL:otjozondjupa",147,0,0,"log_hiv_incidence"
"NM41FL","NAM","NAM:NM41FL:khomas",94,0,0,"log_hiv_incidence"
"NM41FL","NAM","NAM:NM41FL:caprivi",72,0,0,"log_gdp_pc"
"NM41FL","NAM","NAM:NM41FL:erongo",97,0,0,"log_gdp_pc"
"NM41FL","NAM","NAM:NM41FL:kunene",164,0,0,"log_gdp_pc"
"NM41FL","NAM","NAM:NM41FL:ohangwena",130,0,0,"log_gdp_pc"
"NM41FL","NAM","NAM:NM41FL:kavango",118,0,0,"log_gdp_pc"
"NM41FL","NAM","NAM:NM41FL:omaheke",156,0,0,"log_gdp_pc"
"NM41FL","NAM","NAM:NM41FL:omusati",95,0,0,"log_gdp_pc"
"NM41FL","NAM","NAM:NM41FL:oshana",92,0,0,"log_gdp_pc"
"NM41FL","NAM","NAM:NM41FL:oshikoto",101,0,0,"log_gdp_pc"
"NM41FL","NAM","NAM:NM41FL:otjozondjupa",147,0,0,"log_gdp_pc"
"NM41FL","NAM","NAM:NM41FL:khomas",94,0,0,"log_gdp_pc"
"NM41FL","NAM","NAM:NM41FL:caprivi",72,0,0,"log_health_expenditure_pc"
"NM41FL","NAM","NAM:NM41FL:erongo",97,0,0,"log_health_expenditure_pc"
"NM41FL","NAM","NAM:NM41FL:kunene",164,0,0,"log_health_expenditure_pc"
"NM41FL","NAM","NAM:NM41FL:ohangwena",130,0,0,"log_health_expenditure_pc"
"NM41FL","NAM","NAM:NM41FL:kavango",118,0,0,"log_health_expenditure_pc"
"NM41FL","NAM","NAM:NM41FL:omaheke",156,0,0,"log_health_expenditure_pc"
"NM41FL","NAM","NAM:NM41FL:omusati",95,0,0,"log_health_expenditure_pc"
"NM41FL","NAM","NAM:NM41FL:oshana",92,0,0,"log_health_expenditure_pc"
"NM41FL","NAM","NAM:NM41FL:oshikoto",101,0,0,"log_health_expenditure_pc"
"NM41FL","NAM","NAM:NM41FL:otjozondjupa",147,0,0,"log_health_expenditure_pc"
"NM41FL","NAM","NAM:NM41FL:khomas",94,0,0,"log_health_expenditure_pc"
"NM41FL","NAM","NAM:NM41FL:caprivi",72,0,0,"political_stability"
"NM41FL","NAM","NAM:NM41FL:erongo",97,0,0,"political_stability"
"NM41FL","NAM","NAM:NM41FL:kunene",164,0,0,"political_stability"
"NM41FL","NAM","NAM:NM41FL:ohangwena",130,0,0,"political_stability"
"NM41FL","NAM","NAM:NM41FL:kavango",118,0,0,"political_stability"
"NM41FL","NAM","NAM:NM41FL:omaheke",156,0,0,"political_stability"
"NM41FL","NAM","NAM:NM41FL:omusati",95,0,0,"political_stability"
"NM41FL","NAM","NAM:NM41FL:oshana",92,0,0,"political_stability"
"NM41FL","NAM","NAM:NM41FL:oshikoto",101,0,0,"political_stability"
"NM41FL","NAM","NAM:NM41FL:otjozondjupa",147,0,0,"political_stability"
"NM41FL","NAM","NAM:NM41FL:khomas",94,0,0,"political_stability"
"NM51FL","NAM","NAM:NM51FL:caprivi",1879,0,0,"mean_maternal_age_first_birth"
"NM51FL","NAM","NAM:NM51FL:erongo",1616,0,0,"mean_maternal_age_first_birth"
"NM51FL","NAM","NAM:NM51FL:kavango",3520,0,0,"mean_maternal_age_first_birth"
"NM51FL","NAM","NAM:NM51FL:khomas",2821,0,0,"mean_maternal_age_first_birth"
"NM51FL","NAM","NAM:NM51FL:kunene",1683,0,0,"mean_maternal_age_first_birth"
"NM51FL","NAM","NAM:NM51FL:ohangwena",2899,0,0,"mean_maternal_age_first_birth"
"NM51FL","NAM","NAM:NM51FL:omaheke",1648,0,0,"mean_maternal_age_first_birth"
"NM51FL","NAM","NAM:NM51FL:omusati",2409,0,0,"mean_maternal_age_first_birth"
"NM51FL","NAM","NAM:NM51FL:oshana",2522,0,0,"mean_maternal_age_first_birth"
"NM51FL","NAM","NAM:NM51FL:oshikoto",2725,0,0,"mean_maternal_age_first_birth"
"NM51FL","NAM","NAM:NM51FL:otjozondjupa",2596,0,0,"mean_maternal_age_first_birth"
"NM51FL","NAM","NAM:NM51FL:caprivi",1879,0,0,"mean_maternal_education_years"
"NM51FL","NAM","NAM:NM51FL:erongo",1616,0,0,"mean_maternal_education_years"
"NM51FL","NAM","NAM:NM51FL:kavango",3520,0,0,"mean_maternal_education_years"
"NM51FL","NAM","NAM:NM51FL:khomas",2821,0,0,"mean_maternal_education_years"
"NM51FL","NAM","NAM:NM51FL:kunene",1683,0,0,"mean_maternal_education_years"
"NM51FL","NAM","NAM:NM51FL:ohangwena",2899,0,0,"mean_maternal_education_years"
"NM51FL","NAM","NAM:NM51FL:omaheke",1648,0,0,"mean_maternal_education_years"
"NM51FL","NAM","NAM:NM51FL:omusati",2409,0,0,"mean_maternal_education_years"
"NM51FL","NAM","NAM:NM51FL:oshana",2522,0,0,"mean_maternal_education_years"
"NM51FL","NAM","NAM:NM51FL:oshikoto",2725,0,0,"mean_maternal_education_years"
"NM51FL","NAM","NAM:NM51FL:otjozondjupa",2596,0,0,"mean_maternal_education_years"
"NM51FL","NAM","NAM:NM51FL:caprivi",1879,0,0,"mean_wealth_quintile"
"NM51FL","NAM","NAM:NM51FL:erongo",1616,0,0,"mean_wealth_quintile"
"NM51FL","NAM","NAM:NM51FL:kavango",3520,0,0,"mean_wealth_quintile"
"NM51FL","NAM","NAM:NM51FL:khomas",2821,0,0,"mean_wealth_quintile"
"NM51FL","NAM","NAM:NM51FL:kunene",1683,0,0,"mean_wealth_quintile"
"NM51FL","NAM","NAM:NM51FL:ohangwena",2899,0,0,"mean_wealth_quintile"
"NM51FL","NAM","NAM:NM51FL:omaheke",1648,0,0,"mean_wealth_quintile"
"NM51FL","NAM","NAM:NM51FL:omusati",2409,0,0,"mean_wealth_quintile"
"NM51FL","NAM","NAM:NM51FL:oshana",2522,0,0,"mean_wealth_quintile"
"NM51FL","NAM","NAM:NM51FL:oshikoto",2725,0,0,"mean_wealth_quintile"
"NM51FL","NAM","NAM:NM51FL:otjozondjupa",2596,0,0,"mean_wealth_quintile"
"NM51FL","NAM","NAM:NM51FL:caprivi",1879,0,0,"urban_pct"
"NM51FL","NAM","NAM:NM51FL:erongo",1616,0,0,"urban_pct"
"NM51FL","NAM","NAM:NM51FL:kavango",3520,0,0,"urban_pct"
"NM51FL","NAM","NAM:NM51FL:khomas",2821,0,0,"urban_pct"
"NM51FL","NAM","NAM:NM51FL:kunene",1683,0,0,"urban_pct"
"NM51FL","NAM","NAM:NM51FL:ohangwena",2899,0,0,"urban_pct"
"NM51FL","NAM","NAM:NM51FL:omaheke",1648,0,0,"urban_pct"
"NM51FL","NAM","NAM:NM51FL:omusati",2409,0,0,"urban_pct"
"NM51FL","NAM","NAM:NM51FL:oshana",2522,0,0,"urban_pct"
"NM51FL","NAM","NAM:NM51FL:oshikoto",2725,0,0,"urban_pct"
"NM51FL","NAM","NAM:NM51FL:otjozondjupa",2596,0,0,"urban_pct"
"NM51FL","NAM","NAM:NM51FL:caprivi",1879,0,0,"dtp3_pct"
"NM51FL","NAM","NAM:NM51FL:erongo",1616,0,0,"dtp3_pct"
"NM51FL","NAM","NAM:NM51FL:kavango",3520,0,0,"dtp3_pct"
"NM51FL","NAM","NAM:NM51FL:khomas",2821,0,0,"dtp3_pct"
"NM51FL","NAM","NAM:NM51FL:kunene",1683,0,0,"dtp3_pct"
"NM51FL","NAM","NAM:NM51FL:ohangwena",2899,0,0,"dtp3_pct"
"NM51FL","NAM","NAM:NM51FL:omaheke",1648,0,0,"dtp3_pct"
"NM51FL","NAM","NAM:NM51FL:omusati",2409,0,0,"dtp3_pct"
"NM51FL","NAM","NAM:NM51FL:oshana",2522,0,0,"dtp3_pct"
"NM51FL","NAM","NAM:NM51FL:oshikoto",2725,0,0,"dtp3_pct"
"NM51FL","NAM","NAM:NM51FL:otjozondjupa",2596,0,0,"dtp3_pct"
"NM51FL","NAM","NAM:NM51FL:caprivi",1879,0,0,"measles_pct"
"NM51FL","NAM","NAM:NM51FL:erongo",1616,0,0,"measles_pct"
"NM51FL","NAM","NAM:NM51FL:kavango",3520,0,0,"measles_pct"
"NM51FL","NAM","NAM:NM51FL:khomas",2821,0,0,"measles_pct"
"NM51FL","NAM","NAM:NM51FL:kunene",1683,0,0,"measles_pct"
"NM51FL","NAM","NAM:NM51FL:ohangwena",2899,0,0,"measles_pct"
"NM51FL","NAM","NAM:NM51FL:omaheke",1648,0,0,"measles_pct"
"NM51FL","NAM","NAM:NM51FL:omusati",2409,0,0,"measles_pct"
"NM51FL","NAM","NAM:NM51FL:oshana",2522,0,0,"measles_pct"
"NM51FL","NAM","NAM:NM51FL:oshikoto",2725,0,0,"measles_pct"
"NM51FL","NAM","NAM:NM51FL:otjozondjupa",2596,0,0,"measles_pct"
"NM51FL","NAM","NAM:NM51FL:caprivi",1879,0,0,"facility_delivery_pct"
"NM51FL","NAM","NAM:NM51FL:erongo",1616,0,0,"facility_delivery_pct"
"NM51FL","NAM","NAM:NM51FL:kavango",3520,0,0,"facility_delivery_pct"
"NM51FL","NAM","NAM:NM51FL:khomas",2821,0,0,"facility_delivery_pct"
"NM51FL","NAM","NAM:NM51FL:kunene",1683,0,0,"facility_delivery_pct"
"NM51FL","NAM","NAM:NM51FL:ohangwena",2899,0,0,"facility_delivery_pct"
"NM51FL","NAM","NAM:NM51FL:omaheke",1648,0,0,"facility_delivery_pct"
"NM51FL","NAM","NAM:NM51FL:omusati",2409,0,0,"facility_delivery_pct"
"NM51FL","NAM","NAM:NM51FL:oshana",2522,0,0,"facility_delivery_pct"
"NM51FL","NAM","NAM:NM51FL:oshikoto",2725,0,0,"facility_delivery_pct"
"NM51FL","NAM","NAM:NM51FL:otjozondjupa",2596,0,0,"facility_delivery_pct"
"NM51FL","NAM","NAM:NM51FL:caprivi",1879,0,0,"short_birth_interval_pct"
"NM51FL","NAM","NAM:NM51FL:erongo",1616,0,0,"short_birth_interval_pct"
"NM51FL","NAM","NAM:NM51FL:kavango",3520,0,0,"short_birth_interval_pct"
"NM51FL","NAM","NAM:NM51FL:khomas",2821,0,0,"short_birth_interval_pct"
"NM51FL","NAM","NAM:NM51FL:kunene",1683,0,0,"short_birth_interval_pct"
"NM51FL","NAM","NAM:NM51FL:ohangwena",2899,0,0,"short_birth_interval_pct"
"NM51FL","NAM","NAM:NM51FL:omaheke",1648,0,0,"short_birth_interval_pct"
"NM51FL","NAM","NAM:NM51FL:omusati",2409,0,0,"short_birth_interval_pct"
"NM51FL","NAM","NAM:NM51FL:oshana",2522,0,0,"short_birth_interval_pct"
"NM51FL","NAM","NAM:NM51FL:oshikoto",2725,0,0,"short_birth_interval_pct"
"NM51FL","NAM","NAM:NM51FL:otjozondjupa",2596,0,0,"short_birth_interval_pct"
"NM51FL","NAM","NAM:NM51FL:caprivi",1879,0,0,"improved_water_pct"
"NM51FL","NAM","NAM:NM51FL:erongo",1616,0,0,"improved_water_pct"
"NM51FL","NAM","NAM:NM51FL:kavango",3520,0,0,"improved_water_pct"
"NM51FL","NAM","NAM:NM51FL:khomas",2821,0,0,"improved_water_pct"
"NM51FL","NAM","NAM:NM51FL:kunene",1683,0,0,"improved_water_pct"
"NM51FL","NAM","NAM:NM51FL:ohangwena",2899,0,0,"improved_water_pct"
"NM51FL","NAM","NAM:NM51FL:omaheke",1648,0,0,"improved_water_pct"
"NM51FL","NAM","NAM:NM51FL:omusati",2409,0,0,"improved_water_pct"
"NM51FL","NAM","NAM:NM51FL:oshana",2522,0,0,"improved_water_pct"
"NM51FL","NAM","NAM:NM51FL:oshikoto",2725,0,0,"improved_water_pct"
"NM51FL","NAM","NAM:NM51FL:otjozondjupa",2596,0,0,"improved_water_pct"
"NM51FL","NAM","NAM:NM51FL:caprivi",1879,0,0,"improved_sanitation_pct"
"NM51FL","NAM","NAM:NM51FL:erongo",1616,0,0,"improved_sanitation_pct"
"NM51FL","NAM","NAM:NM51FL:kavango",3520,0,0,"improved_sanitation_pct"
"NM51FL","NAM","NAM:NM51FL:khomas",2821,0,0,"improved_sanitation_pct"
"NM51FL","NAM","NAM:NM51FL:kunene",1683,0,0,"improved_sanitation_pct"
"NM51FL","NAM","NAM:NM51FL:ohangwena",2899,0,0,"improved_sanitation_pct"
"NM51FL","NAM","NAM:NM51FL:omaheke",1648,0,0,"improved_sanitation_pct"
"NM51FL","NAM","NAM:NM51FL:omusati",2409,0,0,"improved_sanitation_pct"
"NM51FL","NAM","NAM:NM51FL:oshana",2522,0,0,"improved_sanitation_pct"
"NM51FL","NAM","NAM:NM51FL:oshikoto",2725,0,0,"improved_sanitation_pct"
"NM51FL","NAM","NAM:NM51FL:otjozondjupa",2596,0,0,"improved_sanitation_pct"
"NM51FL","NAM","NAM:NM51FL:caprivi",1879,0,0,"electricity_pct"
"NM51FL","NAM","NAM:NM51FL:erongo",1616,0,0,"electricity_pct"
"NM51FL","NAM","NAM:NM51FL:kavango",3520,0,0,"electricity_pct"
"NM51FL","NAM","NAM:NM51FL:khomas",2821,0,0,"electricity_pct"
"NM51FL","NAM","NAM:NM51FL:kunene",1683,0,0,"electricity_pct"
"NM51FL","NAM","NAM:NM51FL:ohangwena",2899,0,0,"electricity_pct"
"NM51FL","NAM","NAM:NM51FL:omaheke",1648,0,0,"electricity_pct"
"NM51FL","NAM","NAM:NM51FL:omusati",2409,0,0,"electricity_pct"
"NM51FL","NAM","NAM:NM51FL:oshana",2522,0,0,"electricity_pct"
"NM51FL","NAM","NAM:NM51FL:oshikoto",2725,0,0,"electricity_pct"
"NM51FL","NAM","NAM:NM51FL:otjozondjupa",2596,0,0,"electricity_pct"
"NM51FL","NAM","NAM:NM51FL:caprivi",1879,0,0,"wasting_pct"
"NM51FL","NAM","NAM:NM51FL:erongo",1616,0,0,"wasting_pct"
"NM51FL","NAM","NAM:NM51FL:kavango",3520,0,0,"wasting_pct"
"NM51FL","NAM","NAM:NM51FL:khomas",2821,0,0,"wasting_pct"
"NM51FL","NAM","NAM:NM51FL:kunene",1683,0,0,"wasting_pct"
"NM51FL","NAM","NAM:NM51FL:ohangwena",2899,0,0,"wasting_pct"
"NM51FL","NAM","NAM:NM51FL:omaheke",1648,0,0,"wasting_pct"
"NM51FL","NAM","NAM:NM51FL:omusati",2409,0,0,"wasting_pct"
"NM51FL","NAM","NAM:NM51FL:oshana",2522,0,0,"wasting_pct"
"NM51FL","NAM","NAM:NM51FL:oshikoto",2725,0,0,"wasting_pct"
"NM51FL","NAM","NAM:NM51FL:otjozondjupa",2596,0,0,"wasting_pct"
"NM51FL","NAM","NAM:NM51FL:caprivi",1879,0,0,"stunting_pct"
"NM51FL","NAM","NAM:NM51FL:erongo",1616,0,0,"stunting_pct"
"NM51FL","NAM","NAM:NM51FL:kavango",3520,0,0,"stunting_pct"
"NM51FL","NAM","NAM:NM51FL:khomas",2821,0,0,"stunting_pct"
"NM51FL","NAM","NAM:NM51FL:kunene",1683,0,0,"stunting_pct"
"NM51FL","NAM","NAM:NM51FL:ohangwena",2899,0,0,"stunting_pct"
"NM51FL","NAM","NAM:NM51FL:omaheke",1648,0,0,"stunting_pct"
"NM51FL","NAM","NAM:NM51FL:omusati",2409,0,0,"stunting_pct"
"NM51FL","NAM","NAM:NM51FL:oshana",2522,0,0,"stunting_pct"
"NM51FL","NAM","NAM:NM51FL:oshikoto",2725,0,0,"stunting_pct"
"NM51FL","NAM","NAM:NM51FL:otjozondjupa",2596,0,0,"stunting_pct"
"NM51FL","NAM","NAM:NM51FL:caprivi",1879,0,0,"log_hiv_incidence"
"NM51FL","NAM","NAM:NM51FL:erongo",1616,0,0,"log_hiv_incidence"
"NM51FL","NAM","NAM:NM51FL:kavango",3520,0,0,"log_hiv_incidence"
"NM51FL","NAM","NAM:NM51FL:khomas",2821,0,0,"log_hiv_incidence"
"NM51FL","NAM","NAM:NM51FL:kunene",1683,0,0,"log_hiv_incidence"
"NM51FL","NAM","NAM:NM51FL:ohangwena",2899,0,0,"log_hiv_incidence"
"NM51FL","NAM","NAM:NM51FL:omaheke",1648,0,0,"log_hiv_incidence"
"NM51FL","NAM","NAM:NM51FL:omusati",2409,0,0,"log_hiv_incidence"
"NM51FL","NAM","NAM:NM51FL:oshana",2522,0,0,"log_hiv_incidence"
"NM51FL","NAM","NAM:NM51FL:oshikoto",2725,0,0,"log_hiv_incidence"
"NM51FL","NAM","NAM:NM51FL:otjozondjupa",2596,0,0,"log_hiv_incidence"
"NM51FL","NAM","NAM:NM51FL:caprivi",1879,0,0,"log_gdp_pc"
"NM51FL","NAM","NAM:NM51FL:erongo",1616,0,0,"log_gdp_pc"
"NM51FL","NAM","NAM:NM51FL:kavango",3520,0,0,"log_gdp_pc"
"NM51FL","NAM","NAM:NM51FL:khomas",2821,0,0,"log_gdp_pc"
"NM51FL","NAM","NAM:NM51FL:kunene",1683,0,0,"log_gdp_pc"
"NM51FL","NAM","NAM:NM51FL:ohangwena",2899,0,0,"log_gdp_pc"
"NM51FL","NAM","NAM:NM51FL:omaheke",1648,0,0,"log_gdp_pc"
"NM51FL","NAM","NAM:NM51FL:omusati",2409,0,0,"log_gdp_pc"
"NM51FL","NAM","NAM:NM51FL:oshana",2522,0,0,"log_gdp_pc"
"NM51FL","NAM","NAM:NM51FL:oshikoto",2725,0,0,"log_gdp_pc"
"NM51FL","NAM","NAM:NM51FL:otjozondjupa",2596,0,0,"log_gdp_pc"
"NM51FL","NAM","NAM:NM51FL:caprivi",1879,0,0,"log_health_expenditure_pc"
"NM51FL","NAM","NAM:NM51FL:erongo",1616,0,0,"log_health_expenditure_pc"
"NM51FL","NAM","NAM:NM51FL:kavango",3520,0,0,"log_health_expenditure_pc"
"NM51FL","NAM","NAM:NM51FL:khomas",2821,0,0,"log_health_expenditure_pc"
"NM51FL","NAM","NAM:NM51FL:kunene",1683,0,0,"log_health_expenditure_pc"
"NM51FL","NAM","NAM:NM51FL:ohangwena",2899,0,0,"log_health_expenditure_pc"
"NM51FL","NAM","NAM:NM51FL:omaheke",1648,0,0,"log_health_expenditure_pc"
"NM51FL","NAM","NAM:NM51FL:omusati",2409,0,0,"log_health_expenditure_pc"
