"survey","regkey","variable","value","eligible_n","observed_n","missing_n","weighted_n","population","source","small_denominator","low_precision"
"TZ4IFL","western","stunting_pct",47.1,,1284,,1741,"CN_NUTS_C_HA2","DHS_published_regional",FALSE,FALSE
"TZ4IFL","northern","stunting_pct",40.6,,1066,,1026,"CN_NUTS_C_HA2","DHS_published_regional",FALSE,FALSE
"TZ4IFL","central","stunting_pct",47.7,,656,,688,"CN_NUTS_C_HA2","DHS_published_regional",FALSE,FALSE
"TZ4IFL","southernhighlands","stunting_pct",51.1,,939,,1167,"CN_NUTS_C_HA2","DHS_published_regional",FALSE,FALSE
"TZ4IFL","lake","stunting_pct",40.1,,1157,,1740,"CN_NUTS_C_HA2","DHS_published_regional",FALSE,FALSE
"TZ4IFL","eastern","stunting_pct",33.6,,616,,879,"CN_NUTS_C_HA2","DHS_published_regional",FALSE,FALSE
"TZ4IFL","southern","stunting_pct",58.5,,705,,595,"CN_NUTS_C_HA2","DHS_published_regional",FALSE,FALSE
"TZ4IFL","zanzibar","stunting_pct",27.8,,1456,,197,"CN_NUTS_C_HA2","DHS_published_regional",FALSE,FALSE
"TZ4IFL","western","wasting_pct",3.3,,1284,,1741,"CN_NUTS_C_WH2","DHS_published_regional",FALSE,FALSE
"TZ4IFL","northern","wasting_pct",5.1,,1066,,1026,"CN_NUTS_C_WH2","DHS_published_regional",FALSE,FALSE
"TZ4IFL","central","wasting_pct",5.1,,656,,688,"CN_NUTS_C_WH2","DHS_published_regional",FALSE,FALSE
"TZ4IFL","southernhighlands","wasting_pct",1.9,,939,,1167,"CN_NUTS_C_WH2","DHS_published_regional",FALSE,FALSE
"TZ4IFL","lake","wasting_pct",3.4,,1157,,1740,"CN_NUTS_C_WH2","DHS_published_regional",FALSE,FALSE
"TZ4IFL","eastern","wasting_pct",3.2,,616,,879,"CN_NUTS_C_WH2","DHS_published_regional",FALSE,FALSE
"TZ4IFL","southern","wasting_pct",1.5,,705,,595,"CN_NUTS_C_WH2","DHS_published_regional",FALSE,FALSE
"TZ4IFL","zanzibar","wasting_pct",7.2,,1456,,197,"CN_NUTS_C_WH2","DHS_published_regional",FALSE,FALSE
"TZ63FL","western","stunting_pct",41.8,,1264,,1584,"CN_NUTS_C_HA2","DHS_published_regional",FALSE,FALSE
"TZ63FL","northern","stunting_pct",42.6,,876,,970,"CN_NUTS_C_HA2","DHS_published_regional",FALSE,FALSE
"TZ63FL","central","stunting_pct",49.5,,670,,759,"CN_NUTS_C_HA2","DHS_published_regional",FALSE,FALSE
"TZ63FL","southernhighlands","stunting_pct",50.6,,788,,948,"CN_NUTS_C_HA2","DHS_published_regional",FALSE,FALSE
"TZ63FL","lake","stunting_pct",38.3,,1170,,1625,"CN_NUTS_C_HA2","DHS_published_regional",FALSE,FALSE
"TZ63FL","eastern","stunting_pct",31.3,,621,,809,"CN_NUTS_C_HA2","DHS_published_regional",FALSE,FALSE
"TZ63FL","southern","stunting_pct",46.7,,646,,596,"CN_NUTS_C_HA2","DHS_published_regional",FALSE,FALSE
"TZ63FL","zanzibar","stunting_pct",30.2,,1519,,199,"CN_NUTS_C_HA2","DHS_published_regional",FALSE,FALSE
"TZ63FL","western","wasting_pct",3,,1264,,1584,"CN_NUTS_C_WH2","DHS_published_regional",FALSE,FALSE
"TZ63FL","northern","wasting_pct",6.9,,876,,970,"CN_NUTS_C_WH2","DHS_published_regional",FALSE,FALSE
"TZ63FL","central","wasting_pct",6.7,,670,,759,"CN_NUTS_C_WH2","DHS_published_regional",FALSE,FALSE
"TZ63FL","southernhighlands","wasting_pct",2.6,,788,,948,"CN_NUTS_C_WH2","DHS_published_regional",FALSE,FALSE
"TZ63FL","lake","wasting_pct",4.5,,1170,,1625,"CN_NUTS_C_WH2","DHS_published_regional",FALSE,FALSE
"TZ63FL","eastern","wasting_pct",5.6,,621,,809,"CN_NUTS_C_WH2","DHS_published_regional",FALSE,FALSE
"TZ63FL","southern","wasting_pct",3.8,,646,,596,"CN_NUTS_C_WH2","DHS_published_regional",FALSE,FALSE
"TZ63FL","zanzibar","wasting_pct",12,,1519,,199,"CN_NUTS_C_WH2","DHS_published_regional",FALSE,FALSE
"TZ7BFL","western","stunting_pct",32.2,,975,,1214,"CN_NUTS_C_HA2","DHS_published_regional",FALSE,FALSE
"TZ7BFL","northern","stunting_pct",36.2,,785,,943,"CN_NUTS_C_HA2","DHS_published_regional",FALSE,FALSE
"TZ7BFL","central","stunting_pct",34,,986,,1103,"CN_NUTS_C_HA2","DHS_published_regional",FALSE,FALSE
"TZ7BFL","southernhighlands","stunting_pct",44.7,,715,,534,"CN_NUTS_C_HA2","DHS_published_regional",FALSE,FALSE
"TZ7BFL","lake","stunting_pct",35.6,,2904,,3229,"CN_NUTS_C_HA2","DHS_published_regional",FALSE,FALSE
"TZ7BFL","eastern","stunting_pct",23.2,,838,,1235,"CN_NUTS_C_HA2","DHS_published_regional",FALSE,FALSE
"TZ7BFL","southern","stunting_pct",36.6,,405,,394,"CN_NUTS_C_HA2","DHS_published_regional",FALSE,FALSE
"TZ7BFL","southwesthighlands","stunting_pct",43.1,,1087,,934,"CN_NUTS_C_HA2","DHS_published_regional",FALSE,FALSE
"TZ7BFL","zanzibar","stunting_pct",23.4,,1489,,261,"CN_NUTS_C_HA2","DHS_published_regional",FALSE,FALSE
"TZ7BFL","western","wasting_pct",4.6,,970,,1207,"CN_NUTS_C_WH2","DHS_published_regional",FALSE,FALSE
"TZ7BFL","northern","wasting_pct",4.4,,779,,934,"CN_NUTS_C_WH2","DHS_published_regional",FALSE,FALSE
"TZ7BFL","central","wasting_pct",5.5,,984,,1102,"CN_NUTS_C_WH2","DHS_published_regional",FALSE,FALSE
"TZ7BFL","southernhighlands","wasting_pct",2.6,,710,,530,"CN_NUTS_C_WH2","DHS_published_regional",FALSE,FALSE
"TZ7BFL","lake","wasting_pct",4.2,,2905,,3229,"CN_NUTS_C_WH2","DHS_published_regional",FALSE,FALSE
"TZ7BFL","eastern","wasting_pct",5.1,,834,,1227,"CN_NUTS_C_WH2","DHS_published_regional",FALSE,FALSE
"TZ7BFL","southern","wasting_pct",2.3,,405,,394,"CN_NUTS_C_WH2","DHS_published_regional",FALSE,FALSE
"TZ7BFL","southwesthighlands","wasting_pct",4.7,,1079,,926,"CN_NUTS_C_WH2","DHS_published_regional",FALSE,FALSE
"TZ7BFL","zanzibar","wasting_pct",7.1,,1484,,261,"CN_NUTS_C_WH2","DHS_published_regional",FALSE,FALSE
"TZ82FL","western","stunting_pct",30.5,,472,,526,"CN_NUTS_C_HA2","DHS_published_regional",FALSE,FALSE
"TZ82FL","northern","stunting_pct",25.5,,429,,541,"CN_NUTS_C_HA2","DHS_published_regional",FALSE,FALSE
"TZ82FL","central","stunting_pct",29.8,,512,,564,"CN_NUTS_C_HA2","DHS_published_regional",FALSE,FALSE
"TZ82FL","southernhighlands","stunting_pct",46.2,,378,,285,"CN_NUTS_C_HA2","DHS_published_regional",FALSE,FALSE
"TZ82FL","lake","stunting_pct",31,,1437,,1946,"CN_NUTS_C_HA2","DHS_published_regional",FALSE,FALSE
"TZ82FL","eastern","stunting_pct",23,,486,,670,"CN_NUTS_C_HA2","DHS_published_regional",FALSE,FALSE
"TZ82FL","southern","stunting_pct",21.8,,201,,209,"CN_NUTS_C_HA2","DHS_published_regional",FALSE,FALSE
"TZ82FL","southwesthighlands","stunting_pct",37.5,,740,,545,"CN_NUTS_C_HA2","DHS_published_regional",FALSE,FALSE
"TZ82FL","zanzibar","stunting_pct",17.6,,861,,163,"CN_NUTS_C_HA2","DHS_published_regional",FALSE,FALSE
"TZ82FL","western","wasting_pct",2.8,,479,,533,"CN_NUTS_C_WH2","DHS_published_regional",FALSE,FALSE
"TZ82FL","northern","wasting_pct",4.8,,435,,549,"CN_NUTS_C_WH2","DHS_published_regional",FALSE,FALSE
"TZ82FL","central","wasting_pct",2.8,,512,,564,"CN_NUTS_C_WH2","DHS_published_regional",FALSE,FALSE
"TZ82FL","southernhighlands","wasting_pct",2.4,,375,,283,"CN_NUTS_C_WH2","DHS_published_regional",FALSE,FALSE
"TZ82FL","lake","wasting_pct",2.6,,1447,,1955,"CN_NUTS_C_WH2","DHS_published_regional",FALSE,FALSE
"TZ82FL","eastern","wasting_pct",4.6,,489,,676,"CN_NUTS_C_WH2","DHS_published_regional",FALSE,FALSE
"TZ82FL","southern","wasting_pct",2.1,,201,,209,"CN_NUTS_C_WH2","DHS_published_regional",FALSE,FALSE
"TZ82FL","southwesthighlands","wasting_pct",3.1,,747,,550,"CN_NUTS_C_WH2","DHS_published_regional",FALSE,FALSE
"TZ82FL","zanzibar","wasting_pct",8.2,,878,,167,"CN_NUTS_C_WH2","DHS_published_regional",FALSE,FALSE
"UG41FL","central","stunting_pct",41.1,,1627,,1607,"CN_NUTS_C_HA2","DHS_published_regional",FALSE,FALSE
"UG41FL","eastern","stunting_pct",41.6,,1534,,1893,"CN_NUTS_C_HA2","DHS_published_regional",FALSE,FALSE
"UG41FL","northern","stunting_pct",43.4,,897,,1045,"CN_NUTS_C_HA2","DHS_published_regional",FALSE,FALSE
"UG41FL","western","stunting_pct",53.8,,1585,,1534,"CN_NUTS_C_HA2","DHS_published_regional",FALSE,FALSE
"UG41FL","central","wasting_pct",4.2,,1627,,1607,"CN_NUTS_C_WH2","DHS_published_regional",FALSE,FALSE
"UG41FL","eastern","wasting_pct",5.4,,1534,,1893,"CN_NUTS_C_WH2","DHS_published_regional",FALSE,FALSE
"UG41FL","northern","wasting_pct",5.1,,897,,1045,"CN_NUTS_C_WH2","DHS_published_regional",FALSE,FALSE
"UG41FL","western","wasting_pct",4.8,,1585,,1534,"CN_NUTS_C_WH2","DHS_published_regional",FALSE,FALSE
"UG52FL","central1","stunting_pct",39.2,,494,,546,"CN_NUTS_C_HA2","DHS_published_regional",FALSE,FALSE
"UG52FL","central2","stunting_pct",29.8,,484,,497,"CN_NUTS_C_HA2","DHS_published_regional",FALSE,FALSE
"UG52FL","kampala","stunting_pct",22.2,,314,,260,"CN_NUTS_C_HA2","DHS_published_regional",FALSE,FALSE
"UG52FL","eastcentral","stunting_pct",38.3,,646,,617,"CN_NUTS_C_HA2","DHS_published_regional",FALSE,FALSE
"UG52FL","eastern","stunting_pct",36.2,,652,,821,"CN_NUTS_C_HA2","DHS_published_regional",FALSE,FALSE
"UG52FL","westnile","stunting_pct",37.7,,472,,312,"CN_NUTS_C_HA2","DHS_published_regional",FALSE,FALSE
"UG52FL","western","stunting_pct",37.6,,600,,843,"CN_NUTS_C_HA2","DHS_published_regional",FALSE,FALSE
"UG52FL","southwest","stunting_pct",49.6,,576,,683,"CN_NUTS_C_HA2","DHS_published_regional",FALSE,FALSE
"UG52FL","central1","wasting_pct",4.5,,494,,546,"CN_NUTS_C_WH2","DHS_published_regional",FALSE,FALSE
"UG52FL","central2","wasting_pct",3.1,,484,,497,"CN_NUTS_C_WH2","DHS_published_regional",FALSE,FALSE
"UG52FL","kampala","wasting_pct",7.4,,314,,260,"CN_NUTS_C_WH2","DHS_published_regional",FALSE,FALSE
"UG52FL","eastcentral","wasting_pct",9.9,,646,,617,"CN_NUTS_C_WH2","DHS_published_regional",FALSE,FALSE
"UG52FL","eastern","wasting_pct",3.4,,652,,821,"CN_NUTS_C_WH2","DHS_published_regional",FALSE,FALSE
"UG52FL","westnile","wasting_pct",8.3,,472,,312,"CN_NUTS_C_WH2","DHS_published_regional",FALSE,FALSE
"UG52FL","western","wasting_pct",5,,600,,843,"CN_NUTS_C_WH2","DHS_published_regional",FALSE,FALSE
"UG52FL","southwest","wasting_pct",9,,576,,683,"CN_NUTS_C_WH2","DHS_published_regional",FALSE,FALSE
"UG61FL","central1","stunting_pct",32.5,,376,,485,"CN_NUTS_C_HA2","DHS_published_regional",FALSE,FALSE
"UG61FL","central2","stunting_pct",36.1,,404,,438,"CN_NUTS_C_HA2","DHS_published_regional",FALSE,FALSE
"UG61FL","kampala","stunting_pct",13.5,,364,,264,"CN_NUTS_C_HA2","DHS_published_regional",FALSE,FALSE
"UG61FL","eastcentral","stunting_pct",33.5,,538,,538,"CN_NUTS_C_HA2","DHS_published_regional",FALSE,FALSE
"UG61FL","eastern","stunting_pct",25.3,,660,,892,"CN_NUTS_C_HA2","DHS_published_regional",FALSE,FALSE
"UG61FL","westnile","stunting_pct",37.8,,524,,298,"CN_NUTS_C_HA2","DHS_published_regional",FALSE,FALSE
"UG61FL","north","stunting_pct",24.7,,648,,574,"CN_NUTS_C_HA2","DHS_published_regional",FALSE,FALSE
"UG61FL","karamoja","stunting_pct",45,,573,,245,"CN_NUTS_C_HA2","DHS_published_regional",FALSE,FALSE
"UG61FL","western","stunting_pct",43.9,,518,,651,"CN_NUTS_C_HA2","DHS_published_regional",FALSE,FALSE
"UG61FL","southwest","stunting_pct",41.7,,474,,587,"CN_NUTS_C_HA2","DHS_published_regional",FALSE,FALSE
"UG61FL","central1","wasting_pct",5.8,,376,,485,"CN_NUTS_C_WH2","DHS_published_regional",FALSE,FALSE
"UG61FL","central2","wasting_pct",5.3,,404,,438,"CN_NUTS_C_WH2","DHS_published_regional",FALSE,FALSE
"UG61FL","kampala","wasting_pct",4.4,,364,,264,"CN_NUTS_C_WH2","DHS_published_regional",FALSE,FALSE
"UG61FL","eastcentral","wasting_pct",5,,538,,538,"CN_NUTS_C_WH2","DHS_published_regional",FALSE,FALSE
"UG61FL","eastern","wasting_pct",4.8,,660,,892,"CN_NUTS_C_WH2","DHS_published_regional",FALSE,FALSE
"UG61FL","westnile","wasting_pct",6.2,,524,,298,"CN_NUTS_C_WH2","DHS_published_regional",FALSE,FALSE
"UG61FL","north","wasting_pct",3.4,,648,,574,"CN_NUTS_C_WH2","DHS_published_regional",FALSE,FALSE
"UG61FL","karamoja","wasting_pct",7.1,,573,,245,"CN_NUTS_C_WH2","DHS_published_regional",FALSE,FALSE
"UG61FL","western","wasting_pct",2.7,,518,,651,"CN_NUTS_C_WH2","DHS_published_regional",FALSE,FALSE
"UG61FL","southwest","wasting_pct",4.9,,474,,587,"CN_NUTS_C_WH2","DHS_published_regional",FALSE,FALSE
"UG7BFL","central1","stunting_pct",26.5,,411,,619,"CN_NUTS_C_HA2","DHS_published_regional",FALSE,FALSE
"UG7BFL","central2","stunting_pct",28,,403,,520,"CN_NUTS_C_HA2","DHS_published_regional",FALSE,FALSE
"UG7BFL","kampala","stunting_pct",18.1,,186,,146,"CN_NUTS_C_HA2","DHS_published_regional",FALSE,FALSE
"UG7BFL","busoga","stunting_pct",29,,488,,538,"CN_NUTS_C_HA2","DHS_published_regional",FALSE,FALSE
"UG7BFL","bukedi","stunting_pct",22.8,,384,,363,"CN_NUTS_C_HA2","DHS_published_regional",FALSE,FALSE
"UG7BFL","bugishu","stunting_pct",36,,268,,251,"CN_NUTS_C_HA2","DHS_published_regional",FALSE,FALSE
"UG7BFL","teso","stunting_pct",14.3,,400,,322,"CN_NUTS_C_HA2","DHS_published_regional",FALSE,FALSE
"UG7BFL","westnile","stunting_pct",33.9,,340,,348,"CN_NUTS_C_HA2","DHS_published_regional",FALSE,FALSE
"UG7BFL","lango","stunting_pct",22.3,,347,,288,"CN_NUTS_C_HA2","DHS_published_regional",FALSE,FALSE
"UG7BFL","acholi","stunting_pct",30.6,,322,,270,"CN_NUTS_C_HA2","DHS_published_regional",FALSE,FALSE
"UG7BFL","karamoja","stunting_pct",35.2,,244,,120,"CN_NUTS_C_HA2","DHS_published_regional",FALSE,FALSE
"UG7BFL","bunyoro","stunting_pct",34.5,,361,,311,"CN_NUTS_C_HA2","DHS_published_regional",FALSE,FALSE
"UG7BFL","tooro","stunting_pct",40.6,,439,,454,"CN_NUTS_C_HA2","DHS_published_regional",FALSE,FALSE
"UG7BFL","ankole","stunting_pct",29.3,,341,,399,"CN_NUTS_C_HA2","DHS_published_regional",FALSE,FALSE
"UG7BFL","kigezi","stunting_pct",30.7,,226,,168,"CN_NUTS_C_HA2","DHS_published_regional",FALSE,FALSE
"UG7BFL","central1","wasting_pct",1.1,,423,,642,"CN_NUTS_C_WH2","DHS_published_regional",FALSE,FALSE
"UG7BFL","central2","wasting_pct",2.3,,419,,545,"CN_NUTS_C_WH2","DHS_published_regional",FALSE,FALSE
"UG7BFL","kampala","wasting_pct",3.9,,191,,149,"CN_NUTS_C_WH2","DHS_published_regional",FALSE,FALSE
"UG7BFL","busoga","wasting_pct",3.6,,501,,549,"CN_NUTS_C_WH2","DHS_published_regional",FALSE,FALSE
"UG7BFL","bukedi","wasting_pct",2.8,,384,,363,"CN_NUTS_C_WH2","DHS_published_regional",FALSE,FALSE
"UG7BFL","bugishu","wasting_pct",5,,266,,251,"CN_NUTS_C_WH2","DHS_published_regional",FALSE,FALSE
"UG7BFL","teso","wasting_pct",2.2,,405,,325,"CN_NUTS_C_WH2","DHS_published_regional",FALSE,FALSE
"UG7BFL","westnile","wasting_pct",10.4,,334,,340,"CN_NUTS_C_WH2","DHS_published_regional",FALSE,FALSE
"UG7BFL","lango","wasting_pct",5,,347,,288,"CN_NUTS_C_WH2","DHS_published_regional",FALSE,FALSE
"UG7BFL","acholi","wasting_pct",3.9,,321,,269,"CN_NUTS_C_WH2","DHS_published_regional",FALSE,FALSE
"UG7BFL","karamoja","wasting_pct",10,,249,,120,"CN_NUTS_C_WH2","DHS_published_regional",FALSE,FALSE
"UG7BFL","bunyoro","wasting_pct",2.3,,365,,315,"CN_NUTS_C_WH2","DHS_published_regional",FALSE,FALSE
"UG7BFL","tooro","wasting_pct",3.4,,446,,461,"CN_NUTS_C_WH2","DHS_published_regional",FALSE,FALSE
"UG7BFL","ankole","wasting_pct",1.8,,342,,400,"CN_NUTS_C_WH2","DHS_published_regional",FALSE,FALSE
"UG7BFL","kigezi","wasting_pct",3.7,,236,,175,"CN_NUTS_C_WH2","DHS_published_regional",FALSE,FALSE
"ZA71FL","freestate","stunting_pct",33.5,,142,,72,"CN_NUTS_C_HA2","DHS_published_regional",FALSE,FALSE
"ZA71FL","kwazulunatal","stunting_pct",28.5,,227,,283,"CN_NUTS_C_HA2","DHS_published_regional",FALSE,FALSE
"ZA71FL","northwest","stunting_pct",27.4,,165,,128,"CN_NUTS_C_HA2","DHS_published_regional",FALSE,FALSE
"ZA71FL","gauteng","stunting_pct",34.2,,114,,303,"CN_NUTS_C_HA2","DHS_published_regional",FALSE,FALSE
"ZA71FL","mpumalanga","stunting_pct",21.5,,232,,151,"CN_NUTS_C_HA2","DHS_published_regional",FALSE,FALSE
"ZA71FL","limpopo","stunting_pct",21.9,,209,,168,"CN_NUTS_C_HA2","DHS_published_regional",FALSE,FALSE
"ZA71FL","freestate","wasting_pct",4.6,,137,,70,"CN_NUTS_C_WH2","DHS_published_regional",FALSE,FALSE
"ZA71FL","kwazulunatal","wasting_pct",2.5,,208,,266,"CN_NUTS_C_WH2","DHS_published_regional",FALSE,FALSE
"ZA71FL","northwest","wasting_pct",5.9,,166,,128,"CN_NUTS_C_WH2","DHS_published_regional",FALSE,FALSE
"ZA71FL","gauteng","wasting_pct",1.3,,114,,297,"CN_NUTS_C_WH2","DHS_published_regional",FALSE,FALSE
"ZA71FL","mpumalanga","wasting_pct",0.5,,235,,152,"CN_NUTS_C_WH2","DHS_published_regional",FALSE,FALSE
"ZA71FL","limpopo","wasting_pct",4.1,,215,,173,"CN_NUTS_C_WH2","DHS_published_regional",FALSE,FALSE
"ZM42FL","central","stunting_pct",52.1,,695,,451,"CN_NUTS_C_HA2","DHS_published_regional",FALSE,FALSE
"ZM42FL","copperbelt","stunting_pct",44.9,,550,,911,"CN_NUTS_C_HA2","DHS_published_regional",FALSE,FALSE
"ZM42FL","eastern","stunting_pct",63.5,,707,,732,"CN_NUTS_C_HA2","DHS_published_regional",FALSE,FALSE
"ZM42FL","luapula","stunting_pct",63.8,,527,,545,"CN_NUTS_C_HA2","DHS_published_regional",FALSE,FALSE
"ZM42FL","lusaka","stunting_pct",41.2,,549,,711,"CN_NUTS_C_HA2","DHS_published_regional",FALSE,FALSE
"ZM42FL","northern","stunting_pct",60,,929,,853,"CN_NUTS_C_HA2","DHS_published_regional",FALSE,FALSE
"ZM42FL","northwestern","stunting_pct",51.6,,830,,341,"CN_NUTS_C_HA2","DHS_published_regional",FALSE,FALSE
"ZM42FL","southern","stunting_pct",46.2,,589,,702,"CN_NUTS_C_HA2","DHS_published_regional",FALSE,FALSE
"ZM42FL","western","stunting_pct",50.8,,518,,524,"CN_NUTS_C_HA2","DHS_published_regional",FALSE,FALSE
"ZM42FL","central","wasting_pct",4.9,,695,,451,"CN_NUTS_C_WH2","DHS_published_regional",FALSE,FALSE
"ZM42FL","copperbelt","wasting_pct",7.3,,550,,911,"CN_NUTS_C_WH2","DHS_published_regional",FALSE,FALSE
"ZM42FL","eastern","wasting_pct",7.4,,707,,732,"CN_NUTS_C_WH2","DHS_published_regional",FALSE,FALSE
"ZM42FL","luapula","wasting_pct",4.9,,527,,545,"CN_NUTS_C_WH2","DHS_published_regional",FALSE,FALSE
"ZM42FL","lusaka","wasting_pct",5.6,,549,,711,"CN_NUTS_C_WH2","DHS_published_regional",FALSE,FALSE
"ZM42FL","northern","wasting_pct",8.9,,929,,853,"CN_NUTS_C_WH2","DHS_published_regional",FALSE,FALSE
"ZM42FL","northwestern","wasting_pct",3.4,,830,,341,"CN_NUTS_C_WH2","DHS_published_regional",FALSE,FALSE
"ZM42FL","southern","wasting_pct",4.6,,589,,702,"CN_NUTS_C_WH2","DHS_published_regional",FALSE,FALSE
"ZM42FL","western","wasting_pct",3.1,,518,,524,"CN_NUTS_C_WH2","DHS_published_regional",FALSE,FALSE
"ZM51FL","central","stunting_pct",52.7,,527,,546,"CN_NUTS_C_HA2","DHS_published_regional",FALSE,FALSE
"ZM51FL","copperbelt","stunting_pct",43.8,,552,,760,"CN_NUTS_C_HA2","DHS_published_regional",FALSE,FALSE
"ZM51FL","eastern","stunting_pct",49.5,,741,,853,"CN_NUTS_C_HA2","DHS_published_regional",FALSE,FALSE
"ZM51FL","luapula","stunting_pct",56.3,,610,,492,"CN_NUTS_C_HA2","DHS_published_regional",FALSE,FALSE
"ZM51FL","lusaka","stunting_pct",37.2,,559,,625,"CN_NUTS_C_HA2","DHS_published_regional",FALSE,FALSE
"ZM51FL","northern","stunting_pct",49.3,,684,,920,"CN_NUTS_C_HA2","DHS_published_regional",FALSE,FALSE
"ZM51FL","northwestern","stunting_pct",43.6,,665,,369,"CN_NUTS_C_HA2","DHS_published_regional",FALSE,FALSE
"ZM51FL","southern","stunting_pct",36.2,,665,,615,"CN_NUTS_C_HA2","DHS_published_regional",FALSE,FALSE
"ZM51FL","western","stunting_pct",36.3,,597,,421,"CN_NUTS_C_HA2","DHS_published_regional",FALSE,FALSE
"ZM51FL","central","wasting_pct",5.9,,527,,546,"CN_NUTS_C_WH2","DHS_published_regional",FALSE,FALSE
"ZM51FL","copperbelt","wasting_pct",2.3,,552,,760,"CN_NUTS_C_WH2","DHS_published_regional",FALSE,FALSE
"ZM51FL","eastern","wasting_pct",3.6,,741,,853,"CN_NUTS_C_WH2","DHS_published_regional",FALSE,FALSE
"ZM51FL","luapula","wasting_pct",5.4,,610,,492,"CN_NUTS_C_WH2","DHS_published_regional",FALSE,FALSE
"ZM51FL","lusaka","wasting_pct",4.4,,559,,625,"CN_NUTS_C_WH2","DHS_published_regional",FALSE,FALSE
"ZM51FL","northern","wasting_pct",6,,684,,920,"CN_NUTS_C_WH2","DHS_published_regional",FALSE,FALSE
"ZM51FL","northwestern","wasting_pct",7.6,,665,,369,"CN_NUTS_C_WH2","DHS_published_regional",FALSE,FALSE
"ZM51FL","southern","wasting_pct",4.8,,665,,615,"CN_NUTS_C_WH2","DHS_published_regional",FALSE,FALSE
"ZM51FL","western","wasting_pct",10.6,,597,,421,"CN_NUTS_C_WH2","DHS_published_regional",FALSE,FALSE
"ZM61FL","central","stunting_pct",42.5,,1055,,1166,"CN_NUTS_C_HA2","DHS_published_regional",FALSE,FALSE
"ZM61FL","copperbelt","stunting_pct",36.2,,1067,,1561,"CN_NUTS_C_HA2","DHS_published_regional",FALSE,FALSE
"ZM61FL","eastern","stunting_pct",43.3,,1465,,1576,"CN_NUTS_C_HA2","DHS_published_regional",FALSE,FALSE
"ZM61FL","luapula","stunting_pct",43,,1391,,1076,"CN_NUTS_C_HA2","DHS_published_regional",FALSE,FALSE
"ZM61FL","lusaka","stunting_pct",35.7,,1100,,1801,"CN_NUTS_C_HA2","DHS_published_regional",FALSE,FALSE
"ZM61FL","muchinga","stunting_pct",43.6,,1200,,765,"CN_NUTS_C_HA2","DHS_published_regional",FALSE,FALSE
"ZM61FL","northern","stunting_pct",48.5,,1429,,1197,"CN_NUTS_C_HA2","DHS_published_regional",FALSE,FALSE
"ZM61FL","northwestern","stunting_pct",36.9,,1275,,633,"CN_NUTS_C_HA2","DHS_published_regional",FALSE,FALSE
"ZM61FL","southern","stunting_pct",37.2,,1425,,1777,"CN_NUTS_C_HA2","DHS_published_regional",FALSE,FALSE
"ZM61FL","western","stunting_pct",36.2,,1001,,777,"CN_NUTS_C_HA2","DHS_published_regional",FALSE,FALSE
"ZM61FL","central","wasting_pct",4.6,,1055,,1166,"CN_NUTS_C_WH2","DHS_published_regional",FALSE,FALSE
"ZM61FL","copperbelt","wasting_pct",5.8,,1067,,1561,"CN_NUTS_C_WH2","DHS_published_regional",FALSE,FALSE
"ZM61FL","eastern","wasting_pct",5.1,,1465,,1576,"CN_NUTS_C_WH2","DHS_published_regional",FALSE,FALSE
"ZM61FL","luapula","wasting_pct",13.1,,1391,,1076,"CN_NUTS_C_WH2","DHS_published_regional",FALSE,FALSE
"ZM61FL","lusaka","wasting_pct",7,,1100,,1801,"CN_NUTS_C_WH2","DHS_published_regional",FALSE,FALSE
"ZM61FL","muchinga","wasting_pct",4.1,,1200,,765,"CN_NUTS_C_WH2","DHS_published_regional",FALSE,FALSE
"ZM61FL","northern","wasting_pct",3.7,,1429,,1197,"CN_NUTS_C_WH2","DHS_published_regional",FALSE,FALSE
"ZM61FL","northwestern","wasting_pct",8.2,,1275,,633,"CN_NUTS_C_WH2","DHS_published_regional",FALSE,FALSE
"ZM61FL","southern","wasting_pct",4.2,,1425,,1777,"CN_NUTS_C_WH2","DHS_published_regional",FALSE,FALSE
"ZM61FL","western","wasting_pct",6.5,,1001,,777,"CN_NUTS_C_WH2","DHS_published_regional",FALSE,FALSE
"ZM71FL","central","stunting_pct",33.4,,976,,866,"CN_NUTS_C_HA2","DHS_published_regional",FALSE,FALSE
"ZM71FL","copperbelt","stunting_pct",29.7,,936,,1230,"CN_NUTS_C_HA2","DHS_published_regional",FALSE,FALSE
"ZM71FL","eastern","stunting_pct",34.2,,1129,,1266,"CN_NUTS_C_HA2","DHS_published_regional",FALSE,FALSE
"ZM71FL","luapula","stunting_pct",44.9,,1112,,892,"CN_NUTS_C_HA2","DHS_published_regional",FALSE,FALSE
"ZM71FL","lusaka","stunting_pct",35.6,,1010,,1476,"CN_NUTS_C_HA2","DHS_published_regional",FALSE,FALSE
"ZM71FL","muchinga","stunting_pct",32.1,,856,,595,"CN_NUTS_C_HA2","DHS_published_regional",FALSE,FALSE
"ZM71FL","northern","stunting_pct",45.8,,962,,860,"CN_NUTS_C_HA2","DHS_published_regional",FALSE,FALSE
"ZM71FL","northwestern","stunting_pct",31.9,,788,,536,"CN_NUTS_C_HA2","DHS_published_regional",FALSE,FALSE
"ZM71FL","southern","stunting_pct",29.4,,1027,,1274,"CN_NUTS_C_HA2","DHS_published_regional",FALSE,FALSE
"ZM71FL","western","stunting_pct",29,,797,,615,"CN_NUTS_C_HA2","DHS_published_regional",FALSE,FALSE
