"svkey","regkey","region","rdt","mic","pct_urban","stunting","survey","cc","country","iso3","year","u5mr","m1mo5y","exposure","log_gdp","dtp3","mic_eq","pfpr2_10","pfpr10","year_c"
"SN7AFL","kedougou","kedougou",6.12579619297232,0.818270550167301,25.4701053577019,26.5523343323984,"SNPR7AFL","SN","Senegal","SEN",2015,126.54,93.85,66,7.10497048565812,89,0.818270550167301,0.854487111086894,0.0854487111086894,-1
"SN7AFL","kolda","kolda",3.49522206899264,0.274835743468782,26.4135605331413,25.205892686323,"SNPR7AFL","SN","Senegal","SEN",2015,92.52,61.24,385,7.10497048565812,89,0.274835743468782,0.286999942026561,0.0286999942026561,-1
"SN7AFL","louga","louga",0,0,22.6454553549265,16.1284624959875,"SNPR7AFL","SN","Senegal","SEN",2015,50.44,28.66,471,7.10497048565812,89,0,0.00659713801119401,0.000659713801119401,-1
"SN7AFL","matam","matam",0.478802214150884,1.98876028664548,19.6224450877208,25.7784087593856,"SNPR7AFL","SN","Senegal","SEN",2015,54.92,40.06,241,7.10497048565812,89,1.98876028664548,2.076782589368,0.2076782589368,-1
"SN7AFL","saintlouis","saint-louis",0.253341233571709,0.487425017166233,42.5311926018675,17.128810212009,"SNPR7AFL","SN","Senegal","SEN",2015,37.76,27.47,350,7.10497048565812,89,0.487425017166233,0.508998392652285,0.0508998392652285,-1
"SN7AFL","sedhiou","sedhiou",0.836702062183075,0.384800934928685,18.9414462094042,22.1163644318561,"SNPR7AFL","SN","Senegal","SEN",2015,81.52,47.92,234,7.10497048565812,89,0.384800934928685,0.401832180277685,0.0401832180277685,-1
"SN7AFL","tambacounda","tambacounda",2.59184824709927,0.212650166085291,18.7962350535234,32.1075788056995,"SNPR7AFL","SN","Senegal","SEN",2015,95.59,80.45,348,7.10497048565812,89,0.212650166085291,0.222062038103677,0.0222062038103677,-1
"SN7AFL","thies","thiès",0,0.152857657014313,50.5294297832669,19.1944746981959,"SNPR7AFL","SN","Senegal","SEN",2015,27.37,11.48,757,7.10497048565812,89,0.152857657014313,0.159623119422991,0.0159623119422991,-1
"SN7AFL","ziguinchor","ziguinchor",0.257593192299684,0.644358703106987,39.5613657376748,19.2663795201487,"SNPR7AFL","SN","Senegal","SEN",2015,51.44,24.65,206,7.10497048565812,89,0.644358703106987,0.672877945575591,0.0672877945575591,-1
"SN7IFL","dakar","dakar",0,0,96.1333180092081,9.94317515999111,"SNPR7IFL","SN","Senegal","SEN",2016,25.24,13.48,1185,7.14396475532741,93,0,0.00659713801119401,0.000659713801119401,0
"SN7IFL","diourbel","diourbel",0.244854805951878,1.23935783416337,15.7669955023132,16.5836538374652,"SNPR7IFL","SN","Senegal","SEN",2016,54.81,29.6,729,7.14396475532741,93,1.23935783416337,1.29421167008962,0.129421167008962,0
"SN7IFL","fatick","fatick",0.244608662054612,0,17.8728692328167,17.2907544203059,"SNPR7IFL","SN","Senegal","SEN",2016,44.48,21.62,323,7.14396475532741,93,0,0.00659713801119401,0.000659713801119401,0
"SN7IFL","kaffrine","kaffrine",0.948578274949673,1.18566950918164,13.9815640685639,19.2697391385447,"SNPR7IFL","SN","Senegal","SEN",2016,55.95,42.61,276,7.14396475532741,93,1.18566950918164,1.2381471059875,0.12381471059875,0
"SN7IFL","kaolack","kaolack",0.984354180324263,0.546271561882105,34.0881993818904,19.8058319142355,"SNPR7IFL","SN","Senegal","SEN",2016,57.34,32.4,523,7.14396475532741,93,0.546271561882105,0.570449478703747,0.0570449478703747,0
"SN7IFL","kedougou","kedougou",11.4918562930514,6.17951356164642,25.130358802539,26.8677323699635,"SNPR7IFL","SN","Senegal","SEN",2016,100.72,76.52,89,7.14396475532741,93,6.17951356164642,6.45301812479252,0.645301812479252,0
"SN7IFL","kolda","kolda",6.18193750267457,6.56011560411227,20.2562035917143,31.7663462857579,"SNPR7IFL","SN","Senegal","SEN",2016,115.46,64.89,306,7.14396475532741,93,6.56011560411227,6.85046557010743,0.685046557010743,0
"SN7IFL","louga","louga",0,0,18.0230268878839,15.5518443234786,"SNPR7IFL","SN","Senegal","SEN",2016,55.78,30.99,439,7.14396475532741,93,0,0.00659713801119401,0.000659713801119401,0
"SN7IFL","matam","matam",0.909122139605714,1.36794471889089,21.2816146893533,19.8652570063448,"SNPR7IFL","SN","Senegal","SEN",2016,45.73,22.67,228,7.14396475532741,93,1.36794471889089,1.42848979562159,0.142848979562159,0
"SN7IFL","saintlouis","saint-louis",0,0,42.0277390468832,20.480962415282,"SNPR7IFL","SN","Senegal","SEN",2016,64.37,27.15,409,7.14396475532741,93,0,0.00659713801119401,0.000659713801119401,0
"SN7IFL","sedhiou","sedhiou",0.264146665672769,0,20.2072650617608,27.7433231476237,"SNPR7IFL","SN","Senegal","SEN",2016,74.5,40.52,164,7.14396475532741,93,0,0.00659713801119401,0.000659713801119401,0
"SN7IFL","tambacounda","tambacounda",2.11356251813359,2.43365727890031,25.9381359324281,21.7127712581794,"SNPR7IFL","SN","Senegal","SEN",2016,81.47,67.57,340,7.14396475532741,93,2.43365727890031,2.54137067159258,0.254137067159258,0
"SN7IFL","thies","thiès",0.184937020532514,0,46.55563645162,12.0410464547374,"SNPR7IFL","SN","Senegal","SEN",2016,23.45,20.15,733,7.14396475532741,93,0,0.00659713801119401,0.000659713801119401,0
"SN7IFL","ziguinchor","ziguinchor",0.824635154159079,0,45.1021844918795,14.3821313274798,"SNPR7IFL","SN","Senegal","SEN",2016,38.45,8.03,143,7.14396475532741,93,0,0.00659713801119401,0.000659713801119401,0
"SN7ZFL","dakar","dakar",0.193967206432278,0.138527084253136,94.6207162900153,6.91876326911345,"SNPR7ZFL","SN","Senegal","SEN",2017,35.92,11.92,2070,7.21138703030537,93,0.138527084253136,0.144658277151185,0.0144658277151185,1
"SN7ZFL","diourbel","diourbel",0.19611053158915,0,15.4075031044986,14.8077218949462,"SNPR7ZFL","SN","Senegal","SEN",2017,61.02,33.93,1492,7.21138703030537,93,0,0.00659713801119401,0.000659713801119401,1
"SN7ZFL","fatick","fatick",0.419041187296108,0,17.740943339272,13.686913114262,"SNPR7ZFL","SN","Senegal","SEN",2017,43.67,16.88,577,7.21138703030537,93,0,0.00659713801119401,0.000659713801119401,1
"SN7ZFL","kaffrine","kaffrine",0.192454603653188,0.0912970505765573,16.1569788589207,25.8176696709273,"SNPR7ZFL","SN","Senegal","SEN",2017,49.2,23.76,621,7.21138703030537,93,0.0912970505765573,0.0953378475883877,0.00953378475883877,1
"SN7ZFL","kaolack","kaolack",1.74632841041837,0.254081777565465,35.1047305123858,18.4286064314718,"SNPR7ZFL","SN","Senegal","SEN",2017,48.46,20.22,764,7.21138703030537,93,0.254081777565465,0.265327407967142,0.0265327407967142,1
"SN7ZFL","kedougou","kedougou",15.3137358178375,7.32624836177691,27.4793462799401,28.7536953342149,"SNPR7ZFL","SN","Senegal","SEN",2017,61.1,35.61,136,7.21138703030537,93,7.32624836177691,7.65050727596136,0.765050727596136,1
"SN7ZFL","kolda","kolda",2.9267365500148,2.84704870404529,25.9759329482062,31.5121672836033,"SNPR7ZFL","SN","Senegal","SEN",2017,86.83,61.98,618,7.21138703030537,93,2.84704870404529,2.97305875391207,0.297305875391207,1
"SN7ZFL","louga","louga",0,0,21.5739891711816,16.1329280806001,"SNPR7ZFL","SN","Senegal","SEN",2017,72.83,35.06,738,7.21138703030537,93,0,0.00659713801119401,0.000659713801119401,1
"SN7ZFL","matam","matam",0.114097489060274,0.166190087028701,21.3780388015335,19.7166037801037,"SNPR7ZFL","SN","Senegal","SEN",2017,74.29,30.99,478,7.21138703030537,93,0.166190087028701,0.173545641264248,0.0173545641264248,1
"SN7ZFL","saintlouis","saint-louis",0,0,47.4004069574685,16.9552852104189,"SNPR7ZFL","SN","Senegal","SEN",2017,58.93,21.62,696,7.21138703030537,93,0,0.00659713801119401,0.000659713801119401,1
"SN7ZFL","sedhiou","sedhiou",0.151641915817125,0,17.7141702218011,26.6822993543343,"SNPR7ZFL","SN","Senegal","SEN",2017,61.24,31.37,391,7.21138703030537,93,0,0.00659713801119401,0.000659713801119401,1
"SN7ZFL","tambacounda","tambacounda",4.76979905565271,0.984285247988379,21.8217561861498,25.8916259241917,"SNPR7ZFL","SN","Senegal","SEN",2017,67.15,44.76,696,7.21138703030537,93,0.984285247988379,1.02784960043726,0.102784960043726,1
"SN7ZFL","thies","thiés",0,0,47.4923575414977,12.8312879928964,"SNPR7ZFL","SN","Senegal","SEN",2017,53.78,26.03,1395,7.21138703030537,93,0,0.00659713801119401,0.000659713801119401,1
"SN7ZFL","ziguinchor","ziguinchor",0,0,39.8009605113665,16.2677970618848,"SNPR7ZFL","SN","Senegal","SEN",2017,53.46,26.74,379,7.21138703030537,93,0,0.00659713801119401,0.000659713801119401,1
"TG61FL","centrale","centrale",50.7385809109877,50.411159326398,24.4646855805816,28.8244039796972,"TGPR61FL","TG","Togo","TGO",2014,113.09,92.25,637,6.82604591088548,84,50.411159326398,52.6423514698749,5.26423514698749,-2
"TG61FL","grandeagglomerationdelome","grande agglomération de lomé",8.14055115133347,8.17354714323441,100,14.8652140250994,"TGPR61FL","TG","Togo","TGO",2014,52.72,24.59,1447,6.82604591088548,84,8.17354714323441,8.53530740453378,0.853530740453378,-2
"TG61FL","kara","kara",54.7146769992743,54.16786762035,22.787111658072,32.2923088484042,"TGPR61FL","TG","Togo","TGO",2014,108.04,88.71,811,6.82604591088548,84,54.16786762035,56.5653312430549,5.6565331243055,-2
"TG61FL","maritimesansagglomerationdelome","maritime (sans agglomération de lomé)",38.3094834125523,39.8153802271145,13.2455345365452,28.7540721918329,"TGPR61FL","TG","Togo","TGO",2014,87.65,55.52,1131,6.82604591088548,84,39.8153802271145,41.5776044000818,4.15776044000818,-2
"TG61FL","plateaux","plateaux",59.0985136900607,53.7820293487718,16.4378899604896,31.4067553482837,"TGPR61FL","TG","Togo","TGO",2014,99.05,67.93,1650,6.82604591088548,84,53.7820293487718,56.1624158137263,5.61624158137263,-2
"TG61FL","savanes","savanes",35.7744152507617,32.9749422706584,15.352881399392,33.6386364188238,"TGPR61FL","TG","Togo","TGO",2014,93.65,71.63,955,6.82604591088548,84,32.9749422706584,34.4344094423917,3.44344094423917,-2
"TZ7BFL","arusha","arusha",0,0,30.8338479832648,36.1141147348821,"TZPR7BFL","TZ","Tanzania","TZA",2015,22.42,3.7,329,6.84495106036383,96,0,0.00659713801119401,0.000659713801119401,-1
"TZ7BFL","daressalaam","dar es salaam",0.959472132530289,0.259918052812458,100,14.5343381476727,"TZPR7BFL","TZ","Tanzania","TZA",2015,96.72,42.3,681,6.84495106036383,96,0.259918052812458,0.271421996088751,0.0271421996088751,-1
"TZ7BFL","dodoma","dodoma",0.500966101179249,1.52342069003151,17.2712200753519,37.3108643015119,"TZPR7BFL","TZ","Tanzania","TZA",2015,78.49,39.64,436,6.84495106036383,96,1.52342069003151,1.59084711545452,0.159084711545452,-1
"TZ7BFL","geita","geita",39.4534149813471,19.0209695000572,19.0177546114544,40.380371614797,"TZPR7BFL","TZ","Tanzania","TZA",2015,69.84,48.28,439,6.84495106036383,96,19.0209695000572,19.8628354336506,1.98628354336506,-1
"TZ7BFL","iringa","iringa",0.399346176652053,0,30.8501250582983,41.5081258848317,"TZPR7BFL","TZ","Tanzania","TZA",2015,49.59,24.72,158,6.84495106036383,96,0,0.00659713801119401,0.000659713801119401,-1
"TZ7BFL","kagera","kagera",39.9453204395308,11.1922708355792,9.74528831375885,41.3746934865563,"TZPR7BFL","TZ","Tanzania","TZA",2015,75.81,55.34,519,6.84495106036383,96,11.1922708355792,11.6876394620836,1.16876394620836,-1
"TZ7BFL","kaskazinipemba","kaskazini pemba",0,0.832995979529095,15.5514962175023,33.9688679964197,"TZPR7BFL","TZ","Tanzania","TZA",2015,52.65,42.92,47,6.84495106036383,96,0.832995979529095,0.869864286267278,0.0869864286267278,-1
"TZ7BFL","kaskaziniunguja","kaskazini unguja",0.374445508502336,0,7.46187191396714,23.1562570531066,"TZPR7BFL","TZ","Tanzania","TZA",2015,59.2,20.68,41,6.84495106036383,96,0,0.00659713801119401,0.000659713801119401,-1
"TZ7BFL","katavi","katavi",15.0000447202367,6.81913879581613,22.3085118923341,38.7128587151841,"TZPR7BFL","TZ","Tanzania","TZA",2015,72.46,48.08,125,6.84495106036383,96,6.81913879581613,7.12095309863734,0.712095309863734,-1
"TZ7BFL","kigoma","kigoma",38.1434978977692,13.4973672016067,15.1446172584929,37.9481473659482,"TZPR7BFL","TZ","Tanzania","TZA",2015,49,27.4,484,6.84495106036383,96,13.4973672016067,14.0947591295102,1.40947591295102,-1
"TZ7BFL","kilimanjaro","kilimanjaro",0,0.41331162645389,28.9190777005036,28.4823945400294,"TZPR7BFL","TZ","Tanzania","TZA",2015,46.62,21.31,161,6.84495106036383,96,0.41331162645389,0.431604751747455,0.0431604751747455,-1
"TZ7BFL","kusinipemba","kusini pemba",0,1.81119976182621,23.6096930821475,24.3790602336945,"TZPR7BFL","TZ","Tanzania","TZA",2015,41.94,17.1,43,6.84495106036383,96,1.81119976182621,1.89136325603764,0.189136325603764,-1
"TZ7BFL","kusiniunguja","kusini unguja",0.248298014909564,1.19740568622339,6.30126411197114,26.7516218562728,"TZPR7BFL","TZ","Tanzania","TZA",2015,46.87,29.3,23,6.84495106036383,96,1.19740568622339,1.2504027248822,0.12504027248822,-1
"TZ7BFL","lindi","lindi",19.0889034180916,11.166619005495,20.7631624537865,35.8204987880941,"TZPR7BFL","TZ","Tanzania","TZA",2015,51.3,8.14,167,6.84495106036383,96,11.166619005495,11.660852284935,1.1660852284935,-1
"TZ7BFL","manyara","manyara",0,0.888423452721336,11.9060132556948,35.9452739201652,"TZPR7BFL","TZ","Tanzania","TZA",2015,33.46,11.18,328,6.84495106036383,96,0.888423452721336,0.927744973080703,0.0927744973080703,-1
"TZ7BFL","mara","mara",20.2264648472603,6.24898410487999,21.7793836882164,29.534879538535,"TZPR7BFL","TZ","Tanzania","TZA",2015,83.96,68.15,462,6.84495106036383,96,6.24898410487999,6.52556342632042,0.652556342632042,-1
"TZ7BFL","mbeya","mbeya",0.892320387625708,2.37363532767827,30.0672104272103,38.0014442788698,"TZPR7BFL","TZ","Tanzania","TZA",2015,86.11,53.22,519,6.84495106036383,96,2.37363532767827,2.47869215567748,0.247869215567748,-1
"TZ7BFL","mjinimagharibi","mjini magharibi",0.237334596160464,0.657130020741428,51.2816091422253,16.4727144999477,"TZPR7BFL","TZ","Tanzania","TZA",2015,50.37,17.18,87,6.84495106036383,96,0.657130020741428,0.686214520267173,0.0686214520267173,-1
"TZ7BFL","morogoro","morogoro",23.7862291995068,10.5812065772406,29.5610984334387,34.1262680840981,"TZPR7BFL","TZ","Tanzania","TZA",2015,62.1,46.15,424,6.84495106036383,96,10.5812065772406,11.0495295695921,1.10495295695921,-1
"TZ7BFL","mtwara","mtwara",21.3393079475927,6.93277972012773,21.8564613801012,36.9066607297657,"TZPR7BFL","TZ","Tanzania","TZA",2015,61.6,22.16,231,6.84495106036383,96,6.93277972012773,7.23962375725553,0.723962375725553,-1
"TZ7BFL","mwanza","mwanza",16.1596303606262,9.56313950208572,42.2946957798492,38.1117467236908,"TZPR7BFL","TZ","Tanzania","TZA",2015,66.23,49.71,685,6.84495106036383,96,9.56313950208572,9.98640296218341,0.998640296218341,-1
"TZ7BFL","njombe","njombe",0.346707053592107,0,27.7797197591297,48.5688769069378,"TZPR7BFL","TZ","Tanzania","TZA",2015,51.2,22.94,131,6.84495106036383,96,0,0.00659713801119401,0.000659713801119401,-1
"TZ7BFL","pwani","pwani",15.8291392076719,5.45104991579236,33.1109717516474,29.4613107843197,"TZPR7BFL","TZ","Tanzania","TZA",2015,68.46,36.2,190,6.84495106036383,96,5.45104991579236,5.6923127613276,0.56923127613276,-1
"TZ7BFL","rukwa","rukwa",2.79425891036334,1.58234469191003,22.502627878397,56.4372498782149,"TZPR7BFL","TZ","Tanzania","TZA",2015,81.83,53.65,274,6.84495106036383,96,1.58234469191003,1.65237908691379,0.165237908691379,-1
"TZ7BFL","ruvuma","ruvuma",23.8381967952807,5.89035479143958,27.7820379016646,44.1201697645184,"TZPR7BFL","TZ","Tanzania","TZA",2015,55.04,23.54,235,6.84495106036383,96,5.89035479143958,6.15106122050336,0.615106122050336,-1
"TZ7BFL","shinyanga","shinyanga",17.8745063415916,5.03132509960473,19.0063627970004,28.09029985998,"TZPR7BFL","TZ","Tanzania","TZA",2015,106.76,74.65,422,6.84495106036383,96,5.03132509960473,5.25401097280258,0.525401097280258,-1
"TZ7BFL","simiyu","simiyu",13.5418947239834,6.47800601315496,3.19821444687735,33.2546240453612,"TZPR7BFL","TZ","Tanzania","TZA",2015,56.7,44.28,448,6.84495106036383,96,6.47800601315496,6.76472181804973,0.676472181804973,-1
"TZ7BFL","singida","singida",5.04425479891375,3.46358635276882,12.351198688183,28.9410930889235,"TZPR7BFL","TZ","Tanzania","TZA",2015,37.8,24.14,310,6.84495106036383,96,3.46358635276882,3.61688428842063,0.361688428842063,-1
"TZ7BFL","tabora","tabora",21.1451072892547,7.88923491325578,12.9659769235609,27.7578915131608,"TZPR7BFL","TZ","Tanzania","TZA",2015,66.06,46.8,643,6.84495106036383,96,7.88923491325578,8.23841154778883,0.823841154778883,-1
"TZ7BFL","tanga","tanga",3.76889057608506,3.14661286117547,35.8583236062409,39.3158728253344,"TZPR7BFL","TZ","Tanzania","TZA",2015,67.22,54.71,384,6.84495106036383,96,3.14661286117547,3.28588158635911,0.328588158635912,-1
"TZ82FL","arusha","arusha",0,NA,24.1475122772892,30.37929469179,"TZPR82FL","TZ","Tanzania","TZA",2022,43.87,22.89,360,7.09632447016986,87,0,0.00659713801119401,0.000659713801119401,6
"TZ82FL","daressalaam","dar es salaam",0.890791795239941,NA,100,18.1817890578242,"TZPR82FL","TZ","Tanzania","TZA",2022,72.86,6.66,591,7.09632447016986,87,0.663436729271441,0.692800362995076,0.0692800362995076,6
"TZ82FL","dodoma","dodoma",0,NA,19.1975328515684,30.7202109172826,"TZPR82FL","TZ","Tanzania","TZA",2022,33.14,14.96,428,7.09632447016986,87,0,0.00659713801119401,0.000659713801119401,6
"TZ82FL","geita","geita",13.1374458418955,NA,21.7426321683192,39.5560780560153,"TZPR82FL","TZ","Tanzania","TZA",2022,36.04,16.29,680,7.09632447016986,87,9.7844009642906,10.2174574313876,1.02174574313876,6
"TZ82FL","iringa","iringa",0.83606878789264,NA,31.6841707773146,57.6290455714698,"TZPR82FL","TZ","Tanzania","TZA",2022,50.91,14.92,191,7.09632447016986,87,0.622680569185108,0.650240339926861,0.0650240339926861,6
"TZ82FL","kagera","kagera",17.4623805589376,NA,9.61247326168151,34.294715476457,"TZPR82FL","TZ","Tanzania","TZA",2022,45.71,30.93,606,7.09632447016986,87,13.0054909634571,13.5811125053431,1.35811125053431,6
"TZ82FL","kaskazinipemba","kaskazini pemba",0,NA,16.6286962822359,21.5943718227974,"TZPR82FL","TZ","Tanzania","TZA",2022,36.55,4.09,49,7.09632447016986,87,0,0.00659713801119401,0.000659713801119401,6
"TZ82FL","kaskaziniunguja","kaskazini unguja",0,NA,6.129310230878,27.7110100341925,"TZPR82FL","TZ","Tanzania","TZA",2022,27.57,12.98,43,7.09632447016986,87,0,0.00659713801119401,0.000659713801119401,6
"TZ82FL","katavi","katavi",8.12509884270029,NA,15.5346041933745,32.247018068837,"TZPR82FL","TZ","Tanzania","TZA",2022,68.6,40.13,163,7.09632447016986,87,6.05134558941046,6.31917745277105,0.631917745277105,6
"TZ82FL","kigoma","kigoma",12.6062259927327,NA,14.3144885706188,27.4576267862741,"TZPR82FL","TZ","Tanzania","TZA",2022,56.71,31.26,408,7.09632447016986,87,9.38876332917105,9.80430891980857,0.980430891980858,6
"TZ82FL","kilimanjaro","kilimanjaro",0,NA,23.6477667013687,19.9588505915823,"TZPR82FL","TZ","Tanzania","TZA",2022,45.09,18.11,223,7.09632447016986,87,0,0.00659713801119401,0.000659713801119401,6
"TZ82FL","kusinipemba","kusini pemba",0,NA,23.6105483388562,17.3250304238812,"TZPR82FL","TZ","Tanzania","TZA",2022,43.6,9.95,55,7.09632447016986,87,0,0.00659713801119401,0.000659713801119401,6
"TZ82FL","kusiniunguja","kusini unguja",0,NA,7.20969590121886,16.6778020332206,"TZPR82FL","TZ","Tanzania","TZA",2022,53.52,13.21,24,7.09632447016986,87,0,0.00659713801119401,0.000659713801119401,6
"TZ82FL","lindi","lindi",11.1594984219912,NA,13.6142376010907,21.1830040800225,"TZPR82FL","TZ","Tanzania","TZA",2022,5.93,3.05,170,7.09632447016986,87,8.31128123648852,8.6791375929951,0.86791375929951,6
"TZ82FL","manyara","manyara",0.26979717675877,NA,13.5727365887604,31.7300507777466,"TZPR82FL","TZ","Tanzania","TZA",2022,23.22,17.9,338,7.09632447016986,87,0.20093736546742,0.209830830270698,0.0209830830270698,6
"TZ82FL","mara","mara",15.1119506574927,NA,18.2461888173597,23.3512164135196,"TZPR82FL","TZ","Tanzania","TZA",2022,32.3,12.24,568,7.09632447016986,87,11.2549567370205,11.7530998343498,1.17530998343498,6
"TZ82FL","mbeya","mbeya",3.25158451504292,NA,42.0563717404281,30.6685295947898,"TZPR82FL","TZ","Tanzania","TZA",2022,58.19,37.66,288,7.09632447016986,87,2.42168889199151,2.52887256524868,0.252887256524868,6
"TZ82FL","mjinimagharibi","mjini magharibi",0,NA,49.8414467600803,12.802461894702,"TZPR82FL","TZ","Tanzania","TZA",2022,29.87,9.61,142,7.09632447016986,87,0,0.00659713801119401,0.000659713801119401,6
"TZ82FL","morogoro","morogoro",5.7378453130951,NA,33.6864992663659,30.2947080686968,"TZPR82FL","TZ","Tanzania","TZA",2022,60.13,31.6,448,7.09632447016986,87,4.27338615816496,4.46252574054207,0.446252574054207,6
"TZ82FL","mtwara","mtwara",19.7338297364406,NA,26.9117143966888,22.3255928558614,"TZPR82FL","TZ","Tanzania","TZA",2022,23.82,19.22,216,7.09632447016986,87,14.6972025632737,15.3476990669931,1.53476990669931,6
"TZ82FL","mwanza","mwanza",0.859109643080851,NA,57.3281276526166,27.9457922046044,"TZPR82FL","TZ","Tanzania","TZA",2022,39.54,17.18,825,7.09632447016986,87,0.639840751494114,0.668160029941297,0.0668160029941297,6
"TZ82FL","njombe","njombe",1.91323974229191,NA,26.412066406645,50.1108442068389,"TZPR82FL","TZ","Tanzania","TZA",2022,54.67,16.18,127,7.09632447016986,87,1.4249272655193,1.48799438324354,0.148799438324354,6
"TZ82FL","pwani","pwani",6.64240292968365,NA,48.3469509845545,20.8477788610792,"TZPR82FL","TZ","Tanzania","TZA",2022,84.36,30.59,326,7.09632447016986,87,4.94707528484291,5.16603227087973,0.516603227087973,6
"TZ82FL","rukwa","rukwa",5.38751655945752,NA,23.1633095855333,49.7533320568714,"TZPR82FL","TZ","Tanzania","TZA",2022,45.38,26.12,276,7.09632447016986,87,4.01247113433444,4.19006264761206,0.419006264761206,6
"TZ82FL","ruvuma","ruvuma",7.76741217559839,NA,20.7757150092755,35.628239982098,"TZPR82FL","TZ","Tanzania","TZA",2022,65.98,32.79,228,7.09632447016986,87,5.78495059812951,6.04099184965832,0.604099184965832,6
"TZ82FL","shinyanga","shinyanga",15.9071291586905,NA,18.8338343499233,27.0868332639538,"TZPR82FL","TZ","Tanzania","TZA",2022,32.26,14.47,401,7.09632447016986,87,11.8471833682498,12.3715383485116,1.23715383485116,6
"TZ82FL","simiyu","simiyu",10.9700710238211,NA,9.54880047698702,32.636919410787,"TZPR82FL","TZ","Tanzania","TZA",2022,33.17,9.72,350,7.09632447016986,87,8.17020102655852,8.53181318911671,0.853181318911671,6
"TZ82FL","singida","singida",0,NA,10.9382759805188,25.6908215443993,"TZPR82FL","TZ","Tanzania","TZA",2022,18.5,4.4,284,7.09632447016986,87,0,0.00659713801119401,0.000659713801119401,6
"TZ82FL","songwe","songwe",0,NA,14.2422711531082,31.4916799770409,"TZPR82FL","TZ","Tanzania","TZA",2022,30.12,20.9,242,7.09632447016986,87,0,0.00659713801119401,0.000659713801119401,6
"TZ82FL","tabora","tabora",22.8493192604042,NA,12.785358869869,33.1428722298685,"TZPR82FL","TZ","Tanzania","TZA",2022,45.35,20.46,628,7.09632447016986,87,17.0175317253773,17.7707257323072,1.77707257323072,6
"TZ82FL","tanga","tanga",4.03043250802953,NA,19.1391424719494,24.1078401301908,"TZPR82FL","TZ","Tanzania","TZA",2022,27.07,4.42,516,7.09632447016986,87,3.00175301901625,3.13461026416156,0.313461026416156,6
"UG5AFL","central1","central 1",44.3072121186529,38.9085774947616,0,NA,"UGPR5AFL","UG","Uganda","UGA",2009,66.48,56.04,280,6.68329472322098,79,38.9085774947616,40.6306666825561,4.06306666825561,-7
"UG5AFL","central2","central 2",62.3443019603996,51.2342276031313,13.8407911242356,NA,"UGPR5AFL","UG","Uganda","UGA",2009,113.71,77.94,314,6.68329472322098,79,51.2342276031313,53.5018486543566,5.35018486543566,-7
"UG5AFL","eastcentral","east central",65.6066412671898,57.0311920647517,32.9391319462137,NA,"UGPR5AFL","UG","Uganda","UGA",2009,72.97,44.74,552,6.68329472322098,79,57.0311920647517,59.5553860997292,5.95553860997292,-7
"UG5AFL","kampala","kampala",7.3870381351907,4.89907587473571,100,NA,"UGPR5AFL","UG","Uganda","UGA",2009,122.33,57.93,139,6.68329472322098,79,4.89907587473571,5.11590841237353,0.511590841237353,-7
"UG5AFL","mideastern","mid eastern",40.7015455660597,37.4867491613734,5.35497991555038,NA,"UGPR5AFL","UG","Uganda","UGA",2009,50.88,39.57,425,6.68329472322098,79,37.4867491613734,39.1459083898252,3.91459083898252,-7
"UG5AFL","midnorthern","mid northern",79.4530292839453,62.2045162927816,0,NA,"UGPR5AFL","UG","Uganda","UGA",2009,105.57,63.16,579,6.68329472322098,79,62.2045162927816,64.9576810661328,6.49576810661328,-7
"UG5AFL","midwestern","mid western",48.482309054804,43.3012635041173,7.33868193028383,NA,"UGPR5AFL","UG","Uganda","UGA",2009,95.33,66.38,347,6.68329472322098,79,43.3012635041173,45.2177724720517,4.52177724720517,-7
"UG5AFL","northeast","north east",54.2520845945882,39.4172099649715,3.94418898625981,NA,"UGPR5AFL","UG","Uganda","UGA",2009,81.31,66.51,326,6.68329472322098,79,39.4172099649715,41.161811167697,4.1161811167697,-7
"UG5AFL","south","south",17.8029818466636,11.7479567857718,6.9571851285388,NA,"UGPR5AFL","UG","Uganda","UGA",2009,79.89,43.23,484,6.68329472322098,79,11.7479567857718,12.2679200088472,1.22679200088472,-7
"UG5AFL","westnile","west nile",59.875005416714,45.4892290889392,8.86130449021105,NA,"UGPR5AFL","UG","Uganda","UGA",2009,98.67,83.58,313,6.68329472322098,79,45.4892290889392,47.5025771632993,4.75025771632993,-7
"UG7BFL","acholi","acholi",63.3339884873243,NA,20.8900624481409,30.6978373460513,"UGPR7BFL","UG","Uganda","UGA",2016,50.01,28.88,758,6.62366218739434,93,47.1693771746378,49.2570884110195,4.92570884110195,0
"UG7BFL","ankole","ankole",11.6048085950208,NA,25.6320899641699,29.4225918869163,"UGPR7BFL","UG","Uganda","UGA",2016,56.79,37.81,1230,6.62366218739434,93,8.64293575585517,9.02547110343923,0.902547110343923,0
"UG7BFL","bugisu","bugisu",20.1734848558926,NA,18.9607787758059,35.9733577731645,"UGPR7BFL","UG","Uganda","UGA",2016,57.06,38.77,753,6.62366218739434,93,15.0246453574433,15.6896344417649,1.56896344417649,0
"UG7BFL","bukedi","bukedi",28.8518877957661,NA,11.0310073253458,22.7196143664943,"UGPR7BFL","UG","Uganda","UGA",2016,56,31.75,1006,6.62366218739434,93,21.4880763101032,22.4391361088098,2.24391361088098,0
