"regkey","u5mr","m1mo5y","exposure","pfpr2_10","pct_urban","svkey","iso3","year","pfpr10","log_gdp","dtp3","year_c"
"khomas",42.77,18.62,895,3.81463816053779,96.2372563396927,"NM51FL","NAM",2006,0.381463816053779,8.29833630712577,86,-8
"kunene",52.4,47.94,180,3.06920915201218,27.1988016110818,"NM51FL","NAM",2006,0.306920915201218,8.29833630712577,86,-8
"ohangwena",86.38,58.53,544,4.96951770577213,3.87861799293566,"NM51FL","NAM",2006,0.496951770577213,8.29833630712577,86,-8
"omaheke",52.92,34.83,212,4.49856515288961,27.7727183421666,"NM51FL","NAM",2006,0.449856515288961,8.29833630712577,86,-8
"omusati",85.11,56.62,434,4.87470609691307,5.2426153966122,"NM51FL","NAM",2006,0.487470609691307,8.29833630712577,86,-8
"oshana",86.48,60.94,359,3.69464320622448,35.5724619479535,"NM51FL","NAM",2006,0.369464320622448,8.29833630712577,86,-8
"oshikoto",70.72,50.85,431,4.48176524817514,21.1320117570303,"NM51FL","NAM",2006,0.448176524817514,8.29833630712577,86,-8
"otjozondjupa",61.66,47.24,334,3.83624521943936,45.7462328907782,"NM51FL","NAM",2006,0.383624521943936,8.29833630712577,86,-8
"erongo",47.04,25.26,336,0.516148274118464,91.3760824843757,"NM61FL","NAM",2013,0.0516148274118464,8.58422010982982,89,-1
"kavango",89.34,63.25,535,1.05284826416005,28.2418341419969,"NM61FL","NAM",2013,0.105284826416005,8.58422010982982,89,-1
"khomas",37.33,20.13,825,0.43022786007015,97.7068845309119,"NM61FL","NAM",2013,0.043022786007015,8.58422010982982,89,-1
"kunene",50.58,21.14,172,0.422218696573224,34.5765966420525,"NM61FL","NAM",2013,0.0422218696573224,8.58422010982982,89,-1
"ohangwena",67.07,49.53,536,0.306422079486097,13.0992695395582,"NM61FL","NAM",2013,0.0306422079486097,8.58422010982982,89,-1
"omaheke",54.78,27.19,141,0.466425409324418,42.2082986731393,"NM61FL","NAM",2013,0.0466425409324418,8.58422010982982,89,-1
"omusati",41.26,30.96,412,0.307889056486733,6.94872467514015,"NM61FL","NAM",2013,0.0307889056486733,8.58422010982982,89,-1
"oshana",38.19,21.16,285,0.293071840981351,53.7225258425164,"NM61FL","NAM",2013,0.0293071840981351,8.58422010982982,89,-1
"oshikoto",62.24,33.76,354,0.393955679988916,15.4910305417211,"NM61FL","NAM",2013,0.0393955679988916,8.58422010982982,89,-1
"otjozondjupa",44.99,32.8,287,0.482195960603876,66.48383138582,"NM61FL","NAM",2013,0.0482195960603876,8.58422010982982,89,-1
"agadez",107.64,85.84,214,11.6630342530502,58.1009307656365,"NI51FL","NER",2006,1.16630342530502,5.80917822495162,52,-8
"diffa",93.77,68.53,240,15.8824000541285,15.8547022537053,"NI51FL","NER",2006,1.58824000541285,5.80917822495162,52,-8
"dosso",201.83,163.28,1371,33.5552497253539,8.67807477642232,"NI51FL","NER",2006,3.35552497253539,5.80917822495162,52,-8
"maradi",194.23,161.88,2311,28.1753611219303,9.48488257473249,"NI51FL","NER",2006,2.81753611219303,5.80917822495162,52,-8
"niamey",126.22,99.84,552,29.0721605292416,100,"NI51FL","NER",2006,2.90721605292416,5.80917822495162,52,-8
"tahoua",213.71,179.22,2048,19.3472490177401,10.0370408636619,"NI51FL","NER",2006,1.93472490177401,5.80917822495162,52,-8
"tillaberi",181.62,161.64,1404,27.6260680687874,2.72875045837894,"NI51FL","NER",2006,2.76260680687874,5.80917822495162,52,-8
"zinder",235.65,192.74,2034,22.382084758236,10.3086748846712,"NI51FL","NER",2006,2.2382084758236,5.80917822495162,52,-8
"agadez",51.37,34.19,194,9.01863507700151,48.2143034388249,"NI61FL","NER",2012,0.901863507700151,6.2700619242754,73,-2
"diffa",33.13,27.17,366,11.9532146578233,12.0680778778498,"NI61FL","NER",2012,1.19532146578233,6.2700619242754,73,-2
"dosso",164.09,130.5,1592,39.8040604316249,7.59689922844427,"NI61FL","NER",2012,3.98040604316249,6.2700619242754,73,-2
"maradi",121.27,93.58,3155,36.7011655469231,8.03730463867846,"NI61FL","NER",2012,3.67011655469231,6.2700619242754,73,-2
"niamey",74.25,53.7,645,22.5070058113897,100,"NI61FL","NER",2012,2.25070058113897,6.2700619242754,73,-2
"tahoua",109.63,87.55,2909,29.5740210051713,10.0138933378281,"NI61FL","NER",2012,2.95740210051713,6.2700619242754,73,-2
"tillaberi",164.63,133.61,1718,27.9275555748487,3.38890128793649,"NI61FL","NER",2012,2.79275555748487,6.2700619242754,73,-2
"zinder",138.7,122.13,2809,19.8510265803682,9.37742914905892,"NI61FL","NER",2012,1.98510265803682,6.2700619242754,73,-2
"northcentral",160.76,117.42,840,48.4668326026175,22.1329678793912,"NG4BFL","NGA",2003,4.84668326026175,6.63776739742963,29,-11
"northeast",244.15,188.49,1401,39.0547552429718,25.9321518983589,"NG4BFL","NGA",2003,3.90547552429718,6.63776739742963,29,-11
"northwest",238.79,189.02,2075,40.3347783251924,25.786353198126,"NG4BFL","NGA",2003,4.03347783251924,6.63776739742963,29,-11
"southeast",89.32,56.04,353,55.9914904779109,41.5801619981205,"NG4BFL","NGA",2003,5.59914904779109,6.63776739742963,29,-11
"southsouth",174.26,119.36,771,57.7163485976872,23.9576316333991,"NG4BFL","NGA",2003,5.77163485976872,6.63776739742963,29,-11
"southwest",97.34,66.17,488,33.1327107844496,68.346477232698,"NG4BFL","NGA",2003,3.31327107844496,6.63776739742963,29,-11
"northcentral",132.5,95.56,3751,53.4029464145502,23.7161257599282,"NG53FL","NGA",2008,5.34029464145502,7.67513080519696,53,-6
"northeast",187.56,144.53,4500,40.0261948403287,24.837837419331,"NG53FL","NGA",2008,4.00261948403287,7.67513080519696,53,-6
"northwest",201.15,161.81,8567,44.0669968902338,18.4487150361747,"NG53FL","NGA",2008,4.40669968902338,7.67513080519696,53,-6
"southeast",141.49,96.99,2537,54.0158468452902,40.0780866177655,"NG53FL","NGA",2008,5.40158468452902,7.67513080519696,53,-6
"southsouth",133.08,86.84,3387,49.9704586815819,25.1911960316386,"NG53FL","NGA",2008,4.99704586815819,7.67513080519696,53,-6
"southwest",83.35,50.49,4186,37.7649599194704,52.6361446611118,"NG53FL","NGA",2008,3.77649599194704,7.67513080519696,53,-6
"northcentral",129.69,74.82,890,39.640883628018,19.0776307243485,"NG61FL","NGA",2010,3.9640883628018,7.69723789975703,56,-4
"northeast",177.6,115.98,982,31.4870307462782,24.6405029929302,"NG61FL","NGA",2010,3.14870307462782,7.69723789975703,56,-4
"northwest",173.61,131.87,1806,41.4501928276901,14.3963192028227,"NG61FL","NGA",2010,4.14501928276901,7.69723789975703,56,-4
"southeast",125.31,95.98,437,28.8899839106129,42.8309337351576,"NG61FL","NGA",2010,2.88899839106129,7.69723789975703,56,-4
"southsouth",105.25,75.1,705,29.9239956704986,22.1932099469291,"NG61FL","NGA",2010,2.99239956704986,7.69723789975703,56,-4
"southwest",89.97,64.89,799,32.1203929229572,35.6084202268115,"NG61FL","NGA",2010,3.21203929229572,7.69723789975703,56,-4
"northcentral",90.16,56.17,4201,28.8393813305624,21.7041033544885,"NG6AFL","NGA",2013,2.88393813305624,7.96303925221964,39,-1
"northeast",142.26,104.87,5483,25.5010796904892,23.1346239098344,"NG6AFL","NGA",2013,2.55010796904892,7.96303925221964,39,-1
"northwest",163.92,123.74,11835,46.0621676654832,24.1551580092885,"NG6AFL","NGA",2013,4.60621676654832,7.96303925221964,39,-1
"southeast",121.48,84.95,2688,21.8333161022388,68.9341962519,"NG6AFL","NGA",2013,2.18333161022388,7.96303925221964,39,-1
"southsouth",81.56,51.08,2843,30.3861228194799,32.3639864211046,"NG6AFL","NGA",2013,3.03861228194799,7.96303925221964,39,-1
"southwest",80.51,42.92,4102,24.8500373705098,70.5316444563692,"NG6AFL","NGA",2013,2.48500373705098,7.96303925221964,39,-1
"northcentral",102.02,63.34,4398,25.951759454178,30.642473060115,"NG7BFL","NGA",2018,2.5951759454178,7.62943133622345,61,4
"northeast",134.76,96.68,6097,23.7074689756568,24.394433263769,"NG7BFL","NGA",2018,2.37074689756568,7.62943133622345,61,4
"northwest",190.38,143.21,12300,32.6214685724696,26.5217623363743,"NG7BFL","NGA",2018,3.26214685724696,7.62943133622345,61,4
"southeast",78.55,49.17,3265,18.0103349503281,70.817215498551,"NG7BFL","NGA",2018,1.80103349503281,7.62943133622345,61,4
"southsouth",76.11,48.54,2821,23.5894204884887,37.0354375984542,"NG7BFL","NGA",2018,2.35894204884887,7.62943133622345,61,4
"southwest",68.26,33.63,4286,26.9625981820595,76.8336139998185,"NG7BFL","NGA",2018,2.69625981820595,7.62943133622345,61,4
"northcentral",74.41,41.7,4726,26.3983843309931,33.4348453487339,"NG8BFL","NGA",2024,2.63983843309931,6.98856115818211,67,10
"northeast",134.76,91.79,5661,23.7684037291835,37.0535295160593,"NG8BFL","NGA",2024,2.37684037291835,6.98856115818211,67,10
"northwest",144.3,94.59,11035,24.8490135452783,26.0954873631828,"NG8BFL","NGA",2024,2.48490135452783,6.98856115818211,67,10
"southeast",71.11,37.47,2017,25.5315008073177,40.5493740274251,"NG8BFL","NGA",2024,2.55315008073177,6.98856115818211,67,10
"southsouth",55.2,28.18,2159,26.9048486189166,72.230754951276,"NG8BFL","NGA",2024,2.69048486189166,6.98856115818211,67,10
"southwest",52.27,19.95,2776,21.8418441781379,83.6139058028152,"NG8BFL","NGA",2024,2.18418441781379,6.98856115818211,67,10
"butare",181.48,144.67,567,16.38306779026,4.21455870730096,"RW41FL","RWA",2000,1.638306779026,5.52891015868841,90,-14
"byumba",256.77,210.24,733,28.229183226719,7.02979515828657,"RW41FL","RWA",2000,2.8229183226719,5.52891015868841,90,-14
"cyangugu",142.54,112.12,575,9.03788338278028,7.77502067824642,"RW41FL","RWA",2000,0.903788338278029,5.52891015868841,90,-14
"gikongoro",175.08,115.03,469,11.510430147041,3.31061343719581,"RW41FL","RWA",2000,1.1510430147041,5.52891015868841,90,-14
"gisenyi",211.42,160.18,1000,14.5305660894773,16.5429480381765,"RW41FL","RWA",2000,1.45305660894773,5.52891015868841,90,-14
"gitarama",161.34,114.43,719,15.3216154295386,7.66998341625177,"RW41FL","RWA",2000,1.53216154295386,5.52891015868841,90,-14
"kibungo",259.1,216.99,647,37.6566716358846,9.63244613434672,"RW41FL","RWA",2000,3.76566716358847,5.52891015868841,90,-14
"kibuye",164.34,109.88,501,11.4857254539129,0,"RW41FL","RWA",2000,1.14857254539129,5.52891015868841,90,-14
"ruhengeri",189.93,156.55,982,17.2538075302351,14.3400532521876,"RW41FL","RWA",2000,1.72538075302351,5.52891015868841,90,-14
"umutara",208,169.4,282,45.0692876831124,3.29740012682314,"RW41FL","RWA",2000,4.50692876831124,5.52891015868841,90,-14
"cityofkigali",77.51,57.98,463,3.78553679624629,100,"RW53FL","RWA",2005,0.378553679624629,5.78079556334891,95,-9
"east",90.86,62.02,2322,5.87789657141916,3.57206989424849,"RW61FL","RWA",2010,0.587789657141916,6.37434307191988,97,-4
"north",78.86,45.87,1457,5.2230186501201,5.56404574707336,"RW61FL","RWA",2010,0.52230186501201,6.37434307191988,97,-4
"south",69.65,44.64,2132,5.24423251281783,10.0594895046055,"RW61FL","RWA",2010,0.524423251281783,6.37434307191988,97,-4
"west",70.47,44.06,2189,4.4057121121482,4.09786948485032,"RW61FL","RWA",2010,0.44057121121482,6.37434307191988,97,-4
"east",59.5,41.73,2189,3.42981558309615,5.47943534628179,"RW70FL","RWA",2015,0.342981558309615,6.58712488135122,98,1
"north",39.43,19.89,1190,2.81157786670206,10.0992526879611,"RW70FL","RWA",2015,0.281157786670206,6.58712488135122,98,1
"south",54.97,31.65,1901,4.47050900662898,8.45301635383825,"RW70FL","RWA",2015,0.447050900662898,6.58712488135122,98,1
"west",50.9,29.67,1890,2.7283565794641,12.3319571222277,"RW70FL","RWA",2015,0.27283565794641,6.58712488135122,98,1
"east",50.7,31.67,2137,3.27468439267566,6.64904851778428,"RW81FL","RWA",2019,0.327468439267566,6.71338782569743,98,5
"kigali",32.6,19.19,1058,3.21857531261833,68.1727436535795,"RW81FL","RWA",2019,0.321857531261833,6.71338782569743,98,5
"north",51.11,30.93,1162,3.44201963545691,8.90021733413981,"RW81FL","RWA",2019,0.344201963545691,6.71338782569743,98,5
"south",48.72,27.29,1609,3.92805572841821,7.27354573847006,"RW81FL","RWA",2019,0.392805572841821,6.71338782569743,98,5
"west",40.71,21.57,1862,3.82886605646706,12.3852044352858,"RW81FL","RWA",2019,0.382886605646706,6.71338782569743,98,5
"dakar",88.47,58.92,1793,3.06637157737759,97.8644176619751,"SN4AFL","SEN",2005,0.306637157737759,6.88739552006753,84,-9
"diourbel",153.86,108.32,1211,3.07693086697435,15.2022066643663,"SN4AFL","SEN",2005,0.307693086697435,6.88739552006753,84,-9
"fatick",124.79,85.94,604,6.3837639942681,10.3395559027102,"SN4AFL","SEN",2005,0.63837639942681,6.88739552006753,84,-9
"kaolack",140.67,97.43,1333,10.4165213795182,18.1946037989279,"SN4AFL","SEN",2005,1.04165213795182,6.88739552006753,84,-9
"kolda",190.44,146.2,959,6.56549963084765,11.4654967013914,"SN4AFL","SEN",2005,0.656549963084765,6.88739552006753,84,-9
"louga",80.17,55.89,683,3.42796102296915,19.4998151266649,"SN4AFL","SEN",2005,0.342796102296915,6.88739552006753,84,-9
"matam",82.52,60.2,405,3.02596746020065,12.1094992394367,"SN4AFL","SEN",2005,0.302596746020065,6.88739552006753,84,-9
"saintlouis",88.6,62.36,644,3.92406354867401,30.5771405913578,"SN4AFL","SEN",2005,0.392406354867401,6.88739552006753,84,-9
"tambacounda",163.73,123.15,781,9.72645747895716,17.8946167357933,"SN4AFL","SEN",2005,0.972645747895716,6.88739552006753,84,-9
"dakar",53.3,27.23,2070,3.12710917280614,95.5429366290553,"SN61FL","SEN",2010,0.312710917280614,7.151394217519,89,-4
"diourbel",84.06,46.47,1302,3.61594172448669,11.8420690275186,"SN61FL","SEN",2010,0.361594172448669,7.151394217519,89,-4
"fatick",68.66,43.8,613,3.46314019096469,10.4423992143806,"SN61FL","SEN",2010,0.346314019096469,7.151394217519,89,-4
"kaffrine",78.07,48.69,499,4.5216832532732,11.5400200874231,"SN61FL","SEN",2010,0.45216832532732,7.151394217519,89,-4
"kaolack",77.3,49.08,932,3.23893787616815,26.798648133172,"SN61FL","SEN",2010,0.323893787616815,7.151394217519,89,-4
"kedougou",122.1,97.96,110,13.7039599776118,20.1910728435286,"SN61FL","SEN",2010,1.37039599776118,7.151394217519,89,-4
"kolda",123.2,93.46,607,6.86070856878332,15.5411767553836,"SN61FL","SEN",2010,0.686070856878332,7.151394217519,89,-4
"louga",73.25,33.36,777,2.72218741453055,16.6466386576188,"SN61FL","SEN",2010,0.272218741453055,7.151394217519,89,-4
"matam",68.82,37.11,465,5.5067623284474,25.2337856052974,"SN61FL","SEN",2010,0.55067623284474,7.151394217519,89,-4
"saintlouis",61.56,30.4,697,2.5007847836887,46.9630578175347,"SN61FL","SEN",2010,0.25007847836887,7.151394217519,89,-4
"sedhiou",96.4,64.41,405,3.39230767643423,13.9938698721383,"SN61FL","SEN",2010,0.339230767643423,7.151394217519,89,-4
"tambacounda",81.78,53.25,628,8.92139876039979,22.0331636643457,"SN61FL","SEN",2010,0.892139876039979,7.151394217519,89,-4
"ziguinchor",59.46,30.81,338,4.55174187900177,45.218887181069,"SN61FL","SEN",2010,0.455174187900177,7.151394217519,89,-4
"north",56.85,27.71,1077,2.20463745385534,23.3092646384292,"SN7IFL","SEN",2016,0.220463745385534,7.14396475532741,93,2
"south",85.94,55.21,1042,3.30879633018816,22.9498871669349,"SN7IFL","SEN",2016,0.330879633018816,7.14396475532741,93,2
"west",24.55,15.94,1918,2.94281268507951,76.4430158858444,"SN7IFL","SEN",2016,0.294281268507951,7.14396475532741,93,2
"dakar",35.92,11.92,2070,3.62409235747731,93.5440065138046,"SN7ZFL","SEN",2017,0.362409235747731,7.21138703030537,93,3
"diourbel",61.02,33.93,1492,1.98506490225831,13.1353361717815,"SN7ZFL","SEN",2017,0.198506490225832,7.21138703030537,93,3
"fatick",43.67,16.88,577,2.20352666455857,15.3696007864622,"SN7ZFL","SEN",2017,0.220352666455857,7.21138703030537,93,3
"kaffrine",49.2,23.76,621,1.79798629062198,14.1175838931897,"SN7ZFL","SEN",2017,0.179798629062198,7.21138703030537,93,3
"kaolack",48.46,20.22,764,2.18001797687808,31.3690288232302,"SN7ZFL","SEN",2017,0.218001797687808,7.21138703030537,93,3
"kedougou",61.1,35.61,136,4.68571662023675,26.4301276518466,"SN7ZFL","SEN",2017,0.468571662023675,7.21138703030537,93,3
"kolda",86.83,61.98,618,3.43871509352211,19.3804681343854,"SN7ZFL","SEN",2017,0.343871509352211,7.21138703030537,93,3
"louga",72.83,35.06,738,2.25898815475967,19.2774668425191,"SN7ZFL","SEN",2017,0.225898815475967,7.21138703030537,93,3
"matam",74.29,30.99,478,2.85919990010763,20.5761911207308,"SN7ZFL","SEN",2017,0.285919990010763,7.21138703030537,93,3
"saintlouis",58.93,21.62,696,2.58768738801668,40.4287295387608,"SN7ZFL","SEN",2017,0.258768738801668,7.21138703030537,93,3
"sedhiou",61.24,31.37,391,2.02617751896147,14.4746060821884,"SN7ZFL","SEN",2017,0.202617751896147,7.21138703030537,93,3
"tambacounda",67.15,44.76,696,3.13704391181796,17.9899788904376,"SN7ZFL","SEN",2017,0.313704391181796,7.21138703030537,93,3
"thies",53.78,26.03,1395,2.22865903484842,43.4503560545143,"SN7ZFL","SEN",2017,0.222865903484842,7.21138703030537,93,3
"ziguinchor",53.46,26.74,379,3.48043246121732,38.3113238885217,"SN7ZFL","SEN",2017,0.348043246121732,7.21138703030537,93,3
"dakar",26.96,7.32,1801,4.28637951137837,94.3507911011412,"SN8SFL","SEN",2023,0.428637951137837,7.43722631544053,92,9
"diourbel",53.16,25.16,1079,8.6062250634256,14.4405156609645,"SN8SFL","SEN",2023,0.86062250634256,7.43722631544053,92,9
"fatick",39.42,15.15,621,4.91607122105745,14.2043011202599,"SN8SFL","SEN",2023,0.491607122105745,7.43722631544053,92,9
"kaffrine",41.96,16.86,537,4.70913032832047,13.3451746835524,"SN8SFL","SEN",2023,0.470913032832047,7.43722631544053,92,9
"kaolack",19.55,13.95,743,4.73458138939439,29.6716979397775,"SN8SFL","SEN",2023,0.473458138939439,7.43722631544053,92,9
"kedougou",44.99,22.12,122,8.1143447620188,27.1426811765073,"SN8SFL","SEN",2023,0.81143447620188,7.43722631544053,92,9
"kolda",64.56,33.5,479,6.6463543761933,17.4764215821019,"SN8SFL","SEN",2023,0.66463543761933,7.43722631544053,92,9
"louga",55.68,22.12,559,9.04643109196248,18.6276828693716,"SN8SFL","SEN",2023,0.904643109196248,7.43722631544053,92,9
"matam",41.37,20.9,448,4.88831002323235,21.0241277709201,"SN8SFL","SEN",2023,0.488831002323235,7.43722631544053,92,9
"saintlouis",30.05,10.35,736,7.26028090164775,38.6116327215012,"SN8SFL","SEN",2023,0.726028090164775,7.43722631544053,92,9
"sedhiou",74.11,31.37,350,6.03754163421499,18.1832675410191,"SN8SFL","SEN",2023,0.603754163421499,7.43722631544053,92,9
"tambacounda",55.81,26.46,537,5.39513787719049,23.825753298431,"SN8SFL","SEN",2023,0.539513787719049,7.43722631544053,92,9
"thies",35.96,11.94,1273,6.53871121539247,43.4715261820842,"SN8SFL","SEN",2023,0.653871121539247,7.43722631544053,92,9
"ziguinchor",15.8,4,290,5.15942628948336,44.9363317732626,"SN8SFL","SEN",2023,0.515942628948336,7.43722631544053,92,9
"eastern",121.52,89.7,1151,60.4568257605564,20.0711403980333,"SL51FL","SLE",2008,6.04568257605564,6.55870691302346,77,-6
"northern",142.9,106.49,2774,47.4439737093873,16.8157162745444,"SL51FL","SLE",2008,4.74439737093873,6.55870691302346,77,-6
"southern",143.68,109.49,1271,49.0755404230641,16.9242113726085,"SL51FL","SLE",2008,4.90755404230641,6.55870691302346,77,-6
"western",149.39,105.81,801,24.1996642668586,88.7252772756064,"SL51FL","SLE",2008,2.41996642668586,6.55870691302346,77,-6
"eastern",178.75,138.78,3054,41.1233691826929,25.6258902843848,"SL61FL","SLE",2013,4.11233691826929,7.01882411878849,92,-1
"northern",146,115.51,4935,55.1996911879988,12.0099132161805,"SL61FL","SLE",2013,5.51996911879988,7.01882411878849,92,-1
"southern",140.37,100.37,2951,37.6862706575663,14.5712858988795,"SL61FL","SLE",2013,3.76862706575663,7.01882411878849,92,-1
"western",170.03,112.93,1546,30.0896416009994,90.5651116579029,"SL61FL","SLE",2013,3.00896416009994,7.01882411878849,92,-1
"eastern",117.47,86.12,2159,41.5616261172927,30.3944727271467,"SL7AFL","SLE",2019,4.15616261172927,6.73781181726417,95,5
"northern",107.66,82.65,2020,43.9766506569373,21.3859594240011,"SL7AFL","SLE",2019,4.39766506569373,6.73781181726417,95,5
"northwestern",151.05,112.06,1884,42.7669215174648,20.3776713425776,"SL7AFL","SLE",2019,4.27669215174648,6.73781181726417,95,5
"southern",121.36,97.94,2092,36.9291659300988,13.1189029768803,"SL7AFL","SLE",2019,3.69291659300988,6.73781181726417,95,5
"western",113.35,78.39,1758,18.9742468165367,96.3319504569809,"SL7AFL","SLE",2019,1.89742468165367,6.73781181726417,95,5
"freestate",48.11,15.63,163,0.250854925252497,85.7880050825005,"ZA71FL","ZAF",2016,0.0250854925252497,8.63962422644072,85,2
"gauteng",38.03,18.9,942,0.154435592912376,97.8298376279105,"ZA71FL","ZAF",2016,0.0154435592912376,8.63962422644072,85,2
"kwazulunatal",31.17,14.63,646,0.113395068128453,47.5827102577681,"ZA71FL","ZAF",2016,0.0113395068128453,8.63962422644072,85,2
"limpopo",30.73,16.63,342,0.128685499943125,16.2907751712999,"ZA71FL","ZAF",2016,0.0128685499943125,8.63962422644072,85,2
"mpumalanga",65.66,34.36,310,0.108793666159069,41.6866216460719,"ZA71FL","ZAF",2016,0.0108793666159069,8.63962422644072,85,2
"northwest",55.69,20.88,265,0.149719823869866,42.0188057691266,"ZA71FL","ZAF",2016,0.0149719823869866,8.63962422644072,85,2
"central",58.06,42.46,736,8.23022431462744,12.5714992554802,"TZ63FL","TZA",2010,0.823022431462744,6.60195017378459,91,-4
"eastern",93.31,48.3,887,15.356977737455,50.9333281165865,"TZ63FL","TZA",2010,1.5356977737455,6.60195017378459,91,-4
"lake",94.47,71.29,1577,13.4126682788617,14.7316683145399,"TZ63FL","TZA",2010,1.34126682788617,6.60195017378459,91,-4
"northern",53.9,27.86,1018,7.51415198178937,17.0368499541592,"TZ63FL","TZA",2010,0.751415198178937,6.60195017378459,91,-4
"southern",66.55,44.28,623,9.96574498054179,14.3920247295207,"TZ63FL","TZA",2010,0.996574498054179,6.60195017378459,91,-4
"southernhighlands",92.93,61.64,1067,6.12717900245367,15.6793515262068,"TZ63FL","TZA",2010,0.612717900245367,6.60195017378459,91,-4
"western",87.81,69.33,1560,7.57691336776077,13.1661685165381,"TZ63FL","TZA",2010,0.757691336776077,6.60195017378459,91,-4
"zanzibar",74.21,36.35,208,9.02289631271956,35.6712662371479,"TZ63FL","TZA",2010,0.902289631271956,6.60195017378459,91,-4
"central",52.31,26.2,1074,3.05272027391161,14.1150171770135,"TZ7BFL","TZA",2015,0.305272027391161,6.84495106036383,96,1
"eastern",81.78,42.58,1295,7.6884876436828,64.610605536351,"TZ7BFL","TZA",2015,0.76884876436828,6.84495106036383,96,1
"lake",75.62,56.2,2975,16.4298727241717,18.6979539151502,"TZ7BFL","TZA",2015,1.64298727241717,6.84495106036383,96,1
"northern",46.45,29.32,874,4.70953353708079,29.72009037326,"TZ7BFL","TZA",2015,0.470953353708079,6.84495106036383,96,1
"southern",57.18,16.06,398,18.4903787344032,20.4740669322405,"TZ7BFL","TZA",2015,1.84903787344032,6.84495106036383,96,1
"southernhighlands",52.45,23.74,523,8.01613447224215,27.1086698076138,"TZ7BFL","TZA",2015,0.801613447224215,6.84495106036383,96,1
"southwesthighlands",82.98,52.64,918,6.05283596904214,22.2808579802762,"TZ7BFL","TZA",2015,0.605283596904214,6.84495106036383,96,1
"western",58.66,38.41,1127,16.1660275142693,14.0662326513888,"TZ7BFL","TZA",2015,1.61660275142693,6.84495106036383,96,1
"zanzibar",50.59,24.13,241,3.61660767931202,27.0820667781737,"TZ7BFL","TZA",2015,0.361660767931202,6.84495106036383,96,1
"central",26.01,13.09,1050,6.06123765170369,15.1891191424156,"TZ82FL","TZA",2022,0.606123765170369,7.09632447016986,87,8
"eastern",71.34,20.51,1364,8.6821532287168,63.513359878774,"TZ82FL","TZA",2022,0.86821532287168,7.09632447016986,87,8
"lake",37.21,17.49,3431,8.88441887143253,25.4127071839087,"TZ82FL","TZA",2022,0.888441887143253,7.09632447016986,87,8
"northern",36.13,13.09,1099,7.94522000886493,19.3742417064057,"TZ82FL","TZA",2022,0.794522000886493,7.09632447016986,87,8
"southern",16.18,12.34,385,15.0652276586832,20.0352511748986,"TZ82FL","TZA",2022,1.50652276586832,7.09632447016986,87,8
"southernhighlands",58.25,22.96,546,8.57333000086179,24.0649636845596,"TZ82FL","TZA",2022,0.857333000086179,7.09632447016986,87,8
"southwesthighlands",49,30.44,969,6.68421095955214,24.5815349431326,"TZ82FL","TZA",2022,0.668421095955214,7.09632447016986,87,8
"western",50,24.88,1036,12.8103842947635,11.3916856080531,"TZ82FL","TZA",2022,1.28103842947635,7.09632447016986,87,8
"zanzibar",34.74,9.56,313,4.89340397138576,29.8725763347681,"TZ82FL","TZA",2022,0.489340397138576,7.09632447016986,87,8
"centrale",113.09,92.25,637,49.7373324868125,21.0152512947067,"TG61FL","TGO",2013,4.97373324868125,6.78637662489491,84,-1
"kara",108.04,88.71,811,58.1133996279354,18.1235239642292,"TG61FL","TGO",2013,5.81133996279354,6.78637662489491,84,-1
"plateaux",99.05,67.93,1650,48.4314461739552,14.3340935734924,"TG61FL","TGO",2013,4.84314461739552,6.78637662489491,84,-1
"savanes",93.65,71.63,955,38.9526845511112,13.0137578076347,"TG61FL","TGO",2013,3.89526845511112,6.78637662489491,84,-1
"central",135.03,105.34,2004,40.6220648257693,24.8408881310088,"UG41FL","UGA",2000,4.06220648257693,5.55315467725067,52,-14
"eastern",137.67,112.67,2085,52.0582632694432,7.68259257148121,"UG41FL","UGA",2000,5.20582632694432,5.55315467725067,52,-14
"northern",176.97,131.37,1200,58.730960932994,5.01463106437381,"UG41FL","UGA",2000,5.8730960932994,5.55315467725067,52,-14
"western",169.3,130.75,1783,47.8492533905535,3.12691974397783,"UG41FL","UGA",2000,4.78492533905535,5.55315467725067,52,-14
"central1",129.58,82.85,777,22.366575900048,4.59480031037413,"UG52FL","UGA",2006,2.2366575900048,5.84793550212137,64,-8
"central2",114.9,94.06,720,41.7924897673644,8.25879183750185,"UG52FL","UGA",2006,4.17924897673644,5.84793550212137,64,-8
"eastcentral",114.02,93.71,864,61.832532632374,5.83004937152725,"UG52FL","UGA",2006,6.1832532632374,5.84793550212137,64,-8
"eastern",97.45,79.05,1227,40.5504062705236,5.07600854365969,"UG52FL","UGA",2006,4.05504062705236,5.84793550212137,64,-8
"kampala",88.12,73.17,371,14.0546955542786,100,"UG52FL","UGA",2006,1.40546955542786,5.84793550212137,64,-8
"north",153.6,120.18,1405,46.749753916009,9.71182584877723,"UG52FL","UGA",2006,4.6749753916009,5.84793550212137,64,-8
"southwest",133.87,104.59,1000,28.0824153071544,6.34592705524522,"UG52FL","UGA",2006,2.80824153071544,5.84793550212137,64,-8
"western",137.43,109.54,1220,51.5932884685073,5.04834696605197,"UG52FL","UGA",2006,5.15932884685073,5.84793550212137,64,-8
"westnile",164.41,143.44,447,46.8360672470464,14.9779673328515,"UG52FL","UGA",2006,4.68360672470464,5.84793550212137,64,-8
