"iso3","regkey","year","coverage","coverage_confirmed"
"NGA","yobe",2010,0,0
"NGA","yobe",2011,0,0
"NGA","yobe",2012,0,0
"NGA","yobe",2013,0,0
"NGA","yobe",2014,0,0
"NGA","yobe",2015,0,0
"NGA","yobe",2016,0,0
"NGA","yobe",2017,0,0
"NGA","yobe",2018,0,0
"NGA","yobe",2019,0.322916666666667,0.322916666666667
"NGA","yobe",2020,1,1
"NGA","yobe",2021,1,1
"NGA","yobe",2022,1,1
"NGA","yobe",2023,1,1
"NGA","yobe",2024,1,1
"NGA","yobe",2025,1,1
"NGA","jigawa",2000,0,0
"NGA","jigawa",2001,0,0
"NGA","jigawa",2002,0,0
"NGA","jigawa",2003,0,0
"NGA","jigawa",2004,0,0
"NGA","jigawa",2005,0,0
"NGA","jigawa",2006,0,0
"NGA","jigawa",2007,0,0
"NGA","jigawa",2008,0,0
"NGA","jigawa",2009,0,0
"NGA","jigawa",2010,0,0
"NGA","jigawa",2011,0,0
"NGA","jigawa",2012,0,0
"NGA","jigawa",2013,0.0673076923076923,0.0673076923076923
"NGA","jigawa",2014,0.0673076923076923,0.0673076923076923
"NGA","jigawa",2015,0.0673076923076923,0.0673076923076923
"NGA","jigawa",2016,0.0673076923076923,0.0673076923076923
"NGA","jigawa",2017,0.0673076923076923,0.0673076923076923
"NGA","jigawa",2018,0.173076923076923,0.173076923076923
"NGA","jigawa",2019,1,1
"NGA","jigawa",2020,1,1
"NGA","jigawa",2021,1,1
"NGA","jigawa",2022,1,1
"NGA","jigawa",2023,1,1
"NGA","jigawa",2024,1,1
"NGA","jigawa",2025,1,1
"NGA","kaduna",2000,0,0
"NGA","kaduna",2001,0,0
"NGA","kaduna",2002,0,0
"NGA","kaduna",2003,0,0
"NGA","kaduna",2004,0,0
"NGA","kaduna",2005,0,0
"NGA","kaduna",2006,0,0
"NGA","kaduna",2007,0,0
"NGA","kaduna",2008,0,0
"NGA","kaduna",2009,0,0
"NGA","kaduna",2010,0,0
"NGA","kaduna",2011,0,0
"NGA","kaduna",2012,0,0
"NGA","kaduna",2013,0,0
"NGA","kaduna",2014,0,0
"NGA","kaduna",2015,0,0
"NGA","kaduna",2016,0,0
"NGA","kaduna",2017,0,0
"NGA","kaduna",2018,0,0
"NGA","kaduna",2019,0,0
"NGA","kaduna",2020,0,0
"NGA","kaduna",2021,1,1
"NGA","kaduna",2022,1,1
"NGA","kaduna",2023,1,1
"NGA","kaduna",2024,1,1
"NGA","kaduna",2025,1,1
"NGA","kano",2000,0,0
"NGA","kano",2001,0,0
"NGA","kano",2002,0,0
"NGA","kano",2003,0,0
"NGA","kano",2004,0,0
"NGA","kano",2005,0,0
"NGA","kano",2006,0,0
"NGA","kano",2007,0,0
"NGA","kano",2008,0,0
"NGA","kano",2009,0,0
"NGA","kano",2010,0,0
"NGA","kano",2011,0,0
"NGA","kano",2012,0,0
"NGA","kano",2013,0.0597014925373134,0.0597014925373134
"NGA","kano",2014,0.0597014925373134,0.0597014925373134
"NGA","kano",2015,0.0597014925373134,0.0597014925373134
"NGA","kano",2016,0.0597014925373134,0.0597014925373134
"NGA","kano",2017,0.0597014925373134,0.0597014925373134
"NGA","kano",2018,0.0597014925373134,0.0597014925373134
"NGA","kano",2019,0.0597014925373134,0.0597014925373134
"NGA","kano",2020,1,1
"NGA","kano",2021,1,1
"NGA","kano",2022,1,1
"NGA","kano",2023,1,1
"NGA","kano",2024,1,1
"NGA","kano",2025,1,1
"NGA","katsina",2000,0,0
"NGA","katsina",2001,0,0
"NGA","katsina",2002,0,0
"NGA","katsina",2003,0,0
"NGA","katsina",2004,0,0
"NGA","katsina",2005,0,0
"NGA","katsina",2006,0,0
"NGA","katsina",2007,0,0
"NGA","katsina",2008,0,0
"NGA","katsina",2009,0,0
"NGA","katsina",2010,0,0
"NGA","katsina",2011,0,0
"NGA","katsina",2012,0,0
"NGA","katsina",2013,0.162162162162162,0.162162162162162
"NGA","katsina",2014,0.162162162162162,0.162162162162162
"NGA","katsina",2015,0.162162162162162,0.162162162162162
"NGA","katsina",2016,0.162162162162162,0.162162162162162
"NGA","katsina",2017,0.162162162162162,0.162162162162162
"NGA","katsina",2018,0.162162162162162,0.162162162162162
"NGA","katsina",2019,0.27027027027027,0.27027027027027
"NGA","katsina",2020,1,1
"NGA","katsina",2021,1,1
"NGA","katsina",2022,1,1
"NGA","katsina",2023,1,1
"NGA","katsina",2024,1,1
"NGA","katsina",2025,1,1
"NGA","kebbi",2000,0,0
"NGA","kebbi",2001,0,0
"NGA","kebbi",2002,0,0
"NGA","kebbi",2003,0,0
"NGA","kebbi",2004,0,0
"NGA","kebbi",2005,0,0
"NGA","kebbi",2006,0,0
"NGA","kebbi",2007,0,0
"NGA","kebbi",2008,0,0
"NGA","kebbi",2009,0,0
"NGA","kebbi",2010,0,0
"NGA","kebbi",2011,0,0
"NGA","kebbi",2012,0,0
"NGA","kebbi",2013,0,0
"NGA","kebbi",2014,0,0
"NGA","kebbi",2015,0,0
"NGA","kebbi",2016,0,0
"NGA","kebbi",2017,0,0
"NGA","kebbi",2018,0,0
"NGA","kebbi",2019,0,0
"NGA","kebbi",2020,1,1
"NGA","kebbi",2021,1,1
"NGA","kebbi",2022,1,1
"NGA","kebbi",2023,1,1
"NGA","kebbi",2024,1,1
"NGA","kebbi",2025,1,1
"NGA","sokoto",2000,0,0
"NGA","sokoto",2001,0,0
"NGA","sokoto",2002,0,0
"NGA","sokoto",2003,0,0
"NGA","sokoto",2004,0,0
"NGA","sokoto",2005,0,0
"NGA","sokoto",2006,0,0
"NGA","sokoto",2007,0,0
"NGA","sokoto",2008,0,0
"NGA","sokoto",2009,0,0
"NGA","sokoto",2010,0,0
"NGA","sokoto",2011,0,0
"NGA","sokoto",2012,0,0
"NGA","sokoto",2013,0,0
"NGA","sokoto",2014,0,0
"NGA","sokoto",2015,0.4,0.4
"NGA","sokoto",2016,1,1
"NGA","sokoto",2017,1,1
"NGA","sokoto",2018,1,1
"NGA","sokoto",2019,1,1
"NGA","sokoto",2020,1,1
"NGA","sokoto",2021,1,1
"NGA","sokoto",2022,1,1
"NGA","sokoto",2023,1,1
"NGA","sokoto",2024,1,1
"NGA","sokoto",2025,1,1
"NGA","zamfara",2000,0,0
"NGA","zamfara",2001,0,0
"NGA","zamfara",2002,0,0
"NGA","zamfara",2003,0,0
"NGA","zamfara",2004,0,0
"NGA","zamfara",2005,0,0
"NGA","zamfara",2006,0,0
"NGA","zamfara",2007,0,0
"NGA","zamfara",2008,0,0
"NGA","zamfara",2009,0,0
"NGA","zamfara",2010,0,0
"NGA","zamfara",2011,0,0
"NGA","zamfara",2012,0,0
"NGA","zamfara",2013,0,0
