"baseline","country","variable","records","missing_before","missing_after","surveys","surveys_with_missing","surveys_affected","survey_years_affected","country_name"
"eligible_MAP","SLE","political_stability",156500,0,0,3,0,"","","Sierra Leone"
"eligible_MAP","SLE","hib3_pct",156500,24787,0,3,0,"","","Sierra Leone"
"eligible_MAP","SLE","pcv3_pct",156500,68259,0,3,0,"","","Sierra Leone"
"eligible_MAP","SLE","rotavirus_pct",156500,99420,0,3,0,"","","Sierra Leone"
"eligible_MAP","SLE","any_vaccine",156500,99420,0,3,0,"","","Sierra Leone"
"eligible_MAP","SLE","any_required",156500,99420,7383,3,1,"SL61FL","2013","Sierra Leone"
"eligible_MAP","STP","male_pct",10839,0,0,1,0,"","","Sao Tome and Principe"
"eligible_MAP","STP","multiple_birth_pct",10839,0,0,1,0,"","","Sao Tome and Principe"
"eligible_MAP","STP","mean_birth_order",10839,0,0,1,0,"","","Sao Tome and Principe"
"eligible_MAP","STP","mean_maternal_age_birth",10839,0,0,1,0,"","","Sao Tome and Principe"
"eligible_MAP","STP","mean_maternal_education_years",10839,0,0,1,0,"","","Sao Tome and Principe"
"eligible_MAP","STP","mean_wealth_quintile",10839,0,0,1,0,"","","Sao Tome and Principe"
"eligible_MAP","STP","urban_pct",10839,0,0,1,0,"","","Sao Tome and Principe"
"eligible_MAP","STP","dtp3_pct",10839,0,0,1,0,"","","Sao Tome and Principe"
"eligible_MAP","STP","measles_pct",10839,0,0,1,0,"","","Sao Tome and Principe"
"eligible_MAP","STP","facility_delivery_pct",10839,0,0,1,0,"","","Sao Tome and Principe"
"eligible_MAP","STP","exclusive_breastfeeding_pct",10839,0,0,1,0,"","","Sao Tome and Principe"
"eligible_MAP","STP","short_birth_interval_pct",10839,0,0,1,0,"","","Sao Tome and Principe"
"eligible_MAP","STP","improved_water_pct",10839,0,0,1,0,"","","Sao Tome and Principe"
"eligible_MAP","STP","improved_sanitation_pct",10839,0,0,1,0,"","","Sao Tome and Principe"
"eligible_MAP","STP","electricity_pct",10839,0,0,1,0,"","","Sao Tome and Principe"
"eligible_MAP","STP","log_hiv_incidence",10839,10839,10839,1,1,"ST51FL","2008","Sao Tome and Principe"
"eligible_MAP","STP","log_gdp_pc",10839,0,0,1,0,"","","Sao Tome and Principe"
"eligible_MAP","STP","log_health_expenditure_pc",10839,0,0,1,0,"","","Sao Tome and Principe"
"eligible_MAP","STP","political_stability",10839,0,0,1,0,"","","Sao Tome and Principe"
"eligible_MAP","STP","hib3_pct",10839,10839,0,1,0,"","","Sao Tome and Principe"
"eligible_MAP","STP","pcv3_pct",10839,10839,0,1,0,"","","Sao Tome and Principe"
"eligible_MAP","STP","rotavirus_pct",10839,10839,0,1,0,"","","Sao Tome and Principe"
"eligible_MAP","STP","any_vaccine",10839,10839,0,1,0,"","","Sao Tome and Principe"
"eligible_MAP","STP","any_required",10839,10839,10839,1,1,"ST51FL","2008","Sao Tome and Principe"
"previous_primary","SWZ","male_pct",10725,0,0,1,0,"","","Eswatini"
"previous_primary","SWZ","multiple_birth_pct",10725,0,0,1,0,"","","Eswatini"
"previous_primary","SWZ","mean_birth_order",10725,0,0,1,0,"","","Eswatini"
"previous_primary","SWZ","mean_maternal_age_birth",10725,0,0,1,0,"","","Eswatini"
"previous_primary","SWZ","mean_maternal_education_years",10725,0,0,1,0,"","","Eswatini"
"previous_primary","SWZ","mean_wealth_quintile",10725,0,0,1,0,"","","Eswatini"
"previous_primary","SWZ","urban_pct",10725,0,0,1,0,"","","Eswatini"
"previous_primary","SWZ","dtp3_pct",10725,0,0,1,0,"","","Eswatini"
"previous_primary","SWZ","measles_pct",10725,0,0,1,0,"","","Eswatini"
"previous_primary","SWZ","facility_delivery_pct",10725,0,0,1,0,"","","Eswatini"
"previous_primary","SWZ","exclusive_breastfeeding_pct",10725,0,0,1,0,"","","Eswatini"
"previous_primary","SWZ","short_birth_interval_pct",10725,0,0,1,0,"","","Eswatini"
"previous_primary","SWZ","improved_water_pct",10725,0,0,1,0,"","","Eswatini"
"previous_primary","SWZ","improved_sanitation_pct",10725,0,0,1,0,"","","Eswatini"
"previous_primary","SWZ","electricity_pct",10725,0,0,1,0,"","","Eswatini"
"previous_primary","SWZ","log_hiv_incidence",10725,0,0,1,0,"","","Eswatini"
"previous_primary","SWZ","log_gdp_pc",10725,0,0,1,0,"","","Eswatini"
"previous_primary","SWZ","log_health_expenditure_pc",10725,0,0,1,0,"","","Eswatini"
"previous_primary","SWZ","political_stability",10725,0,0,1,0,"","","Eswatini"
"previous_primary","SWZ","hib3_pct",10725,10725,0,1,0,"","","Eswatini"
"previous_primary","SWZ","pcv3_pct",10725,10725,0,1,0,"","","Eswatini"
"previous_primary","SWZ","rotavirus_pct",10725,10725,0,1,0,"","","Eswatini"
"previous_primary","SWZ","any_vaccine",10725,10725,0,1,0,"","","Eswatini"
"previous_primary","SWZ","any_required",10725,10725,0,1,0,"","","Eswatini"
"eligible_MAP","SWZ","male_pct",11268,0,0,1,0,"","","Eswatini"
"eligible_MAP","SWZ","multiple_birth_pct",11268,0,0,1,0,"","","Eswatini"
"eligible_MAP","SWZ","mean_birth_order",11268,0,0,1,0,"","","Eswatini"
"eligible_MAP","SWZ","mean_maternal_age_birth",11268,0,0,1,0,"","","Eswatini"
"eligible_MAP","SWZ","mean_maternal_education_years",11268,0,0,1,0,"","","Eswatini"
"eligible_MAP","SWZ","mean_wealth_quintile",11268,0,0,1,0,"","","Eswatini"
"eligible_MAP","SWZ","urban_pct",11268,0,0,1,0,"","","Eswatini"
"eligible_MAP","SWZ","dtp3_pct",11268,0,0,1,0,"","","Eswatini"
"eligible_MAP","SWZ","measles_pct",11268,0,0,1,0,"","","Eswatini"
"eligible_MAP","SWZ","facility_delivery_pct",11268,0,0,1,0,"","","Eswatini"
"eligible_MAP","SWZ","exclusive_breastfeeding_pct",11268,0,0,1,0,"","","Eswatini"
"eligible_MAP","SWZ","short_birth_interval_pct",11268,0,0,1,0,"","","Eswatini"
"eligible_MAP","SWZ","improved_water_pct",11268,0,0,1,0,"","","Eswatini"
"eligible_MAP","SWZ","improved_sanitation_pct",11268,0,0,1,0,"","","Eswatini"
"eligible_MAP","SWZ","electricity_pct",11268,0,0,1,0,"","","Eswatini"
"eligible_MAP","SWZ","log_hiv_incidence",11268,0,0,1,0,"","","Eswatini"
"eligible_MAP","SWZ","log_gdp_pc",11268,0,0,1,0,"","","Eswatini"
"eligible_MAP","SWZ","log_health_expenditure_pc",11268,0,0,1,0,"","","Eswatini"
"eligible_MAP","SWZ","political_stability",11268,529,529,1,1,"SZ51FL","2006","Eswatini"
"eligible_MAP","SWZ","hib3_pct",11268,11268,0,1,0,"","","Eswatini"
"eligible_MAP","SWZ","pcv3_pct",11268,11268,0,1,0,"","","Eswatini"
"eligible_MAP","SWZ","rotavirus_pct",11268,11268,0,1,0,"","","Eswatini"
"eligible_MAP","SWZ","any_vaccine",11268,11268,0,1,0,"","","Eswatini"
"eligible_MAP","SWZ","any_required",11268,11268,529,1,1,"SZ51FL","2006","Eswatini"
"previous_primary","TCD","male_pct",128699,0,0,2,0,"","","Chad"
"previous_primary","TCD","multiple_birth_pct",128699,0,0,2,0,"","","Chad"
"previous_primary","TCD","mean_birth_order",128699,0,0,2,0,"","","Chad"
"previous_primary","TCD","mean_maternal_age_birth",128699,0,0,2,0,"","","Chad"
"previous_primary","TCD","mean_maternal_education_years",128699,0,0,2,0,"","","Chad"
"previous_primary","TCD","mean_wealth_quintile",128699,0,0,2,0,"","","Chad"
"previous_primary","TCD","urban_pct",128699,0,0,2,0,"","","Chad"
"previous_primary","TCD","dtp3_pct",128699,0,0,2,0,"","","Chad"
"previous_primary","TCD","measles_pct",128699,0,0,2,0,"","","Chad"
"previous_primary","TCD","facility_delivery_pct",128699,0,0,2,0,"","","Chad"
"previous_primary","TCD","exclusive_breastfeeding_pct",128699,22684,22684,2,1,"TD41FL","2004","Chad"
"previous_primary","TCD","short_birth_interval_pct",128699,0,0,2,0,"","","Chad"
"previous_primary","TCD","improved_water_pct",128699,0,0,2,0,"","","Chad"
"previous_primary","TCD","improved_sanitation_pct",128699,0,0,2,0,"","","Chad"
"previous_primary","TCD","electricity_pct",128699,0,0,2,0,"","","Chad"
"previous_primary","TCD","log_hiv_incidence",128699,0,0,2,0,"","","Chad"
"previous_primary","TCD","log_gdp_pc",128699,0,0,2,0,"","","Chad"
"previous_primary","TCD","log_health_expenditure_pc",128699,0,0,2,0,"","","Chad"
"previous_primary","TCD","political_stability",128699,0,0,2,0,"","","Chad"
"previous_primary","TCD","hib3_pct",128699,22684,0,2,0,"","","Chad"
"previous_primary","TCD","pcv3_pct",128699,128699,0,2,0,"","","Chad"
"previous_primary","TCD","rotavirus_pct",128699,128699,0,2,0,"","","Chad"
"previous_primary","TCD","any_vaccine",128699,128699,0,2,0,"","","Chad"
"previous_primary","TCD","any_required",128699,128699,22684,2,1,"TD41FL","2004","Chad"
"eligible_MAP","TCD","male_pct",136069,0,0,2,0,"","","Chad"
"eligible_MAP","TCD","multiple_birth_pct",136069,0,0,2,0,"","","Chad"
"eligible_MAP","TCD","mean_birth_order",136069,0,0,2,0,"","","Chad"
"eligible_MAP","TCD","mean_maternal_age_birth",136069,0,0,2,0,"","","Chad"
"eligible_MAP","TCD","mean_maternal_education_years",136069,0,0,2,0,"","","Chad"
"eligible_MAP","TCD","mean_wealth_quintile",136069,0,0,2,0,"","","Chad"
"eligible_MAP","TCD","urban_pct",136069,0,0,2,0,"","","Chad"
"eligible_MAP","TCD","dtp3_pct",136069,0,0,2,0,"","","Chad"
"eligible_MAP","TCD","measles_pct",136069,0,0,2,0,"","","Chad"
"eligible_MAP","TCD","facility_delivery_pct",136069,0,0,2,0,"","","Chad"
"eligible_MAP","TCD","exclusive_breastfeeding_pct",136069,29949,29949,2,1,"TD41FL","2004","Chad"
"eligible_MAP","TCD","short_birth_interval_pct",136069,0,0,2,0,"","","Chad"
"eligible_MAP","TCD","improved_water_pct",136069,0,0,2,0,"","","Chad"
"eligible_MAP","TCD","improved_sanitation_pct",136069,0,0,2,0,"","","Chad"
"eligible_MAP","TCD","electricity_pct",136069,0,0,2,0,"","","Chad"
"eligible_MAP","TCD","log_hiv_incidence",136069,0,0,2,0,"","","Chad"
"eligible_MAP","TCD","log_gdp_pc",136069,0,0,2,0,"","","Chad"
"eligible_MAP","TCD","log_health_expenditure_pc",136069,0,0,2,0,"","","Chad"
"eligible_MAP","TCD","political_stability",136069,7251,7251,2,1,"TD41FL","2004","Chad"
"eligible_MAP","TCD","hib3_pct",136069,29949,0,2,0,"","","Chad"
"eligible_MAP","TCD","pcv3_pct",136069,136069,0,2,0,"","","Chad"
"eligible_MAP","TCD","rotavirus_pct",136069,136069,0,2,0,"","","Chad"
"eligible_MAP","TCD","any_vaccine",136069,136069,0,2,0,"","","Chad"
"eligible_MAP","TCD","any_required",136069,136069,29949,2,1,"TD41FL","2004","Chad"
"previous_primary","TGO","male_pct",35836,0,0,1,0,"","","Togo"
"previous_primary","TGO","multiple_birth_pct",35836,0,0,1,0,"","","Togo"
"previous_primary","TGO","mean_birth_order",35836,0,0,1,0,"","","Togo"
"previous_primary","TGO","mean_maternal_age_birth",35836,0,0,1,0,"","","Togo"
"previous_primary","TGO","mean_maternal_education_years",35836,0,0,1,0,"","","Togo"
"previous_primary","TGO","mean_wealth_quintile",35836,0,0,1,0,"","","Togo"
"previous_primary","TGO","urban_pct",35836,0,0,1,0,"","","Togo"
"previous_primary","TGO","dtp3_pct",35836,0,0,1,0,"","","Togo"
"previous_primary","TGO","measles_pct",35836,0,0,1,0,"","","Togo"
"previous_primary","TGO","facility_delivery_pct",35836,0,0,1,0,"","","Togo"
"previous_primary","TGO","exclusive_breastfeeding_pct",35836,0,0,1,0,"","","Togo"
"previous_primary","TGO","short_birth_interval_pct",35836,0,0,1,0,"","","Togo"
"previous_primary","TGO","improved_water_pct",35836,0,0,1,0,"","","Togo"
"previous_primary","TGO","improved_sanitation_pct",35836,0,0,1,0,"","","Togo"
"previous_primary","TGO","electricity_pct",35836,0,0,1,0,"","","Togo"
"previous_primary","TGO","log_hiv_incidence",35836,0,0,1,0,"","","Togo"
"previous_primary","TGO","log_gdp_pc",35836,0,0,1,0,"","","Togo"
"previous_primary","TGO","log_health_expenditure_pc",35836,0,0,1,0,"","","Togo"
"previous_primary","TGO","political_stability",35836,0,0,1,0,"","","Togo"
"previous_primary","TGO","hib3_pct",35836,0,0,1,0,"","","Togo"
"previous_primary","TGO","pcv3_pct",35836,35772,0,1,0,"","","Togo"
"previous_primary","TGO","rotavirus_pct",35836,35772,0,1,0,"","","Togo"
"previous_primary","TGO","any_vaccine",35836,35772,0,1,0,"","","Togo"
"previous_primary","TGO","any_required",35836,35772,0,1,0,"","","Togo"
"eligible_MAP","TGO","male_pct",35856,0,0,1,0,"","","Togo"
"eligible_MAP","TGO","multiple_birth_pct",35856,0,0,1,0,"","","Togo"
"eligible_MAP","TGO","mean_birth_order",35856,0,0,1,0,"","","Togo"
"eligible_MAP","TGO","mean_maternal_age_birth",35856,0,0,1,0,"","","Togo"
"eligible_MAP","TGO","mean_maternal_education_years",35856,0,0,1,0,"","","Togo"
"eligible_MAP","TGO","mean_wealth_quintile",35856,0,0,1,0,"","","Togo"
"eligible_MAP","TGO","urban_pct",35856,0,0,1,0,"","","Togo"
"eligible_MAP","TGO","dtp3_pct",35856,0,0,1,0,"","","Togo"
"eligible_MAP","TGO","measles_pct",35856,0,0,1,0,"","","Togo"
"eligible_MAP","TGO","facility_delivery_pct",35856,0,0,1,0,"","","Togo"
"eligible_MAP","TGO","exclusive_breastfeeding_pct",35856,0,0,1,0,"","","Togo"
"eligible_MAP","TGO","short_birth_interval_pct",35856,0,0,1,0,"","","Togo"
"eligible_MAP","TGO","improved_water_pct",35856,0,0,1,0,"","","Togo"
"eligible_MAP","TGO","improved_sanitation_pct",35856,0,0,1,0,"","","Togo"
"eligible_MAP","TGO","electricity_pct",35856,0,0,1,0,"","","Togo"
"eligible_MAP","TGO","log_hiv_incidence",35856,0,0,1,0,"","","Togo"
"eligible_MAP","TGO","log_gdp_pc",35856,0,0,1,0,"","","Togo"
"eligible_MAP","TGO","log_health_expenditure_pc",35856,0,0,1,0,"","","Togo"
"eligible_MAP","TGO","political_stability",35856,0,0,1,0,"","","Togo"
"eligible_MAP","TGO","hib3_pct",35856,0,0,1,0,"","","Togo"
"eligible_MAP","TGO","pcv3_pct",35856,35792,0,1,0,"","","Togo"
"eligible_MAP","TGO","rotavirus_pct",35856,35792,0,1,0,"","","Togo"
"eligible_MAP","TGO","any_vaccine",35856,35792,0,1,0,"","","Togo"
"eligible_MAP","TGO","any_required",35856,35792,0,1,0,"","","Togo"
"previous_primary","TZA","male_pct",198977,0,0,4,0,"","","United Republic of Tanzania"
"previous_primary","TZA","multiple_birth_pct",198977,0,0,4,0,"","","United Republic of Tanzania"
"previous_primary","TZA","mean_birth_order",198977,0,0,4,0,"","","United Republic of Tanzania"
"previous_primary","TZA","mean_maternal_age_birth",198977,0,0,4,0,"","","United Republic of Tanzania"
"previous_primary","TZA","mean_maternal_education_years",198977,0,0,4,0,"","","United Republic of Tanzania"
"previous_primary","TZA","mean_wealth_quintile",198977,0,0,4,0,"","","United Republic of Tanzania"
"previous_primary","TZA","urban_pct",198977,0,0,4,0,"","","United Republic of Tanzania"
"previous_primary","TZA","dtp3_pct",198977,0,0,4,0,"","","United Republic of Tanzania"
"previous_primary","TZA","measles_pct",198977,0,0,4,0,"","","United Republic of Tanzania"
"previous_primary","TZA","facility_delivery_pct",198977,0,0,4,0,"","","United Republic of Tanzania"
"previous_primary","TZA","exclusive_breastfeeding_pct",198977,35214,35214,4,1,"TZ4IFL","2004","United Republic of Tanzania"
"previous_primary","TZA","short_birth_interval_pct",198977,0,0,4,0,"","","United Republic of Tanzania"
"previous_primary","TZA","improved_water_pct",198977,0,0,4,0,"","","United Republic of Tanzania"
"previous_primary","TZA","improved_sanitation_pct",198977,0,0,4,0,"","","United Republic of Tanzania"
"previous_primary","TZA","electricity_pct",198977,0,0,4,0,"","","United Republic of Tanzania"
"previous_primary","TZA","log_hiv_incidence",198977,0,0,4,0,"","","United Republic of Tanzania"
"previous_primary","TZA","log_gdp_pc",198977,0,0,4,0,"","","United Republic of Tanzania"
"previous_primary","TZA","log_health_expenditure_pc",198977,0,0,4,0,"","","United Republic of Tanzania"
"previous_primary","TZA","political_stability",198977,0,0,4,0,"","","United Republic of Tanzania"
"previous_primary","TZA","hib3_pct",198977,74738,0,4,0,"","","United Republic of Tanzania"
"previous_primary","TZA","pcv3_pct",198977,107108,0,4,0,"","","United Republic of Tanzania"
"previous_primary","TZA","rotavirus_pct",198977,107108,0,4,0,"","","United Republic of Tanzania"
"previous_primary","TZA","any_vaccine",198977,107108,0,4,0,"","","United Republic of Tanzania"
"previous_primary","TZA","any_required",198977,107108,35214,4,1,"TZ4IFL","2004","United Republic of Tanzania"
"eligible_MAP","TZA","male_pct",209359,0,0,4,0,"","","United Republic of Tanzania"
"eligible_MAP","TZA","multiple_birth_pct",209359,0,0,4,0,"","","United Republic of Tanzania"
"eligible_MAP","TZA","mean_birth_order",209359,0,0,4,0,"","","United Republic of Tanzania"
"eligible_MAP","TZA","mean_maternal_age_birth",209359,0,0,4,0,"","","United Republic of Tanzania"
"eligible_MAP","TZA","mean_maternal_education_years",209359,0,0,4,0,"","","United Republic of Tanzania"
"eligible_MAP","TZA","mean_wealth_quintile",209359,0,0,4,0,"","","United Republic of Tanzania"
"eligible_MAP","TZA","urban_pct",209359,0,0,4,0,"","","United Republic of Tanzania"
"eligible_MAP","TZA","dtp3_pct",209359,0,0,4,0,"","","United Republic of Tanzania"
"eligible_MAP","TZA","measles_pct",209359,0,0,4,0,"","","United Republic of Tanzania"
"eligible_MAP","TZA","facility_delivery_pct",209359,0,0,4,0,"","","United Republic of Tanzania"
"eligible_MAP","TZA","exclusive_breastfeeding_pct",209359,45594,45594,4,1,"TZ4IFL","2004","United Republic of Tanzania"
"eligible_MAP","TZA","short_birth_interval_pct",209359,0,0,4,0,"","","United Republic of Tanzania"
"eligible_MAP","TZA","improved_water_pct",209359,0,0,4,0,"","","United Republic of Tanzania"
"eligible_MAP","TZA","improved_sanitation_pct",209359,0,0,4,0,"","","United Republic of Tanzania"
"eligible_MAP","TZA","electricity_pct",209359,0,0,4,0,"","","United Republic of Tanzania"
"eligible_MAP","TZA","log_hiv_incidence",209359,0,0,4,0,"","","United Republic of Tanzania"
"eligible_MAP","TZA","log_gdp_pc",209359,0,0,4,0,"","","United Republic of Tanzania"
"eligible_MAP","TZA","log_health_expenditure_pc",209359,0,0,4,0,"","","United Republic of Tanzania"
"eligible_MAP","TZA","political_stability",209359,10380,10380,4,1,"TZ4IFL","2004","United Republic of Tanzania"
"eligible_MAP","TZA","hib3_pct",209359,85118,0,4,0,"","","United Republic of Tanzania"
"eligible_MAP","TZA","pcv3_pct",209359,117490,0,4,0,"","","United Republic of Tanzania"
"eligible_MAP","TZA","rotavirus_pct",209359,117490,0,4,0,"","","United Republic of Tanzania"
"eligible_MAP","TZA","any_vaccine",209359,117490,0,4,0,"","","United Republic of Tanzania"
"eligible_MAP","TZA","any_required",209359,117490,45594,4,1,"TZ4IFL","2004","United Republic of Tanzania"
"eligible_MAP","UGA","male_pct",190215,0,0,5,0,"","","Uganda"
"eligible_MAP","UGA","multiple_birth_pct",190215,0,0,5,0,"","","Uganda"
"eligible_MAP","UGA","mean_birth_order",190215,0,0,5,0,"","","Uganda"
"eligible_MAP","UGA","mean_maternal_age_birth",190215,0,0,5,0,"","","Uganda"
"eligible_MAP","UGA","mean_maternal_education_years",190215,0,0,5,0,"","","Uganda"
"eligible_MAP","UGA","mean_wealth_quintile",190215,3417,3417,5,1,"UG41FL","2000","Uganda"
"eligible_MAP","UGA","urban_pct",190215,0,0,5,0,"","","Uganda"
"eligible_MAP","UGA","dtp3_pct",190215,0,0,5,0,"","","Uganda"
"eligible_MAP","UGA","measles_pct",190215,0,0,5,0,"","","Uganda"
"eligible_MAP","UGA","facility_delivery_pct",190215,30743,30743,5,2,"UG52FL; UG5AFL","2006; 2009","Uganda"
"eligible_MAP","UGA","exclusive_breastfeeding_pct",190215,24074,24074,5,2,"UG41FL; UG5AFL","2000; 2009","Uganda"
"eligible_MAP","UGA","short_birth_interval_pct",190215,15345,15345,5,2,"UG52FL; UG5AFL","2006; 2009","Uganda"
"eligible_MAP","UGA","improved_water_pct",190215,15345,15345,5,2,"UG52FL; UG5AFL","2006; 2009","Uganda"
"eligible_MAP","UGA","improved_sanitation_pct",190215,15345,15345,5,2,"UG52FL; UG5AFL","2006; 2009","Uganda"
"eligible_MAP","UGA","electricity_pct",190215,15345,15345,5,2,"UG52FL; UG5AFL","2006; 2009","Uganda"
"eligible_MAP","UGA","log_hiv_incidence",190215,0,0,5,0,"","","Uganda"
"eligible_MAP","UGA","log_gdp_pc",190215,0,0,5,0,"","","Uganda"
"eligible_MAP","UGA","log_health_expenditure_pc",190215,0,0,5,0,"","","Uganda"
"eligible_MAP","UGA","political_stability",190215,4709,4709,5,2,"UG41FL; UG52FL","2000; 2006","Uganda"
"eligible_MAP","UGA","hib3_pct",190215,8097,0,5,0,"","","Uganda"
"eligible_MAP","UGA","pcv3_pct",190215,154881,0,5,0,"","","Uganda"
"eligible_MAP","UGA","rotavirus_pct",190215,190215,0,5,0,"","","Uganda"
"eligible_MAP","UGA","any_vaccine",190215,190215,0,5,0,"","","Uganda"
"eligible_MAP","UGA","any_required",190215,190215,37854,5,3,"UG41FL; UG52FL; UG5AFL","2000; 2006; 2009","Uganda"
"previous_primary","UGA","male_pct",121275,0,0,4,0,"","","Uganda"
"previous_primary","UGA","multiple_birth_pct",121275,0,0,4,0,"","","Uganda"
"previous_primary","UGA","mean_birth_order",121275,0,0,4,0,"","","Uganda"
"previous_primary","UGA","mean_maternal_age_birth",121275,0,0,4,0,"","","Uganda"
"previous_primary","UGA","mean_maternal_education_years",121275,0,0,4,0,"","","Uganda"
"previous_primary","UGA","mean_wealth_quintile",121275,0,0,4,0,"","","Uganda"
"previous_primary","UGA","urban_pct",121275,0,0,4,0,"","","Uganda"
"previous_primary","UGA","dtp3_pct",121275,0,0,4,0,"","","Uganda"
"previous_primary","UGA","measles_pct",121275,0,0,4,0,"","","Uganda"
"previous_primary","UGA","facility_delivery_pct",121275,29746,29746,4,2,"UG52FL; UG5AFL","2006; 2009","Uganda"
"previous_primary","UGA","exclusive_breastfeeding_pct",121275,20657,20657,4,1,"UG5AFL","2009","Uganda"
"previous_primary","UGA","short_birth_interval_pct",121275,14348,14348,4,2,"UG52FL; UG5AFL","2006; 2009","Uganda"
"previous_primary","UGA","improved_water_pct",121275,14348,14348,4,2,"UG52FL; UG5AFL","2006; 2009","Uganda"
"previous_primary","UGA","improved_sanitation_pct",121275,14348,14348,4,2,"UG52FL; UG5AFL","2006; 2009","Uganda"
"previous_primary","UGA","electricity_pct",121275,14348,14348,4,2,"UG52FL; UG5AFL","2006; 2009","Uganda"
"previous_primary","UGA","log_hiv_incidence",121275,0,0,4,0,"","","Uganda"
"previous_primary","UGA","log_gdp_pc",121275,0,0,4,0,"","","Uganda"
"previous_primary","UGA","log_health_expenditure_pc",121275,0,0,4,0,"","","Uganda"
"previous_primary","UGA","political_stability",121275,0,0,4,0,"","","Uganda"
"previous_primary","UGA","hib3_pct",121275,0,0,4,0,"","","Uganda"
"previous_primary","UGA","pcv3_pct",121275,114578,0,4,0,"","","Uganda"
"previous_primary","UGA","rotavirus_pct",121275,121275,0,4,0,"","","Uganda"
"previous_primary","UGA","any_vaccine",121275,121275,0,4,0,"","","Uganda"
"previous_primary","UGA","any_required",121275,121275,29746,4,2,"UG52FL; UG5AFL","2006; 2009","Uganda"
"previous_primary","ZAF","male_pct",15260,0,0,1,0,"","","South Africa"
"previous_primary","ZAF","multiple_birth_pct",15260,0,0,1,0,"","","South Africa"
"previous_primary","ZAF","mean_birth_order",15260,0,0,1,0,"","","South Africa"
"previous_primary","ZAF","mean_maternal_age_birth",15260,0,0,1,0,"","","South Africa"
"previous_primary","ZAF","mean_maternal_education_years",15260,0,0,1,0,"","","South Africa"
"previous_primary","ZAF","mean_wealth_quintile",15260,0,0,1,0,"","","South Africa"
"previous_primary","ZAF","urban_pct",15260,0,0,1,0,"","","South Africa"
"previous_primary","ZAF","dtp3_pct",15260,0,0,1,0,"","","South Africa"
"previous_primary","ZAF","measles_pct",15260,0,0,1,0,"","","South Africa"
"previous_primary","ZAF","facility_delivery_pct",15260,0,0,1,0,"","","South Africa"
"previous_primary","ZAF","exclusive_breastfeeding_pct",15260,0,0,1,0,"","","South Africa"
"previous_primary","ZAF","short_birth_interval_pct",15260,0,0,1,0,"","","South Africa"
"previous_primary","ZAF","improved_water_pct",15260,0,0,1,0,"","","South Africa"
"previous_primary","ZAF","improved_sanitation_pct",15260,0,0,1,0,"","","South Africa"
"previous_primary","ZAF","electricity_pct",15260,0,0,1,0,"","","South Africa"
"previous_primary","ZAF","log_hiv_incidence",15260,0,0,1,0,"","","South Africa"
"previous_primary","ZAF","log_gdp_pc",15260,0,0,1,0,"","","South Africa"
"previous_primary","ZAF","log_health_expenditure_pc",15260,0,0,1,0,"","","South Africa"
"previous_primary","ZAF","political_stability",15260,0,0,1,0,"","","South Africa"
"previous_primary","ZAF","hib3_pct",15260,0,0,1,0,"","","South Africa"
"previous_primary","ZAF","pcv3_pct",15260,0,0,1,0,"","","South Africa"
"previous_primary","ZAF","rotavirus_pct",15260,0,0,1,0,"","","South Africa"
"previous_primary","ZAF","any_vaccine",15260,0,0,1,0,"","","South Africa"
"previous_primary","ZAF","any_required",15260,0,0,1,0,"","","South Africa"
"eligible_MAP","ZAF","male_pct",15261,0,0,1,0,"","","South Africa"
"eligible_MAP","ZAF","multiple_birth_pct",15261,0,0,1,0,"","","South Africa"
"eligible_MAP","ZAF","mean_birth_order",15261,0,0,1,0,"","","South Africa"
"eligible_MAP","ZAF","mean_maternal_age_birth",15261,0,0,1,0,"","","South Africa"
"eligible_MAP","ZAF","mean_maternal_education_years",15261,0,0,1,0,"","","South Africa"
"eligible_MAP","ZAF","mean_wealth_quintile",15261,0,0,1,0,"","","South Africa"
"eligible_MAP","ZAF","urban_pct",15261,0,0,1,0,"","","South Africa"
"eligible_MAP","ZAF","dtp3_pct",15261,0,0,1,0,"","","South Africa"
"eligible_MAP","ZAF","measles_pct",15261,0,0,1,0,"","","South Africa"
"eligible_MAP","ZAF","facility_delivery_pct",15261,0,0,1,0,"","","South Africa"
"eligible_MAP","ZAF","exclusive_breastfeeding_pct",15261,0,0,1,0,"","","South Africa"
"eligible_MAP","ZAF","short_birth_interval_pct",15261,0,0,1,0,"","","South Africa"
"eligible_MAP","ZAF","improved_water_pct",15261,0,0,1,0,"","","South Africa"
"eligible_MAP","ZAF","improved_sanitation_pct",15261,0,0,1,0,"","","South Africa"
"eligible_MAP","ZAF","electricity_pct",15261,0,0,1,0,"","","South Africa"
"eligible_MAP","ZAF","log_hiv_incidence",15261,0,0,1,0,"","","South Africa"
"eligible_MAP","ZAF","log_gdp_pc",15261,0,0,1,0,"","","South Africa"
"eligible_MAP","ZAF","log_health_expenditure_pc",15261,0,0,1,0,"","","South Africa"
"eligible_MAP","ZAF","political_stability",15261,0,0,1,0,"","","South Africa"
"eligible_MAP","ZAF","hib3_pct",15261,0,0,1,0,"","","South Africa"
"eligible_MAP","ZAF","pcv3_pct",15261,0,0,1,0,"","","South Africa"
"eligible_MAP","ZAF","rotavirus_pct",15261,0,0,1,0,"","","South Africa"
"eligible_MAP","ZAF","any_vaccine",15261,0,0,1,0,"","","South Africa"
