"baseline","survey","country","survey_year","variable","records","missing_before","missing_after","resolved_records"
"eligible_MAP","NG61FL","NGA","2010","electricity_pct",32266,0,0,0
"eligible_MAP","NG61FL","NGA","2010","log_hiv_incidence",32266,0,0,0
"eligible_MAP","NG61FL","NGA","2010","log_gdp_pc",32266,0,0,0
"eligible_MAP","NG61FL","NGA","2010","log_health_expenditure_pc",32266,0,0,0
"eligible_MAP","NG61FL","NGA","2010","political_stability",32266,0,0,0
"eligible_MAP","NG61FL","NGA","2010","hib3_pct",32266,32266,0,32266
"eligible_MAP","NG61FL","NGA","2010","pcv3_pct",32266,32266,0,32266
"eligible_MAP","NG61FL","NGA","2010","rotavirus_pct",32266,32266,0,32266
"eligible_MAP","NG61FL","NGA","2010","any_vaccine",32266,32266,0,32266
"eligible_MAP","NG61FL","NGA","2010","any_required",32266,32266,32266,0
"previous_primary","NG6AFL","NGA","2013","male_pct",177691,0,0,0
"previous_primary","NG6AFL","NGA","2013","multiple_birth_pct",177691,0,0,0
"previous_primary","NG6AFL","NGA","2013","mean_birth_order",177691,0,0,0
"previous_primary","NG6AFL","NGA","2013","mean_maternal_age_birth",177691,0,0,0
"previous_primary","NG6AFL","NGA","2013","mean_maternal_education_years",177691,0,0,0
"previous_primary","NG6AFL","NGA","2013","mean_wealth_quintile",177691,0,0,0
"previous_primary","NG6AFL","NGA","2013","urban_pct",177691,0,0,0
"previous_primary","NG6AFL","NGA","2013","dtp3_pct",177691,0,0,0
"previous_primary","NG6AFL","NGA","2013","measles_pct",177691,0,0,0
"previous_primary","NG6AFL","NGA","2013","facility_delivery_pct",177691,0,0,0
"previous_primary","NG6AFL","NGA","2013","exclusive_breastfeeding_pct",177691,0,0,0
"previous_primary","NG6AFL","NGA","2013","short_birth_interval_pct",177691,0,0,0
"previous_primary","NG6AFL","NGA","2013","improved_water_pct",177691,0,0,0
"previous_primary","NG6AFL","NGA","2013","improved_sanitation_pct",177691,0,0,0
"previous_primary","NG6AFL","NGA","2013","electricity_pct",177691,0,0,0
"previous_primary","NG6AFL","NGA","2013","log_hiv_incidence",177691,0,0,0
"previous_primary","NG6AFL","NGA","2013","log_gdp_pc",177691,0,0,0
"previous_primary","NG6AFL","NGA","2013","log_health_expenditure_pc",177691,0,0,0
"previous_primary","NG6AFL","NGA","2013","political_stability",177691,0,0,0
"previous_primary","NG6AFL","NGA","2013","hib3_pct",177691,148079,0,148079
"previous_primary","NG6AFL","NGA","2013","pcv3_pct",177691,177691,0,177691
"previous_primary","NG6AFL","NGA","2013","rotavirus_pct",177691,177691,0,177691
"previous_primary","NG6AFL","NGA","2013","any_vaccine",177691,177691,0,177691
"previous_primary","NG6AFL","NGA","2013","any_required",177691,177691,0,177691
"eligible_MAP","NG6AFL","NGA","2013","male_pct",177779,0,0,0
"eligible_MAP","NG6AFL","NGA","2013","multiple_birth_pct",177779,0,0,0
"eligible_MAP","NG6AFL","NGA","2013","mean_birth_order",177779,0,0,0
"eligible_MAP","NG6AFL","NGA","2013","mean_maternal_age_birth",177779,0,0,0
"eligible_MAP","NG6AFL","NGA","2013","mean_maternal_education_years",177779,0,0,0
"eligible_MAP","NG6AFL","NGA","2013","mean_wealth_quintile",177779,0,0,0
"eligible_MAP","NG6AFL","NGA","2013","urban_pct",177779,0,0,0
"eligible_MAP","NG6AFL","NGA","2013","dtp3_pct",177779,0,0,0
"eligible_MAP","NG6AFL","NGA","2013","measles_pct",177779,0,0,0
"eligible_MAP","NG6AFL","NGA","2013","facility_delivery_pct",177779,0,0,0
"eligible_MAP","NG6AFL","NGA","2013","exclusive_breastfeeding_pct",177779,0,0,0
"eligible_MAP","NG6AFL","NGA","2013","short_birth_interval_pct",177779,0,0,0
"eligible_MAP","NG6AFL","NGA","2013","improved_water_pct",177779,0,0,0
"eligible_MAP","NG6AFL","NGA","2013","improved_sanitation_pct",177779,0,0,0
"eligible_MAP","NG6AFL","NGA","2013","electricity_pct",177779,0,0,0
"eligible_MAP","NG6AFL","NGA","2013","log_hiv_incidence",177779,0,0,0
"eligible_MAP","NG6AFL","NGA","2013","log_gdp_pc",177779,0,0,0
"eligible_MAP","NG6AFL","NGA","2013","log_health_expenditure_pc",177779,0,0,0
"eligible_MAP","NG6AFL","NGA","2013","political_stability",177779,0,0,0
"eligible_MAP","NG6AFL","NGA","2013","hib3_pct",177779,148154,0,148154
"eligible_MAP","NG6AFL","NGA","2013","pcv3_pct",177779,177779,0,177779
"eligible_MAP","NG6AFL","NGA","2013","rotavirus_pct",177779,177779,0,177779
"eligible_MAP","NG6AFL","NGA","2013","any_vaccine",177779,177779,0,177779
"eligible_MAP","NG6AFL","NGA","2013","any_required",177779,177779,0,177779
"previous_primary","NG7BFL","NGA","2018","male_pct",195272,0,0,0
"previous_primary","NG7BFL","NGA","2018","multiple_birth_pct",195272,0,0,0
"previous_primary","NG7BFL","NGA","2018","mean_birth_order",195272,0,0,0
"previous_primary","NG7BFL","NGA","2018","mean_maternal_age_birth",195272,0,0,0
"previous_primary","NG7BFL","NGA","2018","mean_maternal_education_years",195272,0,0,0
"previous_primary","NG7BFL","NGA","2018","mean_wealth_quintile",195272,0,0,0
"previous_primary","NG7BFL","NGA","2018","urban_pct",195272,0,0,0
"previous_primary","NG7BFL","NGA","2018","dtp3_pct",195272,0,0,0
"previous_primary","NG7BFL","NGA","2018","measles_pct",195272,0,0,0
"previous_primary","NG7BFL","NGA","2018","facility_delivery_pct",195272,0,0,0
"previous_primary","NG7BFL","NGA","2018","exclusive_breastfeeding_pct",195272,0,0,0
"previous_primary","NG7BFL","NGA","2018","short_birth_interval_pct",195272,0,0,0
"previous_primary","NG7BFL","NGA","2018","improved_water_pct",195272,0,0,0
"previous_primary","NG7BFL","NGA","2018","improved_sanitation_pct",195272,0,0,0
"previous_primary","NG7BFL","NGA","2018","electricity_pct",195272,0,0,0
"previous_primary","NG7BFL","NGA","2018","log_hiv_incidence",195272,0,0,0
"previous_primary","NG7BFL","NGA","2018","log_gdp_pc",195272,0,0,0
"previous_primary","NG7BFL","NGA","2018","log_health_expenditure_pc",195272,0,0,0
"previous_primary","NG7BFL","NGA","2018","political_stability",195272,0,0,0
"previous_primary","NG7BFL","NGA","2018","hib3_pct",195272,0,0,0
"previous_primary","NG7BFL","NGA","2018","pcv3_pct",195272,53663,0,53663
"previous_primary","NG7BFL","NGA","2018","rotavirus_pct",195272,195272,0,195272
"previous_primary","NG7BFL","NGA","2018","any_vaccine",195272,195272,0,195272
"previous_primary","NG7BFL","NGA","2018","any_required",195272,195272,0,195272
"eligible_MAP","NG7BFL","NGA","2018","male_pct",195272,0,0,0
"eligible_MAP","NG7BFL","NGA","2018","multiple_birth_pct",195272,0,0,0
"eligible_MAP","NG7BFL","NGA","2018","mean_birth_order",195272,0,0,0
"eligible_MAP","NG7BFL","NGA","2018","mean_maternal_age_birth",195272,0,0,0
"eligible_MAP","NG7BFL","NGA","2018","mean_maternal_education_years",195272,0,0,0
"eligible_MAP","NG7BFL","NGA","2018","mean_wealth_quintile",195272,0,0,0
"eligible_MAP","NG7BFL","NGA","2018","urban_pct",195272,0,0,0
"eligible_MAP","NG7BFL","NGA","2018","dtp3_pct",195272,0,0,0
"eligible_MAP","NG7BFL","NGA","2018","measles_pct",195272,0,0,0
"eligible_MAP","NG7BFL","NGA","2018","facility_delivery_pct",195272,0,0,0
"eligible_MAP","NG7BFL","NGA","2018","exclusive_breastfeeding_pct",195272,0,0,0
"eligible_MAP","NG7BFL","NGA","2018","short_birth_interval_pct",195272,0,0,0
"eligible_MAP","NG7BFL","NGA","2018","improved_water_pct",195272,0,0,0
"eligible_MAP","NG7BFL","NGA","2018","improved_sanitation_pct",195272,0,0,0
"eligible_MAP","NG7BFL","NGA","2018","electricity_pct",195272,0,0,0
"eligible_MAP","NG7BFL","NGA","2018","log_hiv_incidence",195272,0,0,0
"eligible_MAP","NG7BFL","NGA","2018","log_gdp_pc",195272,0,0,0
"eligible_MAP","NG7BFL","NGA","2018","log_health_expenditure_pc",195272,0,0,0
"eligible_MAP","NG7BFL","NGA","2018","political_stability",195272,0,0,0
"eligible_MAP","NG7BFL","NGA","2018","hib3_pct",195272,0,0,0
"eligible_MAP","NG7BFL","NGA","2018","pcv3_pct",195272,53663,0,53663
"eligible_MAP","NG7BFL","NGA","2018","rotavirus_pct",195272,195272,0,195272
"eligible_MAP","NG7BFL","NGA","2018","any_vaccine",195272,195272,0,195272
"eligible_MAP","NG7BFL","NGA","2018","any_required",195272,195272,0,195272
"previous_primary","NG8BFL","NGA","2024","male_pct",161445,0,0,0
"previous_primary","NG8BFL","NGA","2024","multiple_birth_pct",161445,0,0,0
"previous_primary","NG8BFL","NGA","2024","mean_birth_order",161445,0,0,0
"previous_primary","NG8BFL","NGA","2024","mean_maternal_age_birth",161445,0,0,0
"previous_primary","NG8BFL","NGA","2024","mean_maternal_education_years",161445,0,0,0
"previous_primary","NG8BFL","NGA","2024","mean_wealth_quintile",161445,0,0,0
"previous_primary","NG8BFL","NGA","2024","urban_pct",161445,0,0,0
"previous_primary","NG8BFL","NGA","2024","dtp3_pct",161445,0,0,0
"previous_primary","NG8BFL","NGA","2024","measles_pct",161445,0,0,0
"previous_primary","NG8BFL","NGA","2024","facility_delivery_pct",161445,0,0,0
"previous_primary","NG8BFL","NGA","2024","exclusive_breastfeeding_pct",161445,0,0,0
"previous_primary","NG8BFL","NGA","2024","short_birth_interval_pct",161445,0,0,0
"previous_primary","NG8BFL","NGA","2024","improved_water_pct",161445,0,0,0
"previous_primary","NG8BFL","NGA","2024","improved_sanitation_pct",161445,0,0,0
"previous_primary","NG8BFL","NGA","2024","electricity_pct",161445,0,0,0
"previous_primary","NG8BFL","NGA","2024","log_hiv_incidence",161445,0,0,0
"previous_primary","NG8BFL","NGA","2024","log_gdp_pc",161445,0,0,0
"previous_primary","NG8BFL","NGA","2024","log_health_expenditure_pc",161445,0,0,0
"previous_primary","NG8BFL","NGA","2024","political_stability",161445,0,0,0
"previous_primary","NG8BFL","NGA","2024","hib3_pct",161445,0,0,0
"previous_primary","NG8BFL","NGA","2024","pcv3_pct",161445,0,0,0
"previous_primary","NG8BFL","NGA","2024","rotavirus_pct",161445,109613,0,109613
"previous_primary","NG8BFL","NGA","2024","any_vaccine",161445,109613,0,109613
"previous_primary","NG8BFL","NGA","2024","any_required",161445,109613,0,109613
"eligible_MAP","NG8BFL","NGA","2024","male_pct",162020,0,0,0
"eligible_MAP","NG8BFL","NGA","2024","multiple_birth_pct",162020,0,0,0
"eligible_MAP","NG8BFL","NGA","2024","mean_birth_order",162020,0,0,0
"eligible_MAP","NG8BFL","NGA","2024","mean_maternal_age_birth",162020,0,0,0
"eligible_MAP","NG8BFL","NGA","2024","mean_maternal_education_years",162020,0,0,0
"eligible_MAP","NG8BFL","NGA","2024","mean_wealth_quintile",162020,0,0,0
"eligible_MAP","NG8BFL","NGA","2024","urban_pct",162020,0,0,0
"eligible_MAP","NG8BFL","NGA","2024","dtp3_pct",162020,0,0,0
"eligible_MAP","NG8BFL","NGA","2024","measles_pct",162020,0,0,0
"eligible_MAP","NG8BFL","NGA","2024","facility_delivery_pct",162020,0,0,0
"eligible_MAP","NG8BFL","NGA","2024","exclusive_breastfeeding_pct",162020,0,0,0
"eligible_MAP","NG8BFL","NGA","2024","short_birth_interval_pct",162020,0,0,0
"eligible_MAP","NG8BFL","NGA","2024","improved_water_pct",162020,0,0,0
"eligible_MAP","NG8BFL","NGA","2024","improved_sanitation_pct",162020,0,0,0
"eligible_MAP","NG8BFL","NGA","2024","electricity_pct",162020,0,0,0
"eligible_MAP","NG8BFL","NGA","2024","log_hiv_incidence",162020,0,0,0
"eligible_MAP","NG8BFL","NGA","2024","log_gdp_pc",162020,0,0,0
"eligible_MAP","NG8BFL","NGA","2024","log_health_expenditure_pc",162020,575,575,0
"eligible_MAP","NG8BFL","NGA","2024","political_stability",162020,0,0,0
"eligible_MAP","NG8BFL","NGA","2024","hib3_pct",162020,0,0,0
"eligible_MAP","NG8BFL","NGA","2024","pcv3_pct",162020,0,0,0
"eligible_MAP","NG8BFL","NGA","2024","rotavirus_pct",162020,109613,0,109613
"eligible_MAP","NG8BFL","NGA","2024","any_vaccine",162020,109613,0,109613
"eligible_MAP","NG8BFL","NGA","2024","any_required",162020,110188,575,109613
"eligible_MAP","RW41FL","RWA","2000","male_pct",2196,0,0,0
"eligible_MAP","RW41FL","RWA","2000","multiple_birth_pct",2196,0,0,0
"eligible_MAP","RW41FL","RWA","2000","mean_birth_order",2196,0,0,0
"eligible_MAP","RW41FL","RWA","2000","mean_maternal_age_birth",2196,0,0,0
"eligible_MAP","RW41FL","RWA","2000","mean_maternal_education_years",2196,0,0,0
"eligible_MAP","RW41FL","RWA","2000","mean_wealth_quintile",2196,2196,2196,0
"eligible_MAP","RW41FL","RWA","2000","urban_pct",2196,0,0,0
"eligible_MAP","RW41FL","RWA","2000","dtp3_pct",2196,0,0,0
"eligible_MAP","RW41FL","RWA","2000","measles_pct",2196,0,0,0
"eligible_MAP","RW41FL","RWA","2000","facility_delivery_pct",2196,0,0,0
"eligible_MAP","RW41FL","RWA","2000","exclusive_breastfeeding_pct",2196,2196,2196,0
"eligible_MAP","RW41FL","RWA","2000","short_birth_interval_pct",2196,0,0,0
"eligible_MAP","RW41FL","RWA","2000","improved_water_pct",2196,0,0,0
"eligible_MAP","RW41FL","RWA","2000","improved_sanitation_pct",2196,0,0,0
"eligible_MAP","RW41FL","RWA","2000","electricity_pct",2196,0,0,0
"eligible_MAP","RW41FL","RWA","2000","log_hiv_incidence",2196,0,0,0
"eligible_MAP","RW41FL","RWA","2000","log_gdp_pc",2196,0,0,0
"eligible_MAP","RW41FL","RWA","2000","log_health_expenditure_pc",2196,0,0,0
"eligible_MAP","RW41FL","RWA","2000","political_stability",2196,0,0,0
"eligible_MAP","RW41FL","RWA","2000","hib3_pct",2196,2196,0,2196
"eligible_MAP","RW41FL","RWA","2000","pcv3_pct",2196,2196,0,2196
"eligible_MAP","RW41FL","RWA","2000","rotavirus_pct",2196,2196,0,2196
"eligible_MAP","RW41FL","RWA","2000","any_vaccine",2196,2196,0,2196
"eligible_MAP","RW41FL","RWA","2000","any_required",2196,2196,2196,0
"previous_primary","RW53FL","RWA","2005","male_pct",36889,0,0,0
"previous_primary","RW53FL","RWA","2005","multiple_birth_pct",36889,0,0,0
"previous_primary","RW53FL","RWA","2005","mean_birth_order",36889,0,0,0
"previous_primary","RW53FL","RWA","2005","mean_maternal_age_birth",36889,0,0,0
"previous_primary","RW53FL","RWA","2005","mean_maternal_education_years",36889,0,0,0
"previous_primary","RW53FL","RWA","2005","mean_wealth_quintile",36889,0,0,0
"previous_primary","RW53FL","RWA","2005","urban_pct",36889,0,0,0
"previous_primary","RW53FL","RWA","2005","dtp3_pct",36889,0,0,0
"previous_primary","RW53FL","RWA","2005","measles_pct",36889,0,0,0
"previous_primary","RW53FL","RWA","2005","facility_delivery_pct",36889,0,0,0
"previous_primary","RW53FL","RWA","2005","exclusive_breastfeeding_pct",36889,36889,36889,0
"previous_primary","RW53FL","RWA","2005","short_birth_interval_pct",36889,0,0,0
"previous_primary","RW53FL","RWA","2005","improved_water_pct",36889,0,0,0
"previous_primary","RW53FL","RWA","2005","improved_sanitation_pct",36889,0,0,0
"previous_primary","RW53FL","RWA","2005","electricity_pct",36889,0,0,0
"previous_primary","RW53FL","RWA","2005","log_hiv_incidence",36889,0,0,0
"previous_primary","RW53FL","RWA","2005","log_gdp_pc",36889,0,0,0
"previous_primary","RW53FL","RWA","2005","log_health_expenditure_pc",36889,0,0,0
"previous_primary","RW53FL","RWA","2005","political_stability",36889,0,0,0
"previous_primary","RW53FL","RWA","2005","hib3_pct",36889,6551,0,6551
"previous_primary","RW53FL","RWA","2005","pcv3_pct",36889,36889,0,36889
"previous_primary","RW53FL","RWA","2005","rotavirus_pct",36889,36889,0,36889
"previous_primary","RW53FL","RWA","2005","any_vaccine",36889,36889,0,36889
"previous_primary","RW53FL","RWA","2005","any_required",36889,36889,36889,0
"eligible_MAP","RW53FL","RWA","2005","male_pct",46547,0,0,0
"eligible_MAP","RW53FL","RWA","2005","multiple_birth_pct",46547,0,0,0
"eligible_MAP","RW53FL","RWA","2005","mean_birth_order",46547,0,0,0
"eligible_MAP","RW53FL","RWA","2005","mean_maternal_age_birth",46547,0,0,0
"eligible_MAP","RW53FL","RWA","2005","mean_maternal_education_years",46547,0,0,0
"eligible_MAP","RW53FL","RWA","2005","mean_wealth_quintile",46547,0,0,0
"eligible_MAP","RW53FL","RWA","2005","urban_pct",46547,0,0,0
"eligible_MAP","RW53FL","RWA","2005","dtp3_pct",46547,0,0,0
"eligible_MAP","RW53FL","RWA","2005","measles_pct",46547,0,0,0
"eligible_MAP","RW53FL","RWA","2005","facility_delivery_pct",46547,0,0,0
"eligible_MAP","RW53FL","RWA","2005","exclusive_breastfeeding_pct",46547,46547,46547,0
"eligible_MAP","RW53FL","RWA","2005","short_birth_interval_pct",46547,0,0,0
"eligible_MAP","RW53FL","RWA","2005","improved_water_pct",46547,0,0,0
"eligible_MAP","RW53FL","RWA","2005","improved_sanitation_pct",46547,0,0,0
"eligible_MAP","RW53FL","RWA","2005","electricity_pct",46547,0,0,0
"eligible_MAP","RW53FL","RWA","2005","log_hiv_incidence",46547,0,0,0
"eligible_MAP","RW53FL","RWA","2005","log_gdp_pc",46547,0,0,0
"eligible_MAP","RW53FL","RWA","2005","log_health_expenditure_pc",46547,0,0,0
"eligible_MAP","RW53FL","RWA","2005","political_stability",46547,9628,9628,0
"eligible_MAP","RW53FL","RWA","2005","hib3_pct",46547,16181,0,16181
"eligible_MAP","RW53FL","RWA","2005","pcv3_pct",46547,46547,0,46547
"eligible_MAP","RW53FL","RWA","2005","rotavirus_pct",46547,46547,0,46547
"eligible_MAP","RW53FL","RWA","2005","any_vaccine",46547,46547,0,46547
"eligible_MAP","RW53FL","RWA","2005","any_required",46547,46547,46547,0
"previous_primary","RW5AFL","RWA","2008","male_pct",30328,0,0,0
"previous_primary","RW5AFL","RWA","2008","multiple_birth_pct",30328,0,0,0
"previous_primary","RW5AFL","RWA","2008","mean_birth_order",30328,0,0,0
"previous_primary","RW5AFL","RWA","2008","mean_maternal_age_birth",30328,0,0,0
"previous_primary","RW5AFL","RWA","2008","mean_maternal_education_years",30328,0,0,0
"previous_primary","RW5AFL","RWA","2008","mean_wealth_quintile",30328,0,0,0
"previous_primary","RW5AFL","RWA","2008","urban_pct",30328,0,0,0
"previous_primary","RW5AFL","RWA","2008","dtp3_pct",30328,0,0,0
"previous_primary","RW5AFL","RWA","2008","measles_pct",30328,0,0,0
"previous_primary","RW5AFL","RWA","2008","facility_delivery_pct",30328,0,0,0
"previous_primary","RW5AFL","RWA","2008","exclusive_breastfeeding_pct",30328,30328,30328,0
"previous_primary","RW5AFL","RWA","2008","short_birth_interval_pct",30328,0,0,0
"previous_primary","RW5AFL","RWA","2008","improved_water_pct",30328,0,0,0
"previous_primary","RW5AFL","RWA","2008","improved_sanitation_pct",30328,0,0,0
"previous_primary","RW5AFL","RWA","2008","electricity_pct",30328,0,0,0
"previous_primary","RW5AFL","RWA","2008","log_hiv_incidence",30328,0,0,0
"previous_primary","RW5AFL","RWA","2008","log_gdp_pc",30328,0,0,0
"previous_primary","RW5AFL","RWA","2008","log_health_expenditure_pc",30328,0,0,0
"previous_primary","RW5AFL","RWA","2008","political_stability",30328,0,0,0
"previous_primary","RW5AFL","RWA","2008","hib3_pct",30328,0,0,0
"previous_primary","RW5AFL","RWA","2008","pcv3_pct",30328,30328,0,30328
"previous_primary","RW5AFL","RWA","2008","rotavirus_pct",30328,30328,0,30328
"previous_primary","RW5AFL","RWA","2008","any_vaccine",30328,30328,0,30328
"previous_primary","RW5AFL","RWA","2008","any_required",30328,30328,30328,0
"eligible_MAP","RW5AFL","RWA","2008","male_pct",30338,0,0,0
"eligible_MAP","RW5AFL","RWA","2008","multiple_birth_pct",30338,0,0,0
"eligible_MAP","RW5AFL","RWA","2008","mean_birth_order",30338,0,0,0
"eligible_MAP","RW5AFL","RWA","2008","mean_maternal_age_birth",30338,0,0,0
"eligible_MAP","RW5AFL","RWA","2008","mean_maternal_education_years",30338,0,0,0
"eligible_MAP","RW5AFL","RWA","2008","mean_wealth_quintile",30338,0,0,0
"eligible_MAP","RW5AFL","RWA","2008","urban_pct",30338,0,0,0
"eligible_MAP","RW5AFL","RWA","2008","dtp3_pct",30338,0,0,0
"eligible_MAP","RW5AFL","RWA","2008","measles_pct",30338,0,0,0
"eligible_MAP","RW5AFL","RWA","2008","facility_delivery_pct",30338,0,0,0
"eligible_MAP","RW5AFL","RWA","2008","exclusive_breastfeeding_pct",30338,30338,30338,0
"eligible_MAP","RW5AFL","RWA","2008","short_birth_interval_pct",30338,0,0,0
"eligible_MAP","RW5AFL","RWA","2008","improved_water_pct",30338,0,0,0
"eligible_MAP","RW5AFL","RWA","2008","improved_sanitation_pct",30338,0,0,0
"eligible_MAP","RW5AFL","RWA","2008","electricity_pct",30338,0,0,0
"eligible_MAP","RW5AFL","RWA","2008","log_hiv_incidence",30338,0,0,0
