"svkey","iso3","survey_year","regkey","band","month","person_months_w","person_months_n","deaths_w","deaths_n"
"ML41FL","MLI",2001,"kayes","1-5 months",1,807.978915000001,907,2.099969,5
"ML53FL","MLI",2006,"kayes","1-5 months",1,730.637187,625,11.043825,9
"ML6AFL","MLI",2012,"kayes","1-5 months",1,525.92227,637,1.631823,2
"ML7AFL","MLI",2018,"kayes","1-5 months",1,648.897763,533,5.286708,4
"ML8AFL","MLI",2023,"kayes","1-5 months",1,1044.449409,1054,1.638201,2
"SN61FL","SEN",2010,"kedougou","1-5 months",1,41.78454,167,0,0
"SN7ZFL","SEN",2017,"kedougou","1-5 months",1,57.616969,271,0,0
"SN8SFL","SEN",2023,"kedougou","1-5 months",1,46.964619,252,0,0
"GM61FL","GMB",2013,"kerewan","1-5 months",1,391.047183,508,1.388983,2
"GM81FL","GMB",2019,"kerewan","1-5 months",1,392.724906,485,0,0
"ML53FL","MLI",2006,"kidal","1-5 months",1,5.271135,51,0.026048,1
"ML7AFL","MLI",2018,"kidal","1-5 months",1,1.194153,79,0,0
"ML8AFL","MLI",2023,"kidal","1-5 months",1,2.275287,79,0.023207,1
"SN4AFL","SEN",2005,"kolda","1-5 months",1,345.697865,414,1.735218,2
"SN5AFL","SEN",2008,"kolda","1-5 months",1,527.889934,983,2.395606,5
"SN61FL","SEN",2010,"kolda","1-5 months",1,260.043348,417,0,0
"SN7ZFL","SEN",2017,"kolda","1-5 months",1,243.278263,354,0,0
"SN8SFL","SEN",2023,"kolda","1-5 months",1,200.635705,312,0.612994,1
"ML41FL","MLI",2001,"koulikoro","1-5 months",1,971.058084,876,7.118772,8
"ML53FL","MLI",2006,"koulikoro","1-5 months",1,915.40409,683,11.350895,9
"ML6AFL","MLI",2012,"koulikoro","1-5 months",1,775.639697,648,0,0
"ML7AFL","MLI",2018,"koulikoro","1-5 months",1,714.295212,494,1.696303,1
"ML8AFL","MLI",2023,"koulikoro","1-5 months",1,1527.989707,1024,0,0
"GM61FL","GMB",2013,"kuntaur","1-5 months",1,226.601704,431,0,0
"GM81FL","GMB",2019,"kuntaur","1-5 months",1,191.81091,480,0,0
"GN52FL","GIN",2005,"labe","1-5 months",1,164.484065,164,0,0
"GN62FL","GIN",2012,"labe","1-5 months",1,195.736119,260,2.35082,3
"GN71FL","GIN",2018,"labe","1-5 months",1,243.443993,265,0,0
"TD71FL","TCD",2014,"lac","1-5 months",1,360.320563,360,0,0
"SN4AFL","SEN",2005,"louga","1-5 months",1,319.57152,472,0,0
"SN5AFL","SEN",2008,"louga","1-5 months",1,338.805136,430,0.599187,1
"SN61FL","SEN",2010,"louga","1-5 months",1,323.293994,348,0,0
"SN7ZFL","SEN",2017,"louga","1-5 months",1,352.564639,400,0,0
"SN8SFL","SEN",2023,"louga","1-5 months",1,241.736717,309,1.331642,2
"GM61FL","GMB",2013,"mansakonko","1-5 months",1,183.883131,393,0,0
"GM81FL","GMB",2019,"mansakonko","1-5 months",1,126.301294,300,0,0
"NI51FL","NER",2006,"maradi","1-5 months",1,842.778633,559,0,0
"NI61FL","NER",2012,"maradi","1-5 months",1,1066.244394,906,4.943927,4
"SN4AFL","SEN",2005,"matam","1-5 months",1,196.442185,427,0.509426,1
"SN5AFL","SEN",2008,"matam","1-5 months",1,267.874642,408,1.908371,2
"SN61FL","SEN",2010,"matam","1-5 months",1,186.179986,327,0,0
"SN7ZFL","SEN",2017,"matam","1-5 months",1,204.173241,418,0.459852,1
"SN8SFL","SEN",2023,"matam","1-5 months",1,188.587294,357,1.14649,2
"ML41FL","MLI",2001,"mopti","1-5 months",1,744.7746,744,7.006699,10
"ML53FL","MLI",2006,"mopti","1-5 months",1,434.897822,605,3.930984,5
"ML6AFL","MLI",2012,"mopti","1-5 months",1,451.589836,522,0,0
"ML7AFL","MLI",2018,"mopti","1-5 months",1,378.971091,265,1.680831,1
"ML8AFL","MLI",2023,"mopti","1-5 months",1,650.334793,755,3.740596,5
"TD71FL","TCD",2014,"ndjamena","1-5 months",1,503.292826,461,1.701583,2
"NI51FL","NER",2006,"niamey","1-5 months",1,276.151389,447,1.412526,2
"NI61FL","NER",2012,"niamey","1-5 months",1,285.655854,421,0,0
"BF43FL","BFA",2003,"nord","1-5 months",1,449.034254,313,6.279011,4
"BF62FL","BFA",2010,"nord","1-5 months",1,512.900892,526,0,0
"BF81FL","BFA",2021,"nord","1-5 months",1,311.469662,425,2.173174,2
"SN6DFL","SEN",2012,"north","1-5 months",1,628.415863,723,2.248484,2
"SN71FL","SEN",2014,"north","1-5 months",1,595.183466000001,718,1.86009,2
"SN7AFL","SEN",2015,"north","1-5 months",1,512.017594,625,0,0
"SN7IFL","SEN",2016,"north","1-5 months",1,526.814061,639,0,0
"SN81FL","SEN",2018,"north","1-5 months",1,510.280632,661,2.231195,2
"SN8BFL","SEN",2019,"north","1-5 months",1,400.938752,543,0.600084,1
"MR71FL","MRT",2020,"northnouakchott","1-5 months",1,527.589767,233,0,0
"NG4BFL","NGA",2003,"northwest","1-5 months",1,629.60757,542,3.049389,2
"NG53FL","NGA",2008,"northwest","1-5 months",1,2464.858658,2210,9.092019,7
"NG61FL","NGA",2010,"northwest","1-5 months",1,908.508036,687,2.477138,2
"NG6AFL","NGA",2013,"northwest","1-5 months",1,4028.447268,3325,14.470466,12
"NG7BFL","NGA",2018,"northwest","1-5 months",1,4413.843169,3665,8.392907,9
"NG8BFL","NGA",2024,"northwest","1-5 months",1,4595.24235799999,3464,12.395504,9
"TD71FL","TCD",2014,"ouaddai","1-5 months",1,452.752075,348,0,0
"BF43FL","BFA",2003,"ouagadougou","1-5 months",1,284.484192,141,0,0
"BF43FL","BFA",2003,"plateaucentral","1-5 months",1,223.537085,377,0,0
"BF62FL","BFA",2010,"plateaucentral","1-5 months",1,295.197592,442,2.103997,3
"BF81FL","BFA",2021,"plateaucentral","1-5 months",1,334.903677,450,0.599142,1
"BF43FL","BFA",2003,"sahel","1-5 months",1,344.449411,305,2.729205,2
"BF62FL","BFA",2010,"sahel","1-5 months",1,567.496231,486,1.195908,1
"BF81FL","BFA",2021,"sahel","1-5 months",1,134.926075,193,0,0
"SN4AFL","SEN",2005,"saintlouis","1-5 months",1,307.995638,393,0.747029,1
"SN5AFL","SEN",2008,"saintlouis","1-5 months",1,293.5717,676,0,0
"SN61FL","SEN",2010,"saintlouis","1-5 months",1,293.187555,316,0,0
"SN7ZFL","SEN",2017,"saintlouis","1-5 months",1,307.599301,338,0,0
"SN8SFL","SEN",2023,"saintlouis","1-5 months",1,301.735057,275,0,0
"SN61FL","SEN",2010,"sedhiou","1-5 months",1,159.224822,372,0.365886,1
"SN7ZFL","SEN",2017,"sedhiou","1-5 months",1,156.470493,360,0,0
"SN8SFL","SEN",2023,"sedhiou","1-5 months",1,139.187754,330,0,0
"ML41FL","MLI",2001,"segou","1-5 months",1,818.48462,680,2.707998,3
"ML53FL","MLI",2006,"segou","1-5 months",1,755.68715,554,7.712937,6
"ML6AFL","MLI",2012,"segou","1-5 months",1,704.319405,648,2.70531,2
"ML7AFL","MLI",2018,"segou","1-5 months",1,541.890001,429,3.413659,3
"ML8AFL","MLI",2023,"segou","1-5 months",1,1033.458785,868,1.067748,1
"ML41FL","MLI",2001,"sikasso","1-5 months",1,1034.042924,961,4.676408,4
"ML53FL","MLI",2006,"sikasso","1-5 months",1,892.495965,964,5.244139,4
"ML6AFL","MLI",2012,"sikasso","1-5 months",1,812.047936,600,2.766391,2
"ML7AFL","MLI",2018,"sikasso","1-5 months",1,575.791278,514,0,0
"ML8AFL","MLI",2023,"sikasso","1-5 months",1,1213.775772,894,3.351532,3
"TD71FL","TCD",2014,"sila","1-5 months",1,151.810557,297,1.104421,3
"SN6DFL","SEN",2012,"south","1-5 months",1,541.953329,925,1.724948,2
"SN71FL","SEN",2014,"south","1-5 months",1,461.942663,900,0,0
"SN7AFL","SEN",2015,"south","1-5 months",1,545.774559,988,1.544246,3
"SN7IFL","SEN",2016,"south","1-5 months",1,442.667776,885,0,0
"SN81FL","SEN",2018,"south","1-5 months",1,407.084579,866,1.251854,2
"SN8BFL","SEN",2019,"south","1-5 months",1,434.343337,826,0,0
"MR71FL","MRT",2020,"southnouakchott","1-5 months",1,466.875767,211,0,0
"MR71FL","MRT",2020,"tagant","1-5 months",1,122.626207,320,0,0
"NI51FL","NER",2006,"tahoua","1-5 months",1,748.492768,556,0,0
"NI61FL","NER",2012,"tahoua","1-5 months",1,970.103858,671,0,0
"SN4AFL","SEN",2005,"tambacounda","1-5 months",1,356.807,487,0,0
"SN5AFL","SEN",2008,"tambacounda","1-5 months",1,198.384732,188,0.825489,1
"SN61FL","SEN",2010,"tambacounda","1-5 months",1,261.957227,422,0.812753,1
"SN7ZFL","SEN",2017,"tambacounda","1-5 months",1,312.731677,443,0.804544,1
"SN8SFL","SEN",2023,"tambacounda","1-5 months",1,201.334976,328,0.643399,1
"SN4AFL","SEN",2005,"thies","1-5 months",1,627.036059,486,1.599526,1
"SN5AFL","SEN",2008,"thies","1-5 months",1,1038.079976,406,0,0
"SN61FL","SEN",2010,"thies","1-5 months",1,574.319684,378,0,0
"SN7ZFL","SEN",2017,"thies","1-5 months",1,644.137293,426,1.729547,1
"SN8SFL","SEN",2023,"thies","1-5 months",1,602.864327,356,0,0
"NI51FL","NER",2006,"tillaberi","1-5 months",1,485.964516,467,1.164255,1
"NI61FL","NER",2012,"tillaberi","1-5 months",1,536.73147,544,1.403615,2
"MR71FL","MRT",2020,"tiriszemourandinchiri","1-5 months",1,89.55687,256,0.791248,1
"ML53FL","MLI",2006,"tombouctou","1-5 months",1,241.614864,370,1.751863,2
"ML7AFL","MLI",2018,"tombouctou","1-5 months",1,185.811046,474,0.526349,2
"ML8AFL","MLI",2023,"tombouctou","1-5 months",1,115.606662,682,0.656783,3
"MR71FL","MRT",2020,"trarza","1-5 months",1,332.310173,413,0,0
"TD71FL","TCD",2014,"wadifira","1-5 months",1,196.303759,371,0.164727,1
"SN6DFL","SEN",2012,"west","1-5 months",1,998.13063,481,0,0
"SN71FL","SEN",2014,"west","1-5 months",1,928.558034,379,0.970012,1
"SN7AFL","SEN",2015,"west","1-5 months",1,940.907939,455,0,0
"SN7IFL","SEN",2016,"west","1-5 months",1,922.045289,417,0,0
"SN81FL","SEN",2018,"west","1-5 months",1,900.089502,427,0,0
"SN8BFL","SEN",2019,"west","1-5 months",1,787.89953,381,0,0
"MR71FL","MRT",2020,"westernbasinregion","1-5 months",1,544.527797,473,1.981131,2
"MR71FL","MRT",2020,"westnouakchott","1-5 months",1,151.046347,132,0,0
"SN4AFL","SEN",2005,"ziguinchor","1-5 months",1,149.984347,263,0.579776,1
"SN5AFL","SEN",2008,"ziguinchor","1-5 months",1,222.981309,274,2.623964,3
"SN61FL","SEN",2010,"ziguinchor","1-5 months",1,175.341349,286,0,0
"SN7ZFL","SEN",2017,"ziguinchor","1-5 months",1,163.607858,253,0,0
"SN8SFL","SEN",2023,"ziguinchor","1-5 months",1,135.002895,180,0,0
"NI51FL","NER",2006,"zinder","1-5 months",1,819.213959,463,4.297082,2
"NI61FL","NER",2012,"zinder","1-5 months",1,903.222222,600,4.279078,3
"TD41FL","TCD",2004,"zone1","1-5 months",1,188.392046,472,0.459473,1
"TD41FL","TCD",2004,"zone2","1-5 months",1,258.011233,218,0,0
"TD41FL","TCD",2004,"zone3","1-5 months",1,332.826758,360,2.283146,3
"TD41FL","TCD",2004,"zone4","1-5 months",1,231.00753,216,2.047786,2
"TD41FL","TCD",2004,"zone5","1-5 months",1,336.825498,234,0,0
"MR71FL","MRT",2020,"adrar","12-23 months",1,178.734296,484,0,0
"NI51FL","NER",2006,"agadez","12-23 months",1,200.292803,690,0.133838,1
"NI61FL","NER",2012,"agadez","12-23 months",1,160.482555,516,0,0
"BJ51FL","BEN",2006,"alibori","12-23 months",1,1313.775457,1177,0,0
"BJ61FL","BEN",2012,"alibori","12-23 months",1,540.67735,603,0,0
"BJ71FL","BEN",2017,"alibori","12-23 months",1,1455.628489,1298,0,0
"MR71FL","MRT",2020,"assaba","12-23 months",1,937.241364,988,0,0
"ML41FL","MLI",2001,"bamako","12-23 months",1,1119.765712,1078,3.797908,3
"ML53FL","MLI",2006,"bamako","12-23 months",1,1324.759621,1226,0.999598,1
"ML6AFL","MLI",2012,"bamako","12-23 months",1,938.903665,1342,0,0
"ML7AFL","MLI",2018,"bamako","12-23 months",1,1188.26239,1087,0,0
"ML8AFL","MLI",2023,"bamako","12-23 months",1,1580.56303,1397,0,0
"GM61FL","GMB",2013,"banjul","12-23 months",1,112.822615,530,0.375156,2
"GM81FL","GMB",2019,"banjul","12-23 months",1,73.348382,431,0,0
"TD71FL","TCD",2014,"barhelgazal","12-23 months",1,257.246513,891,0,0
"GM61FL","GMB",2013,"basse","12-23 months",1,1055.063239,1081,0,0
"GM81FL","GMB",2019,"basse","12-23 months",1,873.4236,1494,0.470245,1
"TD71FL","TCD",2014,"batha","12-23 months",1,731.16358,695,0,0
"GN52FL","GIN",2005,"boke","12-23 months",1,515.477202,572,0,0
"GN62FL","GIN",2012,"boke","12-23 months",1,590.046723,604,1.094164,1
"GN71FL","GIN",2018,"boke","12-23 months",1,789.273996,1060,0.6371,1
"TD71FL","TCD",2014,"borkoutibesti","12-23 months",1,62.087469,457,0,0
"BF43FL","BFA",2003,"boucledumouhoun","12-23 months",1,775.307521,742,3.776018,3
"BF62FL","BFA",2010,"boucledumouhoun","12-23 months",1,1681.355384,1252,0,0
"BF81FL","BFA",2021,"boucledumouhoun","12-23 months",1,1188.090143,1010,0,0
"MR71FL","MRT",2020,"brakna","12-23 months",1,961.075473,1063,0,0
"GM61FL","GMB",2013,"brikama","12-23 months",1,2475.12626,1272,7.647235,1
"GM81FL","GMB",2019,"brikama","12-23 months",1,3040.43049,1349,4.565439,2
"SN6DFL","SEN",2012,"center","12-23 months",1,1754.217021,2134,0.823671,1
"SN71FL","SEN",2014,"center","12-23 months",1,1717.049618,2232,2.089747,3
"SN7AFL","SEN",2015,"center","12-23 months",1,2018.844668,2309,1.437654,2
"SN7IFL","SEN",2016,"center","12-23 months",1,1773.658032,2085,0,0
"SN81FL","SEN",2018,"center","12-23 months",1,2010.454766,2242,2.355759,1
"SN8BFL","SEN",2019,"center","12-23 months",1,1801.790209,1920,0,0
"BF62FL","BFA",2010,"centre","12-23 months",1,1229.421466,863,1.644237,1
"BF81FL","BFA",2021,"centre","12-23 months",1,1777.958154,1077,0,0
"BF43FL","BFA",2003,"centreest","12-23 months",1,777.374503,624,1.84132,1
"BF62FL","BFA",2010,"centreest","12-23 months",1,1087.664238,1053,0,0
"BF81FL","BFA",2021,"centreest","12-23 months",1,1255.032026,1142,0,0
"BF43FL","BFA",2003,"centrenord","12-23 months",1,850.550617,752,3.8709,3
"BF62FL","BFA",2010,"centrenord","12-23 months",1,1090.561726,1006,0,0
"BF81FL","BFA",2021,"centrenord","12-23 months",1,1146.594888,869,1.410269,1
"BF43FL","BFA",2003,"centreouest","12-23 months",1,657.929413,931,0,0
"BF62FL","BFA",2010,"centreouest","12-23 months",1,1118.106165,1214,3.008707,3
"BF81FL","BFA",2021,"centreouest","12-23 months",1,1192.203645,1001,0,0
"BF43FL","BFA",2003,"centresud","12-23 months",1,541.187773,627,0,0
"BF62FL","BFA",2010,"centresud","12-23 months",1,636.251367,901,1.927711,3
"BF81FL","BFA",2021,"centresud","12-23 months",1,503.32721,737,1.038648,2
"TD71FL","TCD",2014,"charibaguirmi","12-23 months",1,632.63404,699,0.920313,1
"SN4AFL","SEN",2005,"dakar","12-23 months",1,1708.633025,705,2.487628,1
"SN5AFL","SEN",2008,"dakar","12-23 months",1,2183.645473,734,0,0
"SN61FL","SEN",2010,"dakar","12-23 months",1,1890.127012,666,0,0
"SN7ZFL","SEN",2017,"dakar","12-23 months",1,2033.40209,711,0,0
"SN8SFL","SEN",2023,"dakar","12-23 months",1,1861.137803,623,0,0
"NI51FL","NER",2006,"diffa","12-23 months",1,212.516615,694,0,0
"NI61FL","NER",2012,"diffa","12-23 months",1,347.795231,1065,0,0
"SN4AFL","SEN",2005,"diourbel","12-23 months",1,1038.919575,968,1.18287,1
"SN5AFL","SEN",2008,"diourbel","12-23 months",1,1361.255889,970,0,0
"SN61FL","SEN",2010,"diourbel","12-23 months",1,1028.80542,804,0,0
"SN7ZFL","SEN",2017,"diourbel","12-23 months",1,1378.145305,955,0,0
"SN8SFL","SEN",2023,"diourbel","12-23 months",1,1055.617328,748,1.116849,1
"NI51FL","NER",2006,"dosso","12-23 months",1,1140.476594,1219,0.842569,1
"NI61FL","NER",2012,"dosso","12-23 months",1,1429.126825,1536,1.897985,2
"MR71FL","MRT",2020,"easternbasinregion","12-23 months",1,1715.708428,1080,0,0
"BF43FL","BFA",2003,"est","12-23 months",1,798.217372,670,4.635944,3
"BF62FL","BFA",2010,"est","12-23 months",1,1549.26727,1371,2.546294,2
"BF81FL","BFA",2021,"est","12-23 months",1,870.252123,694,0,0
"CM44FL","CMR",2004,"farnorth","12-23 months",1,1575.96302,955,5.0611,3
"CM61FL","CMR",2011,"farnorth","12-23 months",1,2131.164456,1398,2.467119,2
"CM71FL","CMR",2018,"farnorth","12-23 months",1,1862.33123,1254,1.672018,1
"SN4AFL","SEN",2005,"fatick","12-23 months",1,528.173391,796,0,0
"SN5AFL","SEN",2008,"fatick","12-23 months",1,721.252573,886,0.847893,1
"SN61FL","SEN",2010,"fatick","12-23 months",1,543.066097,748,0,0
"SN7ZFL","SEN",2017,"fatick","12-23 months",1,552.705147,850,0.690461,1
"SN8SFL","SEN",2023,"fatick","12-23 months",1,613.528908,816,0,0
"ML53FL","MLI",2006,"gao","12-23 months",1,548.479673,883,0.35691,1
"ML7AFL","MLI",2018,"gao","12-23 months",1,192.647684,456,0.473833,1
"ML8AFL","MLI",2023,"gao","12-23 months",1,367.883399,892,1.160599,2
"MR71FL","MRT",2020,"gorgol","12-23 months",1,1049.632936,1108,0,0
"TD71FL","TCD",2014,"guera","12-23 months",1,1058.656278,898,5.175046,4
"MR71FL","MRT",2020,"guidimagha","12-23 months",1,1019.774047,1426,0,0
"TD71FL","TCD",2014,"hadjerlamis","12-23 months",1,1160.068154,871,0,0
"BF43FL","BFA",2003,"hautsbassins","12-23 months",1,1223.284262,750,0.626709,1
"BF62FL","BFA",2010,"hautsbassins","12-23 months",1,1497.766116,1116,0,0
"BF81FL","BFA",2021,"hautsbassins","12-23 months",1,1063.581802,1114,0.78734,1
"GM61FL","GMB",2013,"janjanbureh","12-23 months",1,594.825603,841,0,0
"GM81FL","GMB",2019,"janjanbureh","12-23 months",1,457.641871,958,0.28242,1
"SN61FL","SEN",2010,"kaffrine","12-23 months",1,438.943138,789,0,0
"SN7ZFL","SEN",2017,"kaffrine","12-23 months",1,608.124459,1074,0,0
"SN8SFL","SEN",2023,"kaffrine","12-23 months",1,531.219638,1021,0,0
"TD71FL","TCD",2014,"kanem","12-23 months",1,668.159754,883,0,0
"GM61FL","GMB",2013,"kanifing","12-23 months",1,1268.141249,787,0,0
"GM81FL","GMB",2019,"kanifing","12-23 months",1,1188.508805,724,0,0
"SN4AFL","SEN",2005,"kaolack","12-23 months",1,1138.18022,1069,0.682303,1
"SN5AFL","SEN",2008,"kaolack","12-23 months",1,1255.512569,2792,1.28403,2
"SN61FL","SEN",2010,"kaolack","12-23 months",1,841.031846,994,0,0
"SN7ZFL","SEN",2017,"kaolack","12-23 months",1,728.77756,714,0,0
"SN8SFL","SEN",2023,"kaolack","12-23 months",1,803.185061,731,0,0
"ML41FL","MLI",2001,"kayes","12-23 months",1,1566.50711,1737,1.81887,4
"ML53FL","MLI",2006,"kayes","12-23 months",1,1703.269348,1499,5.665053,6
"ML6AFL","MLI",2012,"kayes","12-23 months",1,1329.394149,1621,0.928051,1
"ML7AFL","MLI",2018,"kayes","12-23 months",1,1433.370081,1181,0,0
"ML8AFL","MLI",2023,"kayes","12-23 months",1,2211.374306,2259,4.966881,5
"SN61FL","SEN",2010,"kedougou","12-23 months",1,88.2481,354,0,0
"SN7ZFL","SEN",2017,"kedougou","12-23 months",1,125.110159,598,0,0
"SN8SFL","SEN",2023,"kedougou","12-23 months",1,114.565746,590,0,0
"GM61FL","GMB",2013,"kerewan","12-23 months",1,833.941367,1080,0,0
"GM81FL","GMB",2019,"kerewan","12-23 months",1,851.533334,1051,1.097782,1
"ML53FL","MLI",2006,"kidal","12-23 months",1,43.431812,265,0,0
"ML7AFL","MLI",2018,"kidal","12-23 months",1,4.484944,279,0,0
"ML8AFL","MLI",2023,"kidal","12-23 months",1,5.518712,189,0,0
"SN4AFL","SEN",2005,"kolda","12-23 months",1,798.065023,926,1.756252,1
"SN5AFL","SEN",2008,"kolda","12-23 months",1,1095.23687,2012,0.824951,1
"SN61FL","SEN",2010,"kolda","12-23 months",1,561.843949,902,0,0
"SN7ZFL","SEN",2017,"kolda","12-23 months",1,599.499539,867,0.699806,1
"SN8SFL","SEN",2023,"kolda","12-23 months",1,436.41712,670,0,0
"ML41FL","MLI",2001,"koulikoro","12-23 months",1,1844.529044,1766,0.534319,1
"ML53FL","MLI",2006,"koulikoro","12-23 months",1,2143.392158,1613,7.105349,7
"ML6AFL","MLI",2012,"koulikoro","12-23 months",1,2065.557846,1725,1.206605,1
"ML7AFL","MLI",2018,"koulikoro","12-23 months",1,1739.705154,1226,3.949207,3
"ML8AFL","MLI",2023,"koulikoro","12-23 months",1,3311.579104,2248,2.977777,2
"GM61FL","GMB",2013,"kuntaur","12-23 months",1,469.441053,894,0,0
"GM81FL","GMB",2019,"kuntaur","12-23 months",1,436.182877,1095,0,0
"GN52FL","GIN",2005,"labe","12-23 months",1,425.20421,435,1.510521,1
"GN62FL","GIN",2012,"labe","12-23 months",1,544.577542,710,1.842323,2
"GN71FL","GIN",2018,"labe","12-23 months",1,799.50416,876,1.193784,1
"TD71FL","TCD",2014,"lac","12-23 months",1,809.659314,797,0,0
"SN4AFL","SEN",2005,"louga","12-23 months",1,633.538858,897,0,0
"SN5AFL","SEN",2008,"louga","12-23 months",1,653.914603,835,0.820129,1
"SN61FL","SEN",2010,"louga","12-23 months",1,556.602929,618,1.58463,1
"SN7ZFL","SEN",2017,"louga","12-23 months",1,728.449478,827,0,0
"SN8SFL","SEN",2023,"louga","12-23 months",1,559.631649,706,0,0
"GM61FL","GMB",2013,"mansakonko","12-23 months",1,365.954192,768,0,0
"GM81FL","GMB",2019,"mansakonko","12-23 months",1,302.520586,716,0.373391,1
"NI51FL","NER",2006,"maradi","12-23 months",1,2023.223706,1339,11.164324,7
"NI61FL","NER",2012,"maradi","12-23 months",1,2813.577046,2411,12.090627,10
"SN4AFL","SEN",2005,"matam","12-23 months",1,371.791455,795,0,0
"SN5AFL","SEN",2008,"matam","12-23 months",1,555.947279,864,0,0
"SN61FL","SEN",2010,"matam","12-23 months",1,313.709757,533,0,0
"SN7ZFL","SEN",2017,"matam","12-23 months",1,448.99426,900,0.613319,1
"SN8SFL","SEN",2023,"matam","12-23 months",1,440.3364,826,0,0
"ML41FL","MLI",2001,"mopti","12-23 months",1,1488.185242,1485,5.600564,6
"ML53FL","MLI",2006,"mopti","12-23 months",1,1502.314818,1827,3.739619,5
"ML6AFL","MLI",2012,"mopti","12-23 months",1,1243.549361,1458,1.174298,1
"ML7AFL","MLI",2018,"mopti","12-23 months",1,1043.238307,733,2.233327,2
"ML8AFL","MLI",2023,"mopti","12-23 months",1,1452.112543,1668,0.976477,1
"TD71FL","TCD",2014,"ndjamena","12-23 months",1,1064.820229,1008,0.875473,1
"NI51FL","NER",2006,"niamey","12-23 months",1,473.037512,766,0,0
"NI61FL","NER",2012,"niamey","12-23 months",1,659.608323,943,1.855743,3
"BF43FL","BFA",2003,"nord","12-23 months",1,1030.063813,702,3.100056,2
"BF62FL","BFA",2010,"nord","12-23 months",1,1052.89438,1072,3.184607,3
"BF81FL","BFA",2021,"nord","12-23 months",1,773.881588,1029,0,0
"SN6DFL","SEN",2012,"north","12-23 months",1,1180.65484,1360,0,0
"SN71FL","SEN",2014,"north","12-23 months",1,1210.875563,1440,0.255808,1
"SN7AFL","SEN",2015,"north","12-23 months",1,1019.570149,1208,1.438473,1
"SN7IFL","SEN",2016,"north","12-23 months",1,1033.271956,1268,0,0
"SN81FL","SEN",2018,"north","12-23 months",1,990.725365999999,1274,0.906137,1
"SN8BFL","SEN",2019,"north","12-23 months",1,879.700725,1128,1.09646,1
"MR71FL","MRT",2020,"northnouakchott","12-23 months",1,1129.249167,493,0,0
"NG4BFL","NGA",2003,"northwest","12-23 months",1,1605.073555,1341,1.678017,3
"NG53FL","NGA",2008,"northwest","12-23 months",1,7607.52294300004,6921,18.134061,18
"NG61FL","NGA",2010,"northwest","12-23 months",1,1673.026243,1260,0,0
"NG6AFL","NGA",2013,"northwest","12-23 months",1,10412.502055,8693,36.641674,30
"NG7BFL","NGA",2018,"northwest","12-23 months",1,11511.156725,9502,49.746678,39
"NG8BFL","NGA",2024,"northwest","12-23 months",1,10163.228475,7745,21.460547,16
"TD71FL","TCD",2014,"ouaddai","12-23 months",1,1020.682411,799,0,0
"BF43FL","BFA",2003,"ouagadougou","12-23 months",1,571.454187,273,0,0
"BF43FL","BFA",2003,"plateaucentral","12-23 months",1,532.662174,903,0.585465,1
"BF62FL","BFA",2010,"plateaucentral","12-23 months",1,638.899158,956,0.587463,1
"BF81FL","BFA",2021,"plateaucentral","12-23 months",1,713.460966,959,0,0
"BF43FL","BFA",2003,"sahel","12-23 months",1,708.185657,614,0.750888,1
"BF62FL","BFA",2010,"sahel","12-23 months",1,1262.109519,1090,2.397622,2
"BF81FL","BFA",2021,"sahel","12-23 months",1,348.26846,444,0,0
"SN4AFL","SEN",2005,"saintlouis","12-23 months",1,585.911459,739,0,0
"SN5AFL","SEN",2008,"saintlouis","12-23 months",1,558.322688,1270,0.539445,1
"SN61FL","SEN",2010,"saintlouis","12-23 months",1,572.476063,625,0,0
"SN7ZFL","SEN",2017,"saintlouis","12-23 months",1,692.462895,740,0,0
"SN8SFL","SEN",2023,"saintlouis","12-23 months",1,720.64403,637,0,0
