"iso3","year","allcause_deaths","under5_person_years","leaf_deaths","leaf_person_years","age_rows","death_sum_relative_error","person_year_sum_relative_error","ihme_malaria_deaths","ihme_native_rate_per100000","malaria_native_person_years","malaria_denominator_relative_difference"
"GHA",2005,57379.9146584326,3329614.59036284,57379.9146584326,3329614.59036284,6,2.22044604925031e-16,1.33226762955019e-15,14365.2438310093,431.43863775067,3329614.59036291,2.1316282072803e-14
"GHA",2006,56581.2974723653,3405565.31397721,56581.2974723653,3405565.31397721,6,-5.55111512312578e-16,2.22044604925031e-16,13628.2644299978,400.17627540615,3405565.31397723,6.66133814775094e-15
"GHA",2007,55215.4450771547,3484512.21824962,55215.4450771548,3484512.21824962,6,4.44089209850063e-16,2.22044604925031e-16,13577.0579902703,389.64013152723,3484512.21824963,4.2188474935756e-15
"GHA",2008,53542.1019122419,3564745.26590122,53542.1019122419,3564745.26590122,6,2.22044604925031e-16,2.22044604925031e-16,13309.3259970969,373.35980566151,3564745.26590127,1.4210854715202e-14
"GHA",2009,52085.1484224427,3643975.7611874,52085.1484224427,3643975.76118742,6,6.66133814775094e-16,5.55111512312578e-15,12992.0709690801,356.5356034324,3643975.76118745,1.31006316905768e-14
"GHA",2010,50770.465652329,3721133.09378645,50770.4656523291,3721133.09378646,6,6.66133814775094e-16,2.66453525910038e-15,12486.4818072863,335.55590441353,3721133.09378646,1.33226762955019e-15
"GHA",2011,49643.8629845575,3795972.16325452,49643.8629845575,3795972.16325456,6,-9.99200722162641e-16,1.17683640610267e-14,11865.6471580869,312.58519946347,3795972.16325452,1.33226762955019e-15
"GHA",2012,48187.6489737746,3867798.85001108,48187.6489737746,3867798.8500111,6,4.44089209850063e-16,5.32907051820075e-15,11209.4854268227,289.81562541161,3867798.85001108,1.77635683940025e-15
"GHA",2013,46923.0419067997,3936602.8758783,46923.0419067998,3936602.87587832,6,2.22044604925031e-16,6.66133814775094e-15,10607.7947167091,269.46570561406,3936602.87587839,2.33146835171283e-14
"GHA",2014,45819.7238948604,4002683.94555765,45819.7238948604,4002683.94555769,6,-7.7715611723761e-16,1.08801856413265e-14,10165.8973772432,253.9770193079,4002683.94555767,3.77475828372553e-15
"GHA",2015,45615.0682451127,4065538.31831948,45615.0682451127,4065538.31831951,6,2.22044604925031e-16,8.21565038222616e-15,9488.9556894683,233.39973569331,4065538.31831965,4.10782519111308e-14
"GHA",2016,45105.8548754906,4124080.68485516,45105.8548754906,4124080.68485519,6,2.22044604925031e-16,7.54951656745106e-15,8728.21858337092,211.64034485124,4124080.6848552,9.32587340685131e-15
"GHA",2017,44446.6559756226,4177701.12268401,44446.6559756226,4177701.12268402,6,2.22044604925031e-16,2.88657986402541e-15,7714.15166474787,184.65063531859,4177701.122684,-2.77555756156289e-15
"GHA",2018,43631.9625563041,4224102.5981395,43631.9625563041,4224102.5981395,6,-3.33066907387547e-16,-6.66133814775094e-16,7050.49778882555,166.91113970411,4224102.5981395,-8.88178419700125e-16
"GHA",2019,42657.5756598207,4261226.67223199,42657.5756598207,4261226.67223204,6,2.22044604925031e-16,1.13242748511766e-14,6761.41078016674,158.67287286609,4261226.67223209,2.19824158875781e-14
"GHA",2020,41624.4854783925,4287288.09188585,41624.4854783925,4287288.09188592,6,-3.33066907387547e-16,1.57651669496772e-14,7338.35228790584,171.16536445951,4287288.091886,3.5527136788005e-14
"GHA",2021,40458.9886691782,4300548.73731809,40458.9886691782,4300548.73731811,6,-6.66133814775094e-16,4.88498130835069e-15,7224.43688315214,167.98872247306,4300548.73731819,2.42028619368284e-14
"GHA",2022,39863.1211427859,4300414.19266614,39863.1211427859,4300414.19266613,6,2.22044604925031e-16,-1.99840144432528e-15,7097.73058765763,165.04760401363,4300414.19266618,9.99200722162641e-15
"GHA",2023,39085.6098821083,4291815.35487698,39085.6098821083,4291815.35487703,6,0,1.13242748511766e-14,6949.21049068223,161.91774147006,4291815.35487709,2.59792187762287e-14
"GHA",2024,39450.0929558237,4307740.32116884,39450.0929558237,4305320.38016316,6,2.22044604925031e-16,-0.000561765757742805,6745.25942954957,156.534594812713,4309117.37920935,0.000319670624931767
"GIN",2000,55437.1786165873,1499073.69143997,55437.1786165873,1499073.69143997,6,4.44089209850063e-16,2.88657986402541e-15,8360.06332824958,557.68194558995,1499073.69143998,8.88178419700125e-15
"GIN",2001,53600.5032557668,1525206.58446948,53600.5032557668,1525206.58446948,6,-4.44089209850063e-16,1.33226762955019e-15,8769.5968802718,574.9776436562,1525206.58446948,-1.11022302462516e-16
"GIN",2002,50649.6457722323,1517028.40191383,50649.6457722323,1517028.40191383,6,-1.11022302462516e-16,3.77475828372553e-15,8864.69705611807,584.34614967885,1517028.40191383,2.22044604925031e-15
"GIN",2003,48587.2589264249,1523938.5516929,48587.2589264249,1523938.55169291,6,6.66133814775094e-16,3.5527136788005e-15,8965.51296598021,588.31197334175,1523938.5516929,1.77635683940025e-15
"GIN",2004,48057.8208952202,1566536.16881414,48057.8208952202,1566536.16881414,6,-8.88178419700125e-16,-3.10862446895044e-15,9781.48471744984,624.40209885829,1566536.16881416,8.21565038222616e-15
"GIN",2005,47244.1746909021,1604499.12796096,47244.174690902,1604499.12796097,6,-6.66133814775094e-16,3.33066907387547e-15,9581.37694548418,597.15688083049,1604499.12796098,8.88178419700125e-15
"GIN",2006,46695.1155351872,1634924.1594608,46695.1155351872,1634924.1594608,6,-3.33066907387547e-16,-8.88178419700125e-16,9316.97473769432,569.87198358895,1634924.15946082,1.02140518265514e-14
"GIN",2007,46098.0372377338,1670785.85477181,46098.0372377338,1670785.85477181,6,8.88178419700125e-16,6.66133814775094e-16,9347.66810003405,559.4773305829,1670785.85477182,2.88657986402541e-15
"GIN",2008,46008.2394055556,1717590.07893661,46008.2394055556,1717590.07893661,6,6.66133814775094e-16,4.44089209850063e-16,9301.43948584976,541.54012647816,1717590.07893663,1.50990331349021e-14
"GIN",2009,46023.589392183,1766684.80499095,46023.589392183,1766684.80499095,6,-3.33066907387547e-16,-1.11022302462516e-16,9132.82782561138,516.94721094622,1766684.80499095,-1.11022302462516e-16
"GIN",2010,45971.7356172956,1817813.52919403,45971.7356172956,1817813.52919403,6,-4.44089209850063e-16,-1.11022302462516e-16,9525.60700548982,524.01452913122,1817813.52919405,9.54791801177635e-15
"GIN",2011,46017.4978600763,1871245.17664891,46017.4978600763,1871245.17664891,6,-1.11022302462516e-16,-7.7715611723761e-16,9548.33072551272,510.26615029743,1871245.17664891,-2.66453525910038e-15
"GIN",2012,46128.0416641991,1924591.82812388,46128.0416641991,1924591.82812387,6,4.44089209850063e-16,-2.44249065417534e-15,9252.9467671878,480.77450148002,1924591.82812388,3.10862446895044e-15
"GIN",2013,45832.404080925,1973718.61327782,45832.404080925,1973718.61327782,6,-1.11022302462516e-16,1.33226762955019e-15,9325.38938949179,472.47816009622,1973718.61327785,1.46549439250521e-14
"GIN",2014,46030.9860486311,2019179.90650008,46030.9860486311,2019179.90650008,6,2.22044604925031e-16,2.22044604925031e-16,8814.58697504615,436.54292253357,2019179.9065001,9.76996261670138e-15
"GIN",2015,45918.3793797175,2062274.63470092,45918.3793797175,2062274.63470093,6,-1.11022302462516e-16,6.66133814775094e-16,8411.25835546664,407.86315333245,2062274.63470097,2.19824158875781e-14
"GIN",2016,45244.3731796419,2103065.59724771,45244.3731796419,2103065.59724771,6,-1.11022302462516e-16,-1.55431223447522e-15,8136.69818505313,386.89702288419,2103065.59724774,1.53210777398272e-14
"GIN",2017,44340.8341969712,2141086.97444431,44340.8341969712,2141086.97444432,6,6.66133814775094e-16,4.44089209850063e-15,8231.66241042227,384.46184151667,2141086.97444434,1.31006316905768e-14
"GIN",2018,43372.0394769428,2175971.63516817,43372.0394769427,2175971.63516817,6,-8.88178419700125e-16,-1.4432899320127e-15,8525.23664198933,391.78987925228,2175971.63516819,1.04360964314765e-14
"GIN",2019,42563.7033360795,2210556.49703311,42563.7033360795,2210556.49703312,6,-2.22044604925031e-16,3.33066907387547e-15,8207.57380961039,371.2899362955,2210556.49703314,1.35447209004269e-14
"GIN",2020,41923.8655942895,2245454.46385552,41923.8655942895,2245454.46385551,6,-1.22124532708767e-15,-3.5527136788005e-15,8820.09307467518,392.79768156735,2245454.46385555,1.59872115546023e-14
"GIN",2021,40984.0284153494,2279574.24848521,40984.0284153494,2279574.24848521,6,4.44089209850063e-16,1.11022302462516e-15,7594.90041746257,333.1718816577,2279574.24848522,3.33066907387547e-15
"GIN",2022,41167.2265166512,2311413.80732199,41167.2265166512,2311413.807322,6,-3.33066907387547e-16,5.32907051820075e-15,6676.24465927087,288.83814045421,2311413.80732205,2.53130849614536e-14
"GIN",2023,40911.0677536974,2342243.447554,40911.0677536974,2342243.44755401,6,4.44089209850063e-16,4.66293670342566e-15,6881.51995917957,293.80037187705,2342243.44755403,1.31006316905768e-14
"GIN",2024,41823.6813861269,2381724.83663457,41823.6813861269,2380929.23304847,6,2.22044604925031e-16,-0.000334045131438865,7062.92867541533,296.568744326816,2381548.56522306,-7.40099816747275e-05
"GMB",2000,5428.48084780981,244787.19765864,5428.48084780982,244787.197658641,6,1.11022302462516e-15,1.33226762955019e-15,393.511393643304,160.75652542583,244787.19765865,3.75255382323303e-14
"GMB",2001,5286.82051664076,251492.250289429,5286.82051664076,251492.25028943,6,8.88178419700125e-16,5.55111512312578e-15,531.187576145326,211.21429210403,251492.250289435,2.53130849614536e-14
"GMB",2002,5239.07964164526,258513.354843506,5239.07964164526,258513.354843507,6,-5.55111512312578e-16,2.66453525910038e-15,581.733713967411,225.03042998284,258513.354843508,5.99520433297585e-15
"GMB",2003,5214.10164807139,265738.591544462,5214.10164807139,265738.591544462,6,0,1.11022302462516e-15,492.470578916627,185.32143790422,265738.591544467,1.84297022087776e-14
"GMB",2004,5252.78841934085,272945.3197528,5252.78841934085,272945.3197528,6,-2.22044604925031e-16,2.88657986402541e-15,356.041766967483,130.44435687336,272945.319752805,2.02060590481778e-14
"GMB",2005,5244.84227075379,280164.678808555,5244.84227075379,280164.678808554,6,4.44089209850063e-16,-1.88737914186277e-15,309.032888877776,110.30401483584,280164.678808558,1.35447209004269e-14
"GMB",2006,5140.84794449401,287487.875750478,5140.84794449401,287487.875750478,6,-2.22044604925031e-16,-1.66533453693773e-15,339.797039522812,118.19525906467,287487.875750493,5.24025267623074e-14
"GMB",2007,5102.2078738173,294929.543724096,5102.2078738173,294929.543724097,6,-3.33066907387547e-16,3.10862446895044e-15,321.814930468934,109.1158676087,294929.543724102,1.84297022087776e-14
"GMB",2008,4954.36695554828,302471.269660181,4954.36695554827,302471.269660182,6,-5.55111512312578e-16,2.22044604925031e-15,421.479826394115,139.34540853008,302471.269660193,3.81916720471054e-14
"GMB",2009,4922.70009160325,310064.862878345,4922.70009160325,310064.862878347,6,-2.22044604925031e-16,8.21565038222616e-15,368.041945872985,118.6983724813,310064.862878358,4.15223411209809e-14
"GMB",2010,4809.76929448209,317540.095501249,4809.76929448209,317540.095501248,6,-2.22044604925031e-16,-5.55111512312578e-16,423.367328568417,133.32720326235,317540.095501254,1.64313007644523e-14
"GMB",2011,4574.05595907839,324732.257132399,4574.05595907839,324732.257132401,6,-4.44089209850063e-16,4.2188474935756e-15,608.470368604862,187.37601677703,324732.257132415,4.79616346638068e-14
"GMB",2012,4526.08042115735,331349.434901784,4526.08042115735,331349.434901787,6,4.44089209850063e-16,9.10382880192628e-15,616.807150493564,186.15005354585,331349.434901796,3.574918139293e-14
"GMB",2013,4518.09769925704,337029.978703594,4518.09769925703,337029.978703598,6,-1.22124532708767e-15,1.06581410364015e-14,529.087427243952,156.98527154145,337029.978703609,4.41868763800812e-14
"GMB",2014,4597.66544005139,341559.159996841,4597.66544005139,341559.159996843,6,6.66133814775094e-16,4.66293670342566e-15,336.495386468267,98.51745345414,341559.159996869,8.17124146124115e-14
"GMB",2015,4466.05170786417,344992.77683023,4466.05170786417,344992.776830234,6,-1.22124532708767e-15,1.24344978758018e-14,380.221418593574,110.21141430467,344992.776830252,6.30606677987089e-14
"GMB",2016,4491.69867412368,347506.628091973,4491.69867412369,347506.628091974,6,4.44089209850063e-16,1.11022302462516e-15,257.32900368447,74.05009944626,347506.628091998,7.19424519957101e-14
"GMB",2017,4561.01690873087,349365.000079588,4561.01690873087,349365.000079591,6,-7.7715611723761e-16,7.99360577730113e-15,145.956924047291,41.77777511028,349365.000079615,7.70494779089859e-14
"GMB",2018,4462.11086357896,351054.55466667,4462.11086357896,351054.554666674,6,0,1.08801856413265e-14,147.303589025488,41.96031273981,351054.554666684,3.93018950717305e-14
"GMB",2019,4469.51641533762,352932.947347436,4469.51641533762,352932.947347437,6,-2.22044604925031e-16,1.55431223447522e-15,83.4108734841162,23.63363185868,352932.947347581,4.10560474506383e-13
"GMB",2020,4385.60322243396,355112.780957331,4385.60322243396,355112.78095733,6,-6.66133814775094e-16,-1.66533453693773e-15,111.895335066691,31.50980225635,355112.780957364,9.2370555648813e-14
"GMB",2021,4298.11164944132,357605.931588316,4298.11164944132,357605.931588316,6,6.66133814775094e-16,8.88178419700125e-16,110.413612686068,30.87577775784,357605.931588336,5.46229728115577e-14
"GMB",2022,4285.45368785859,360277.214625903,4285.45368785859,360277.214625903,6,0,-6.66133814775094e-16,149.49608601197,41.49473792485,360277.214625909,1.59872115546023e-14
"GMB",2023,4238.34217951011,363144.736830576,4238.34217951011,363144.736830583,6,-4.44089209850063e-16,2.04281036531029e-14,172.344087785242,47.45878717378,363144.73683065,2.03614902716254e-13
"GMB",2024,4149.15874769843,369367.866475798,4149.15874769844,369174.963395117,6,2.22044604925031e-16,-0.000522251928739115,125.250703961608,33.9078240187171,369385.849981025,4.86872488345558e-05
"GNB",2000,8011.0421928476,221496.994576274,8011.0421928476,221496.994576274,6,6.66133814775094e-16,-1.11022302462516e-16,1091.28243622607,492.68498577766,221496.994576277,1.22124532708767e-14
"GNB",2001,7894.50457270567,226529.557453226,7894.50457270568,226529.557453226,6,2.22044604925031e-16,2.22044604925031e-16,905.692390968983,399.81201621161,226529.557453227,4.88498130835069e-15
"GNB",2002,7775.42199562892,231791.615284455,7775.42199562893,231791.615284456,6,8.88178419700125e-16,1.99840144432528e-15,730.500278361316,315.15388400259,231791.61528446,1.99840144432528e-14
"GNB",2003,7624.04569171288,237027.566852568,7624.04569171288,237027.566852568,6,2.22044604925031e-16,6.66133814775094e-16,571.520119069912,241.11968352837,237027.56685257,7.32747196252603e-15
"GNB",2004,7469.67067022445,242512.516863016,7469.67067022446,242512.516863016,6,2.22044604925031e-16,1.77635683940025e-15,409.826789508727,168.99201526171,242512.516863029,5.35127497869325e-14
"GNB",2005,7767.24982587559,248113.737262065,7767.2498258756,248113.737262065,6,4.44089209850063e-16,-4.44089209850063e-16,322.64768526346,130.04023429894,248113.737262076,4.37427871702312e-14
"GNB",2006,7108.86236948367,254038.373642314,7108.86236948366,254038.373642314,6,-2.22044604925031e-16,1.33226762955019e-15,263.974845643768,103.91140592619,254038.373642326,4.61852778244065e-14
"GNB",2007,6906.93829102534,260620.509946474,6906.93829102534,260620.509946475,6,-1.11022302462516e-16,4.2188474935756e-15,269.760157840964,103.50687975262,260620.509946476,5.99520433297585e-15
"GNB",2008,6963.28689254093,267390.931925383,6963.28689254094,267390.931925384,6,2.22044604925031e-16,1.77635683940025e-15,294.291615544754,110.06043227631,267390.931925405,7.99360577730113e-14
"GNB",2009,6554.63564272783,274337.550488649,6554.63564272783,274337.550488649,6,-4.44089209850063e-16,2.44249065417534e-15,311.590061186562,113.57907826747,274337.550488649,-6.66133814775094e-16
"GNB",2010,6412.83031136116,281382.497666978,6412.83031136116,281382.497666978,6,2.22044604925031e-16,6.66133814775094e-16,319.439469883827,113.52499623551,281382.497666983,1.86517468137026e-14
"GNB",2011,6251.62776082355,288146.49620912,6251.62776082355,288146.49620912,6,2.22044604925031e-16,0,326.708466977326,113.38276580681,288146.49620913,3.46389583683049e-14
"GNB",2012,6166.2061369672,294522.263224394,6166.2061369672,294522.263224394,6,2.22044604925031e-16,8.88178419700125e-16,316.940168363042,107.61161648468,294522.2632244,2.1538326677728e-14
"GNB",2013,6047.49432467126,300530.575938894,6047.49432467126,300530.575938896,6,6.66133814775094e-16,4.88498130835069e-15,313.192373561078,104.21314789106,300530.575938917,7.68274333040608e-14
"GNB",2014,5917.63456685802,306076.080371507,5917.63456685802,306076.080371508,6,4.44089209850063e-16,4.66293670342566e-15,271.238485268877,88.61799489187,306076.080371528,7.01660951563099e-14
"GNB",2015,5858.71311364054,311097.976606402,5858.71311364054,311097.976606403,6,2.22044604925031e-16,2.22044604925031e-16,240.020921747807,77.15283923285,311097.976606429,8.45989944764369e-14
"GNB",2016,5789.99395293758,315590.4832477,5789.99395293759,315590.483247701,6,4.44089209850063e-16,3.5527136788005e-15,206.982824904441,65.58588927473,315590.48324773,9.37028232783632e-14
"GNB",2017,5716.03405383447,319546.384445308,5716.03405383447,319546.38444531,6,-1.11022302462516e-16,6.43929354282591e-15,176.793551264978,55.32641264956,319546.384445339,9.76996261670138e-14
"GNB",2018,5624.08885292637,322990.356325692,5624.08885292637,322990.356325694,6,0,4.88498130835069e-15,178.375200596796,55.22616917296,322990.356325734,1.27675647831893e-13
"GNB",2019,5544.61837082016,325950.26439223,5544.61837082016,325950.264392233,6,4.44089209850063e-16,6.43929354282591e-15,189.321181844708,58.08284346623,325950.264392241,3.15303338993544e-14
