"year","prevalence","rate","rate_lo","rate_hi","af","af_lo","af_hi"
"2005",37.0320595148422,63.5463974657997,48.7090325306061,82.9034045860803,0,0,20.307516149447
"2005",37.7851390642798,63.7137206424858,48.8023510833658,83.1812014788847,0,0,20.7148091606119
"2005",38.5535331496954,63.8898726848166,48.8987694578315,83.4768620343742,0,0,21.1320594430864
"2005",39.3375532056679,64.0756033929312,48.9981667583199,83.7925829025239,0,0,21.5609483773204
"2005",40.1375170000723,64.2717282888217,49.100486359458,84.1306342057531,0,0,22.0031298745267
"2005",40.9537487628735,64.4791345701388,49.2057890279054,84.4932857911544,0,0,22.460158230581
"2005",41.7865793175383,64.6987876410693,49.314307703062,84.8827311422294,0,0,22.9334197390458
"2005",42.63634621512,64.9317382932792,49.4265009114945,85.3010138293322,0,0,23.4240727580287
"2005",43.5033938710702,65.179130649993,49.5431008553149,85.7499631421053,0,0,23.9330020065944
"2005",44.3880737048316,65.4422110012326,49.6651512162413,86.2311475119267,0.164214140899299,0,24.4607938257083
"2005",45.2907442822711,65.7223375853656,49.7940286494522,86.7458563775454,0.589741574865355,0,25.0077398267056
"2005",46.2117714610084,66.0209590111113,49.9313950147422,87.2951181808541,1.03938716543696,0,25.5738639991767
"2005",47.1515285387,66.3391798289086,50.0784874638775,87.87978637627,1.51408895142752,0,26.1588959028574
"2005",48.1103964043392,66.6778147694806,50.2359749806631,88.5009394989247,2.01426687043119,0,26.7626210692919
"2005",49.0887636926323,67.037696807819,50.4043087352566,89.1600917870259,2.54028890051164,0,27.3851122011402
"2005",50.0870269415148,67.419684896609,50.5837111138483,89.8592414725705,3.09247849964742,0,28.0267353778901
"2005",51.1055907528704,67.8246637051432,50.7741548756381,90.6009172970594,3.67111008366571,0,28.6881480993212
"2005",52.1448679565185,68.2535431636442,50.9753432567338,91.388225301966,4.27640440584117,0,29.3702928790583
"2005",53.2052797775364,68.707257833679,51.1866917629504,92.2248951130798,4.90852393671641,0,30.0743856408685
"2005",54.2872560069846,69.1867657138316,51.407312186642,93.1153243834532,5.5675677818397,0,30.8018976299384
"2005",55.3912351761031,69.6930470016861,51.6360006700229,94.0646203686144,6.25356696619871,0,31.5545303108339
"2005",56.5176647340513,70.2271022737254,51.8712308303351,95.0786363619516,6.96647943411505,0,32.334181556684
"2005",57.667001229261,70.7899502166019,52.1111538443462,96.1640010243732,7.70618507748457,0,33.1429022396962
"2005",58.8397104944787,71.382624573439,52.3536070618511,97.3281379633056,8.47248048517123,0,33.9828420610341
"2005",60.0362678355702,72.0061704211332,52.5961331338887,98.5792732237296,9.26507373668611,0,34.8561843102685
"2005",61.2571582241646,72.6616401598858,52.8360116889252,99.9264286223821,10.0835798739367,0,35.7650700057251
"2005",62.5028764942164,73.3500892451474,53.07030474511,101.379398858018,10.9275171863903,0,36.7115123095684
"2005",63.7739275425642,74.0725697066965,53.2959143387919,102.948709127593,11.796302065183,0,37.6973015078279
"2005",65.0708265335688,74.8301223226997,53.5096527413846,104.645553091012,12.6892438383305,0,38.7239044293352
"2005",66.394099107912,75.6237683067689,53.7083245354431,106.481711771549,13.6055408246518,0,39.7923630356083
"2005",67.7442815956416,76.4545001913168,53.8888174201542,108.469453948677,14.5442773503716,0,40.9031969068689
"2005",69.1219212335498,77.3232705169757,54.0481966475406,110.621418184051,15.5044203383668,0,42.0563141090632
"2005",70.5275763869706,78.2309784025321,54.1837988934503,112.950477943643,16.4848158993028,0,43.2509362427617
"2005",71.9618167760891,79.1784540729845,54.2933211531486,115.46959103319,17.484186321158,0,44.4855430059165
"2005",73.4252237068521,80.166441038234,54.3749002621596,118.191633230619,18.5011274162824,0,45.7578403913827
"2005",74.918390306575,81.1955758822545,54.4271794312011,121.129215435176,19.5341064747217,0,47.0647552497136
"2005",76.4419217643394,82.2663659631538,54.4493594835014,124.294482671265,20.5814613642785,0,48.4024575106946
