"iso3","year","pfpr_pct","share_pn","malaria_deaths","allcause_pn","hib3_wuenic","pcv3_wuenic","rotac_wuenic","log_hiv_prev","log_gdp","log_hexp_pc","hiv_imputed"
"RWA",2019,3.52574888746431,16.1361897358671,2155.00231538613,13355.0878532126,98,98,98,-1.36045748353104,6.71338782569743,3.68419904255616,FALSE
"RWA",2020,2.56623993046115,13.7858127140892,1782.85390760868,12932.5266822071,91,91,91,-1.53708889590702,6.68790465868485,3.8100492854311,FALSE
"RWA",2021,2.75020671095302,14.7657297005302,1855.52063767278,12566.3998685155,88,88,89,-1.69232851242693,6.73647038508304,3.94442774037238,FALSE
"RWA",2022,2.72903999030188,14.5032930990507,1766.79115289125,12181.9999142601,98,97,98,-1.83667735328533,6.91479036784079,4.05752531614382,FALSE
"RWA",2023,2.71056970741663,14.7246573213258,1736.24517987652,11791.4131513397,94,94,94,-1.948803483134,6.9670216908873,3.96378602665677,FALSE
"RWA",2024,2.74687564370036,17.781400454741,2147.105688144,12075.008903877,98,98,98,-2.10345230835766,6.96596483910733,3.96378602665677,FALSE
"SEN",2000,17.135344480442,26.2698122661191,8188.48181196788,31170.6902547179,0,0,0,-2.55600791795878,6.40230379272756,3.06412460748769,FALSE
"SEN",2001,4.49124859174112,8.66134192242632,2783.71322588447,32139.5143017822,0,0,0,-2.46451864066299,6.45710481221679,3.15525151781622,FALSE
"SEN",2002,4.88176232472129,10.0221464160789,3048.68860903022,30419.5177605775,0,0,0,-2.40682336942082,6.50642727223523,3.2757177383383,FALSE
"SEN",2003,7.06201673713951,15.7621084455756,4354.17150056003,27624.2960489352,0,0,0,-2.35444974685196,6.70672544975427,3.55948063691035,FALSE
"SEN",2004,5.5730157967186,15.9278745161676,4134.50739733203,25957.6843924485,0,0,0,-2.30851005885768,6.82230858217503,3.73633685626478,FALSE
"SEN",2005,5.42590301827537,17.8265038461213,4355.85191330994,24434.6953890103,18,0,0,-2.28715668483682,6.88739552006753,3.58368730067129,FALSE
"SEN",2006,6.8319724217663,20.1287349290651,4511.0424113436,22410.9583997246,89,0,0,-2.28761154689354,6.92481096775753,3.64495723072157,FALSE
"SEN",2007,6.21905201428972,18.6677037703817,3917.78070646878,20986.9449111612,94,0,0,-2.28905276621123,7.08081640510586,3.7038137855133,FALSE
"SEN",2008,5.28103004095683,16.163884049098,3194.90708713045,19765.7139671744,88,0,0,-2.33096086563486,7.24336441473909,3.89291972759811,FALSE
"SEN",2009,3.74899039919218,10.4748861915284,1961.75930587749,18728.21594438,86,0,0,-2.35409574375799,7.17678500548238,3.91749666040868,FALSE
"SEN",2010,3.88603365989867,14.4745999607702,2504.4897865082,17302.6528767358,89,0,0,-2.39825031180538,7.151394217519,3.93940565671548,FALSE
"SEN",2011,3.05423804754805,11.4764829957383,1874.0571412933,16329.5422647271,92,0,0,-2.4444260321772,7.22597328685718,4.05925521108151,FALSE
"SEN",2012,3.47283783781462,11.9034879138594,1820.42727364482,15293.2257067718,91,0,0,-2.49261604031901,7.19055393832099,4.03626672036714,FALSE
"SEN",2013,3.7470387453522,9.30370102687803,1341.76319040945,14421.8218807026,92,0,0,-2.56527118601105,7.2297170066354,4.10290430669104,FALSE
"SEN",2014,2.3064037318077,7.40593462168219,1020.69983489998,13782.1880294717,89,81,0,-2.63974164691178,7.24343532762946,4.11750845325434,FALSE
"SEN",2015,3.67187463626026,11.2829320034263,1477.05079283071,13091.0191817355,89,89,83,-2.73799242497392,7.10497048565812,3.97636857957764,FALSE
"SEN",2016,2.55049924364343,8.17252742991706,1060.72222460732,12979.1210088124,93,93,93,-2.83939009504762,7.14396475532741,3.98714041441475,FALSE
"SEN",2017,2.73312056488002,9.36554940873614,1196.00830077043,12770.2951377823,93,92,94,-2.94471185214994,7.21138703030537,4.03409654706381,FALSE
"SEN",2018,3.69932088080559,12.557901996611,1557.21045398749,12400.2437223012,92,92,94,-3.02329834526702,7.28108012868483,4.16472038141811,FALSE
"SEN",2019,2.46548328396327,7.75925514122874,966.689098212669,12458.5295961744,91,91,87,-3.1372503940846,7.26625545868926,4.16413035590759,FALSE
"SEN",2020,3.13601713181351,10.1931448668147,1253.4300357115,12296.7940914117,83,82,82,-3.22202212931654,7.28693609751603,4.3196885513297,FALSE
"SEN",2021,3.70577930852627,12.2146602362279,1464.03256909025,11985.8640418669,85,83,84,-3.31016469366496,7.37657493856403,4.26439147916082,FALSE
"SEN",2022,3.445276942781,8.06429587464919,960.856812798488,11914.9498943736,93,92,68,-3.36040808336663,7.36139328519061,4.15022737572791,FALSE
"SEN",2023,5.95288826256176,10.5414655702714,1239.04801815022,11754.0394159663,92,92,83,-3.41319669528488,7.43722631544053,4.29356021043443,FALSE
"SEN",2024,6.71100162037475,6.87709009256138,766.297572416344,11142.7589591303,91,91,91,-3.46920926708908,7.460911527928,4.29356021043443,FALSE
"SLE",2000,50.985201938761,17.7403336642509,5010.56160807813,28243.8972282414,0,0,0,-1.173188801833,4.96803215344077,2.87177491581539,FALSE
"SLE",2001,51.5426270737376,19.6989482779132,5459.06622352559,27712.4755418865,0,0,0,-1.09348467212963,5.88141448617773,2.96116263082414,FALSE
"SLE",2002,49.6129399197507,20.9874114025321,6039.13579588297,28775.0389033416,0,0,0,-1.05515112381006,5.9635667759735,3.10430648988957,FALSE
"SLE",2003,44.4396149694233,21.7292704543329,6415.80712526201,29526.1046096588,0,0,0,-1.01986159828418,6.02542531478543,3.08101377934549,FALSE
"SLE",2004,41.3552612187754,23.7408174707833,6939.64823850753,29230.8731451553,0,0,0,-0.993724202904729,6.0348831275694,3.13700518644674,FALSE
"SLE",2005,39.9440582754458,23.3621251102639,6759.19690523862,28932.2862254044,0,0,0,-0.963249406224956,6.13693478444434,3.2599921851466,FALSE
"SLE",2006,39.1484235768728,23.7035461995679,6765.18104709446,28540.7971876284,0,0,0,-0.951301380555009,6.36349001364999,3.38890454810395,FALSE
"SLE",2007,40.6692585438926,25.6080539497997,7047.0879490196,27519.0296101149,63,0,0,-0.950048891826436,6.44871521167575,3.46284639061488,FALSE
"SLE",2008,45.2708419676978,28.5741835373706,7570.63788935039,26494.6778949928,77,0,0,-0.972158783199263,6.55870691302346,3.61723075439236,FALSE
"SLE",2009,49.9795692758573,28.7677095458497,7404.70391639509,25739.6366735195,84,0,0,-0.985570038525115,6.48134097086941,3.67121450152224,FALSE
"SLE",2010,49.9269274046931,28.2900511309859,7144.8925126258,25255.8487064735,86,0,0,-1.01939984905596,6.5294767540901,3.63350656368966,FALSE
"SLE",2011,48.2700112845861,27.8121874323601,6878.18252160388,24730.8218324494,89,75,0,-1.05158655655585,6.6348256725839,3.90466837430971,FALSE
"SLE",2012,44.6969590524267,26.2787125719467,6439.38391414227,24504.1833632919,91,92,0,-1.10348997910571,6.84322148122566,3.95107857263789,FALSE
"SLE",2013,41.8945674188828,26.7225198488923,6240.9633628262,23354.6963314723,92,92,0,-1.13252840545511,7.01882411878849,4.44191829676448,FALSE
"SLE",2014,39.9826638564533,25.5576242017985,5889.37588695239,23043.5186011458,83,83,53,-1.1597153135924,7.01908075077829,4.96707367056439,FALSE
"SLE",2015,38.3996505346789,26.1014188243276,5877.6609699097,22518.5496982695,86,86,85,-1.19633086999556,6.87168860673288,4.77626428484665,FALSE
"SLE",2016,38.2956623111781,27.9053438202438,6043.38310748082,21656.7233373296,84,84,95,-1.23306212912207,6.73864575109496,4.43347003090809,FALSE
"SLE",2017,36.8512718606075,27.8776825113821,6007.56011423062,21549.7113570248,90,90,92,-1.28202551128281,6.65824979508512,3.85814474637005,FALSE
"SLE",2018,36.651414626802,28.1505800709274,5797.78219610638,20595.6047140004,93,92,92,-1.31932166025704,6.74041833850014,3.80281811763211,FALSE
"SLE",2019,35.3710880999429,26.7617027699874,5374.69387627831,20083.5272795343,95,94,92,-1.3572413809288,6.73781181726417,3.87403449176517,FALSE
"SLE",2020,34.6546051236856,32.4988164713976,6372.79678289289,19609.3195839966,91,91,90,-1.39588920863895,6.73966504470771,3.86882656497434,FALSE
"SLE",2021,33.4571637504315,32.9617182523984,6239.32011254836,18928.9892740782,92,90,75,-1.46103164776197,6.78603545615349,3.8044487884517,FALSE
"SLE",2022,32.7958595785846,31.8506857078933,5928.06788935998,18612.0573469816,91,93,88,-1.49974332689132,6.75736377046204,3.72131644752253,FALSE
"SLE",2023,30.4057092380526,28.1761471893164,5149.30130245231,18275.3918335746,91,93,88,-1.5527847417813,6.63111750947335,3.57688729290057,FALSE
"SLE",2024,30.2931646063336,30.4607685589163,6200.18547588636,20354.6586944914,91,93,88,-1.62216792551269,6.69289563401744,3.57688729290057,FALSE
"SOM",2000,9.50531360707167,5.32803025853647,3211.34988540133,60272.7411364859,0,0,0,-3.04110780497115,5.95614632277341,2.55580722134639,FALSE
"SOM",2001,10.4219919875099,5.48163484050597,3372.52429380842,61524.0597364768,0,0,0,-3.03441048610057,5.50091056864859,2.55580722134639,FALSE
"SOM",2002,9.5619238263138,5.15475212469343,3266.43757906781,63367.5005131711,0,0,0,-3.07419923489661,5.4363339532411,2.55580722134639,FALSE
"SOM",2003,9.09221892183707,4.84872713105384,3146.52767980502,64893.8905976576,0,0,0,-3.11373877630324,5.65694598900987,2.55580722134639,FALSE
"SOM",2004,7.98934151384952,4.03837979743828,2699.38306891115,66843.2194174379,0,0,0,-3.15439825425406,5.92801963103405,2.55580722134639,FALSE
"SOM",2005,8.9779354440502,4.1392831576518,2834.75713714953,68484.2526877934,0,0,0,-3.19539525364931,6.08672906179121,2.55580722134639,FALSE
"SOM",2006,8.03276329939979,3.70751754325815,2427.19317450299,65466.8021441101,0,0,0,-3.23428318620394,6.12686189632924,2.55580722134639,FALSE
"SOM",2007,6.27231698291526,3.14763947423413,2025.89861245746,64362.4731816018,0,0,0,-3.32028988349842,6.1730267074361,2.55580722134639,FALSE
"SOM",2008,3.38391757596489,2.20006570372859,1358.13857739273,61731.7280611669,0,0,0,-3.40208996564666,6.22858485362038,2.55580722134639,FALSE
"SOM",2009,1.98848087830949,1.4024529287376,850.714776005599,60659.0608906466,0,0,0,-3.42545155840175,5.50741575136882,2.55580722134639,FALSE
"SOM",2010,2.23345231253594,1.0597920732632,903.385979164041,85241.8131777899,0,0,0,-3.50162240445439,5.3899957495933,2.55580722134639,FALSE
"SOM",2011,1.79744845298541,0.518417597198056,706.869360259682,136351.343797003,0,0,0,-3.6184802929257,5.46097155574215,2.55580722134639,FALSE
"SOM",2012,1.79523012526511,0.895931868357489,726.477752242037,81086.272059268,0,0,0,-3.61935736895742,5.85868129375893,2.55580722134639,FALSE
"SOM",2013,2.16729459961187,1.6764990981943,912.240937921213,54413.4463838219,44,0,0,-3.7135678390531,5.97482361147312,2.55580722134639,FALSE
"SOM",2014,2.53834402105004,1.86461347448631,1013.20648740575,54338.6874153574,46,0,0,-3.81667913934216,6.06246260588772,2.57646139890273,FALSE
"SOM",2015,3.0605448008758,2.16426985093472,1156.96102925527,53457.3370670758,48,0,0,-3.84940279553541,6.09938371678218,2.64731878179146,FALSE
"SOM",2016,3.0761724287511,2.10406115094692,1102.82467563825,52414.098095102,49,0,0,-3.96028057358104,6.1332429129281,2.46523012884008,FALSE
"SOM",2017,3.04229727188447,1.97007413139883,1008.60014490651,51196.0503836656,51,0,0,-3.99644305346418,6.23625207315741,2.60398767676314,FALSE
"SOM",2018,3.0705786424116,2.11821940390341,1066.51398187289,50349.5520769728,53,0,0,-4.1085605347512,6.23342450192135,2.54803207923162,FALSE
"SOM",2019,3.09063525807547,2.16746515758624,1084.90408896627,50054.0497811024,57,0,0,-4.22970804448441,6.29148546237543,2.56423707615712,FALSE
"SOM",2020,3.07954085844849,2.46676012548707,1241.70113960543,50337.328172931,55,0,0,-4.26542718807227,6.25028626210932,2.54937686156129,FALSE
"SOM",2021,3.0288672502052,2.32135977147443,1189.56224933118,51244.2002290589,62,0,0,-4.39556125211217,6.30820225170623,2.70930254459264,FALSE
"SOM",2022,3.04366533336717,2.1938773996226,1132.20291682194,51607.3923281542,71,0,0,-4.4638833210927,6.35113204902206,2.79219823959242,FALSE
"SOM",2023,3.06277963854641,2.17593188973188,1136.98861203807,52252.9504440587,69,0,0,-4.54511274532698,6.39172611548128,3.10775005804156,FALSE
"SOM",2024,2.99681056514227,2.22574487997672,1200.23039386064,53924.8862103723,70,0,0,-4.63461360564196,6.44498764577539,3.10775005804156,FALSE
"SSD",2000,46.699096109043,15.9662844208141,4997.33998500502,31299.3295953712,0,0,0,-0.746903017322709,7.41107976067416,3.3342349317592,FALSE
"SSD",2001,46.1683427712887,16.5896172749957,5032.45246940651,30334.9521932103,0,0,0,-0.718328523876214,7.41107976067416,3.3342349317592,FALSE
"SSD",2002,43.3798586238541,16.2881820025407,4852.24571943448,29789.9772895318,0,0,0,-0.633968602561759,7.41107976067416,3.3342349317592,FALSE
"SSD",2003,39.7917978087798,16.1988446113984,4786.34000896781,29547.4160274361,0,0,0,-0.623051915946628,7.41107976067416,3.3342349317592,FALSE
"SSD",2004,36.282439094624,16.0954873747613,4718.2261658343,29313.968915491,0,0,0,-0.609463895686502,7.41107976067416,3.3342349317592,FALSE
"SSD",2005,35.4110265693629,16.3233325662831,4727.21749013014,28959.8797974288,0,0,0,-0.648243371386995,7.41107976067416,3.3342349317592,FALSE
"SSD",2006,35.5399577210083,14.8764463592755,4468.58970594492,30038.018475822,0,0,0,-0.632796928995287,7.41107976067416,3.3342349317592,FALSE
"SSD",2007,34.974095938903,14.1569336342154,4149.63563331272,29311.6838754093,0,0,0,-0.619903680796119,7.41107976067416,3.3342349317592,FALSE
"SSD",2008,34.2144537245336,13.9702002033939,4016.71821477837,28752.0447545379,0,0,0,-0.658257036939959,7.41107976067416,3.3342349317592,FALSE
"SSD",2009,32.8167126213008,13.4118813740633,3805.0092407204,28370.4361423801,0,0,0,-0.647112217336136,7.18782395857785,3.3342349317592,FALSE
"SSD",2010,31.6936984621274,13.5927707882271,3796.12643135546,27927.5395024195,0,0,0,-0.685821604403339,7.31206662166016,3.3342349317592,FALSE
"SSD",2011,31.0557312843735,13.9851487266906,3884.87225232398,27778.5551533658,0,0,0,-0.725530238637724,7.27861814175448,3.3342349317592,FALSE
"SSD",2012,29.2896534367698,14.0527212893345,3980.44008878658,28325.048272377,0,0,0,-0.763966826921631,7.01144885682145,3.3342349317592,FALSE
"SSD",2013,28.8036753538907,14.5449163911504,4184.46427901963,28769.2563263244,0,0,0,-0.800104634718172,7.40864536850787,3.3342349317592,FALSE
"SSD",2014,27.5166761325852,14.2200483306626,4152.33223867679,29200.5494082825,0,0,0,-0.86938107843555,7.12506947401415,3.3342349317592,FALSE
"SSD",2015,26.9532113045526,14.8219707671282,4239.80271119919,28604.8513913016,46,0,0,-0.92371196835692,6.98485259439514,3.3342349317592,FALSE
"SSD",2016,26.4681895052259,13.7965597630095,3830.78894921203,27766.2621335712,45,0,0,-0.967747179618141,6.98485259439514,3.3342349317592,FALSE
"SSD",2017,27.8985980081545,14.2674053206307,3783.60799835074,26519.2437820466,52,0,0,-1.00007225142653,6.98485259439514,3.3342349317592,FALSE
"SSD",2018,27.523899527562,16.1820205584125,3817.55584331238,23591.3421907485,59,0,0,-1.10882485136213,6.98485259439514,3.43795626218296,FALSE
"SSD",2019,30.1926128152323,18.9168469701133,4240.36230464373,22415.7985278576,61,0,0,-1.107576214592,6.98485259439514,3.56048392860237,FALSE
"SSD",2020,27.7169154982215,18.4166284925871,4303.72333396546,23368.6819262155,67,0,0,-1.17621223500828,6.98485259439514,3.8586756169383,FALSE
"SSD",2021,25.8494739329182,17.4553360977024,4119.25500706111,23598.829515539,69,0,0,-1.24701239968929,6.98485259439514,3.54927354462751,FALSE
"SSD",2022,23.7213795994332,15.7960915187973,3818.42520360129,24173.2279093052,73,0,0,-1.32233411719226,6.98485259439514,3.87189925395447,FALSE
"SSD",2023,23.0073259184035,14.8154089104666,3639.89236684992,24568.2882520944,73,0,0,-1.3385694730923,6.98485259439514,4.28710902462896,FALSE
"SSD",2024,23.1228818950924,15.2536891766984,4779.0227833698,31330.275109252,73,0,0,-1.44114233015887,6.98485259439514,4.28710902462896,FALSE
"SWZ",2000,22.9824060671909,0.821357024667231,14.8974849465327,1813.76484270873,0,0,0,0.789539145282636,7.39613305766421,4.34291238399327,FALSE
"SWZ",2001,13.6384125977344,0.442646150147484,9.21483276424224,2081.76051258369,0,0,0,0.978979853095372,7.26532923120792,4.32298577075369,FALSE
"SWZ",2002,6.75980211158125,0.23248561905678,4.99300439711767,2147.66161338273,0,0,0,1.06513436517171,7.18215174719349,4.31300900140715,FALSE
"SWZ",2003,3.20529457074942,0.0972994173487063,2.23038069351832,2292.2857652117,0,0,0,1.14413056131713,7.60848237459037,4.87831909935295,FALSE
"SWZ",2004,5.47117594177471,0.1691534467058,4.03406367199753,2384.854551036,0,0,0,1.21688694515021,7.83421970102529,5.16988976613276,FALSE
"SWZ",2005,3.41097036230872,0.102962296605496,2.47884157083843,2407.52358150694,0,0,0,1.28426137555477,7.9624396346842,5.38109785794614,FALSE
"SWZ",2006,2.3411773971913,0.079396922379033,1.95636331910208,2464.02915942081,0,0,0,1.34697410540982,7.99461836597433,5.47019929699414,FALSE
"SWZ",2007,4.12120704677843,0.125206078930273,3.21236698371281,2565.66375303692,0,0,0,1.35047308466807,8.04209210452901,5.53039295407293,FALSE
"SWZ",2008,3.95018026701109,0.110696642177811,2.94311287248142,2658.71919380709,0,0,0,1.35681094721398,7.98849570010465,5.5824465728513,FALSE
"SWZ",2009,4.23182000625575,0.115934960207901,3.13713590466064,2705.94469436566,89,0,0,1.3643648162332,8.06771249455451,5.63365370438757,FALSE
"SWZ",2010,2.8523368430184,0.102794614707112,2.1532100383131,2094.67202581394,89,0,0,1.31087849463296,8.27454576862025,5.83785535679881,FALSE
"SWZ",2011,1.99102286257802,0.102316467035017,1.61592101450712,1579.33621178894,91,0,0,1.25242802459534,8.34878885782347,5.90058931968036,FALSE
"SWZ",2012,1.94852305152923,0.108161460687028,1.66058085928437,1535.27961691399,95,0,0,1.25704077193007,8.34866752619449,5.82903420442157,FALSE
"SWZ",2013,3.65370525748963,0.251780300783952,3.77981245735,1501.23438790924,98,0,0,1.19199718017281,8.28145645282915,5.71506653098254,FALSE
"SWZ",2014,1.85196764482776,0.101611261979026,1.54714957161021,1522.61623512713,98,67,0,1.19710359432084,8.2351146654171,5.64344475320492,FALSE
"SWZ",2015,1.52003787624015,0.0774928016004877,1.1775372350791,1519.54402313374,90,90,36,1.12903898280351,8.13734400578844,5.524317673288,FALSE
"SWZ",2016,1.13195525411904,0.0757298998848894,1.06210106520788,1402.48576430484,90,90,95,1.05424379043322,8.08276552423885,5.42238156478049,FALSE
"SWZ",2017,1.95448012638006,0.179340242815452,2.32017707013125,1293.7291896715,90,87,86,0.970667723340486,8.25663318537632,5.58162058785945,FALSE
"SWZ",2018,3.76943443740127,0.242152816827242,2.92689763683462,1208.69857108569,90,88,90,0.877945401756828,8.2871897916013,5.67791509493289,FALSE
"SWZ",2019,1.2163334886932,0.0652874630733082,0.770966279979861,1180.87951911101,90,87,87,0.819188155504247,8.27209687566251,5.76847986532959,FALSE
"SWZ",2020,1.28209249369582,0.0690857214989412,0.770545411244772,1115.34683944291,83,83,63,0.720066269911209,8.150920727639,5.46804365893179,FALSE
"SWZ",2021,2.83798754809834,0.175926052106839,1.705012739534,969.16444103376,77,63,85,0.621297786759765,8.29004219394104,5.69616062686269,FALSE
"SWZ",2022,1.31725957394613,0.0662958944606193,0.637524221427859,961.634542553095,97,96,99,0.525627490022304,8.26723378983991,5.65163978847966,FALSE
"SWZ",2023,3.16462399751585,0.166744829872519,1.40940977786128,845.249462270471,85,66,50,0.419131884015004,8.23098233281833,5.69051357683847,FALSE
"SWZ",2024,2.19938231245895,0.0589300313581816,0.481067001536171,816.335899453719,84,78,67,0.300842096482452,8.27117983939927,5.69051357683847,FALSE
"TCD",2000,21.5114767890213,8.52203807592006,4760.92090223795,55865.9895652244,0,0,0,-0.95333503991353,5.09449632535206,2.31000975882098,FALSE
"TCD",2001,21.9386079695414,7.7081816391461,4400.47556669692,57088.3740511388,0,0,0,-0.931347165695144,5.26952148276472,2.4544842577768,FALSE
"TCD",2002,17.9553026813586,6.55280059818554,3793.68173622586,57894.0512439266,0,0,0,-0.911698872070784,5.38935201907677,2.89133672827357,FALSE
"TCD",2003,17.3536664614677,6.55424108936545,3841.35603859775,58608.7082580854,0,0,0,-0.894668327682674,5.6667298294344,2.89149582589495,FALSE
"TCD",2004,16.9434688724206,6.24285552522036,3672.64789214194,58829.6153467735,0,0,0,-0.881396549772826,6.09998429324126,3.32323377820834,FALSE
"TCD",2005,17.2067331734834,6.71545495809204,3943.23764594159,58718.8458644941,0,0,0,-0.919258324213042,6.73112800818015,3.44285386661839,FALSE
"TCD",2006,17.3355849660248,7.66619976210207,4488.35476321175,58547.3233478727,0,0,0,-0.907779182621017,6.81002916979922,3.52238534876944,FALSE
"TCD",2007,17.0840266663671,8.0283736339741,4660.53978808931,58050.8581260724,0,0,0,-0.943943511688734,6.88804584945771,3.52760558450144,FALSE
"TCD",2008,17.554827342587,7.93360645520035,4572.20164716175,57630.8098086305,17,0,0,-0.978878422807844,7.06165064153735,3.60819039933227,FALSE
"TCD",2009,18.5954180451061,7.83819493621103,4487.46028289101,57251.1951975035,24,0,0,-1.06318198283614,6.94277216548508,3.55031691963646,FALSE
"TCD",2010,18.9071661080784,7.49123046174504,4271.78737496448,57023.8413673017,39,0,0,-1.09919045483117,7.04036185018974,3.56275086046235,FALSE
"TCD",2011,17.3766373800115,6.74963928016862,3849.53218932597,57033.1543588771,33,0,0,-1.13423406546334,7.17636323196062,3.62056530037098,FALSE
"TCD",2012,15.9234764698621,6.19344109026842,3489.07166258226,56334.9454968504,40,0,0,-1.21966731444962,7.21107207494079,3.58912742285254,FALSE
"TCD",2013,15.0743403036648,6.32851161470685,3570.78046698291,56423.7009328507,39,0,0,-1.3076943275692,7.17387205528114,3.65310032917608,FALSE
"TCD",2014,15.3253191498747,6.50557662025183,3674.8028071262,56486.9652858528,36,0,0,-1.39837099705182,7.15366945204991,3.74153740706877,FALSE
"TCD",2015,15.404191256444,6.69475278087839,3813.80248648943,56967.0398790892,42,0,0,-1.43059322197628,6.90172788127192,3.52107963020637,FALSE
"TCD",2016,15.3638018633245,6.95435408047299,3980.85173174134,57242.5804852116,41,0,0,-1.52231616571759,6.75906008645495,3.46449702789852,FALSE
"TCD",2017,15.5837109996111,7.10969690830438,4123.61442714906,57999.8624460704,41,0,0,-1.55303011387083,6.75047109532344,3.40098367216124,FALSE
"TCD",2018,16.3290451522442,7.09244554816753,4173.3370571108,58842.0034918571,47,0,0,-1.64804625864183,6.85504691002892,3.44055816513334,FALSE
"TCD",2019,15.8336729043698,7.25701222171352,4317.84571636395,59498.9450816223,53,0,0,-1.74662249901235,6.79496326428222,3.40906310691064,FALSE
"TCD",2020,15.1686976693906,7.85463991227357,4761.4096624826,60619.0699467009,55,0,0,-1.84929915652789,6.7649787845312,3.63047887693197,FALSE
"TCD",2021,14.9413772264629,7.77480561528437,4724.91674051451,60772.1526982729,62,0,0,-1.87780871685297,6.85262146154252,3.6267797696617,FALSE
"TCD",2022,15.2853642599927,7.45532652280857,4710.09558497112,63177.5894799673,66,0,0,-1.98656104322445,6.8732015853411,3.69312230199158,FALSE
"TCD",2023,14.9810855318643,7.44476188645899,4838.37806439711,64990.3668940367,67,0,0,-2.10515181809286,6.85645256795685,3.8594432103797,FALSE
"TCD",2024,15.0481054075522,7.75611296017713,4884.19831764987,62972.2432193448,68,0,0,-2.14014263116078,6.88823429037601,3.8594432103797,FALSE
"TGO",2000,44.8422914125312,15.5713767620191,2532.67319677833,16264.9278576054,0,0,0,-0.735198499151636,6.08772972318884,2.56910847325913,FALSE
"TGO",2001,44.9808961364643,15.6553947846904,2539.28850488215,16219.8944185384,0,0,0,-0.653842027478077,6.05651139031976,2.56823808136819,FALSE
"TGO",2002,47.0353905991472,18.186292180854,2916.19478079191,16035.1255318662,0,0,0,-0.580784894805101,6.17261536441547,2.68453280832044,FALSE
"TGO",2003,49.8271383154778,19.5075748586006,3063.64994689095,15704.9247233325,0,0,0,-0.515096490616637,6.36255936586344,2.87409881326779,FALSE
"TGO",2004,53.7957086737094,20.8861935621885,3227.47391241442,15452.666867252,0,0,0,-0.455241633735716,6.40408951069592,2.92477272997034,FALSE
"TGO",2005,54.5896152872462,21.5215429194148,3282.74509670263,15253.2980976064,0,0,0,-0.473551791352768,6.38889783972536,3.04309144767871,FALSE
"TGO",2006,52.1261504647169,21.3058137194161,3226.79214341089,15145.125109539,0,0,0,-0.504677620608291,6.39065870574507,3.12433984309522,FALSE
"TGO",2007,46.6268012802525,20.6910635682127,3071.2075618746,14843.1594719608,0,0,0,-0.47660719430364,6.48323532135194,3.10651744517441,FALSE
"TGO",2008,38.2956585258605,19.6214598929921,2888.45001668131,14720.8721085679,24,0,0,-0.520346555509863,6.64814376973121,3.29189729347637,FALSE
"TGO",2009,31.2810055029689,18.4426104604266,2688.21187103717,14576.0920169378,78,0,0,-0.56570539903536,6.64661499585421,3.34298800516614,FALSE
"TGO",2010,28.5444884065194,17.7246927970101,2551.52437732816,14395.3094507712,83,0,0,-0.677889224867392,6.62050434169306,3.41923297939971,FALSE
"TGO",2011,27.8243513296501,18.2336960315208,2572.00756017899,14105.7937772612,85,0,0,-0.709223335359005,6.72640930991103,3.53838778946013,FALSE
"TGO",2012,31.1910474674601,19.5399231079204,2681.06023715597,13720.9354527563,84,0,0,-0.882895259015536,6.70148301011759,3.56679397297978,FALSE
"TGO",2013,36.0217873566016,21.0247560821927,2791.68976608552,13278.1077467529,84,0,0,-0.983788619763129,6.78637662489491,3.67792335338127,FALSE
"TGO",2014,36.3981779087926,21.701345239101,2781.71545977686,12818.1706208923,84,25,28,-1.08751359202861,6.82604591088548,3.73681594257736,FALSE
"TGO",2015,35.3466018289335,21.4569762422791,2690.54017770444,12539.2326827624,82,77,78,-1.11115573861814,6.7018309681655,3.8484676434978,FALSE
"TGO",2016,31.2263225289262,19.9413910141203,2418.43313670453,12127.705308983,82,82,80,-1.17355371257625,6.73710242253748,3.92943747550244,FALSE
"TGO",2017,25.4213692727723,17.836783989519,2101.63597459166,11782.5947537773,84,84,82,-1.22484754095358,6.77087704489326,3.942483521392,FALSE
"TGO",2018,22.1811100539841,17.7206431606633,2004.74549644344,11313.0515538714,84,84,83,-1.30063257806904,6.84851552059226,3.95959535827105,FALSE
"TGO",2019,20.6606230559632,18.1958824301996,1970.26114389298,10828.0604221917,88,87,86,-1.4046174630855,6.82189017216752,3.88883368363474,FALSE
"TGO",2020,21.4400495096564,20.1880019037237,2090.21785914836,10353.7629385839,87,87,86,-1.49581108691307,6.86820308334462,3.9656041965628,FALSE
"TGO",2021,21.1992537457887,19.8166767991602,1971.78700857974,9950.13961505042,90,90,90,-1.58397007406072,6.98128005325213,3.9650398465054,FALSE
"TGO",2022,21.3203866014513,20.4018026527843,1961.26057914297,9613.17297555231,90,90,91,-1.66564149667161,6.97692250132951,4.02169243112502,FALSE
"TGO",2023,20.9477644409596,20.7437535422778,1922.79148217285,9269.2553363306,90,89,91,-1.7461493704053,7.07524193607517,4.08774009549927,FALSE
"TGO",2024,20.9024252758318,20.05772746767,1863.65613692523,9291.46205585432,90,89,91,-1.83066136699635,7.14368693459324,4.08774009549927,FALSE
"TZA",2000,32.6804730671048,22.8426679119588,30175.107167796,132099.749837007,0,0,0,-0.01738460820366,5.9957009375079,2.51206114409334,FALSE
"TZA",2001,30.1104251940234,23.3838510968816,29548.6128571611,126363.329695944,0,0,0,0.0206207155891703,5.98302587372287,2.71958285697634,FALSE
